Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A16.7;Hingamiselundite esmane tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;Hingamiselundite esmane tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;Hingamiselundite esmane tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;;;1.01.2014;;;EPS;1;
A16.8;Muu hingamiselundite tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;Muu hingamiselundite tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;Muu hingamiselundite tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;;;1.01.2014;;;EPS;1;
A16.9;Hingamiselundite täpsustamata tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;Hingamiselundite täpsustamata tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;Hingamiselundite täpsustamata tuberkuloos, bakterioloogiline või histoloogiline kinnitus mainimata;;;1.01.2014;;;EPS;1;
A17;Närvisüsteemi tuberkuloos;Närvisüsteemi tuberkuloos;Närvisüsteemi tuberkuloos;;;1.01.2014;;;EPS;1;
A17.0;Tuberkuloosne meningiit;Tuberkuloosne meningiit;Tuberkuloosne meningiit;;;1.01.2014;;;EPS;1;
A17.1;Meningeaaltuberkuloom;Meningeaaltuberkuloom;Meningeaaltuberkuloom;;;1.01.2014;;;EPS;1;
A17.8;Närvisüsteemi muu tuberkuloos;Närvisüsteemi muu tuberkuloos;Närvisüsteemi muu tuberkuloos;;;1.01.2014;;;EPS;1;
A17.9;Närvisüsteemi täpsustamata tuberkuloos;Närvisüsteemi täpsustamata tuberkuloos;Närvisüsteemi täpsustamata tuberkuloos;;;1.01.2014;;;EPS;1;
A18;Muude elundite tuberkuloos;Muude elundite tuberkuloos;Muude elundite tuberkuloos;;;1.01.2014;;;EPS;1;
A18.0;Luude ja liigeste tuberkuloos;Luude ja liigeste tuberkuloos;Luude ja liigeste tuberkuloos;;;1.01.2014;;;EPS;1;
A18.1;Kuse-suguelundite tuberkuloos;Kuse-suguelundite tuberkuloos;Kuse-suguelundite tuberkuloos;;;1.01.2014;;;EPS;1;
A18.2;Perifeerne tuberkuloosne lümfadenopaatia;Perifeerne tuberkuloosne lümfadenopaatia;Perifeerne tuberkuloosne lümfadenopaatia;;;1.01.2014;;;EPS;1;
A18.3;Soolte, peritoneumi ja mesenteriaalsõlmede tuberkuloos;Soolte, peritoneumi ja mesenteriaalsõlmede tuberkuloos;Soolte, peritoneumi ja mesenteriaalsõlmede tuberkuloos;;;1.01.2014;;;EPS;1;
A18.4;Naha ja nahaaluskoe tuberkuloos;Naha ja nahaaluskoe tuberkuloos;Naha ja nahaaluskoe tuberkuloos;;;1.01.2014;;;EPS;1;
A18.5;Silmatuberkuloos;Silmatuberkuloos;Silmatuberkuloos;;;1.01.2014;;;EPS;1;
A18.6;Kõrvatuberkuloos;Kõrvatuberkuloos;Kõrvatuberkuloos;;;1.01.2014;;;EPS;1;
A18.7;Neerupealisetuberkuloos;Neerupealisetuberkuloos;Neerupealisetuberkuloos;;;1.01.2014;;;EPS;1;
A18.8;Muude täpsustatud elundite tuberkuloos;Muude täpsustatud elundite tuberkuloos;Muude täpsustatud elundite tuberkuloos;;;1.01.2014;;;EPS;1;
A19;Miliaartuberkuloos;Miliaartuberkuloos;Miliaartuberkuloos;;;1.01.2014;;;EPS;1;
A19.0;Täpsustatud üksikpaikme äge miliaartuberkuloos;Täpsustatud üksikpaikme äge miliaartuberkuloos;Täpsustatud üksikpaikme äge miliaartuberkuloos;;;1.01.2014;;;EPS;1;
A19.1;Hulgipaikmeline äge miliaartuberkuloos;Hulgipaikmeline äge miliaartuberkuloos;Hulgipaikmeline äge miliaartuberkuloos;;;1.01.2014;;;EPS;1;
A19.2;Täpsustamata äge miliaartuberkuloos;Täpsustamata äge miliaartuberkuloos;Täpsustamata äge miliaartuberkuloos;;;1.01.2014;;;EPS;1;
A19.8;Muu miliaartuberkuloos;Muu miliaartuberkuloos;Muu miliaartuberkuloos;;;1.01.2014;;;EPS;1;
A19.9;Täpsustamata miliaartuberkuloos;Täpsustamata miliaartuberkuloos;Täpsustamata miliaartuberkuloos;;;1.01.2014;;;EPS;1;
A50;Kaasasündinud süüfilis;Kaasasündinud süüfilis;Kaasasündinud süüfilis;;;1.01.2014;;;EPS;1;
A50.0;Varane sümptomitega kaasasündinud süüfilis;Varane sümptomitega kaasasündinud süüfilis;Varane sümptomitega kaasasündinud süüfilis;;;1.01.2014;;;EPS;1;
A50.1;Varane kaasasündinud latentne e peitsüüfilis;Varane kaasasündinud latentne e peitsüüfilis;Varane kaasasündinud latentne e peitsüüfilis;;;1.01.2014;;;EPS;1;
A50.2;Varane kaasasündinud täpsustamata süüfilis;Varane kaasasündinud täpsustamata süüfilis;Varane kaasasündinud täpsustamata süüfilis;;;1.01.2014;;;EPS;1;
A50.3;Kaasasündinud hiline süfiliitiline okulopaatia;Kaasasündinud hiline süfiliitiline okulopaatia;Kaasasündinud hiline süfiliitiline okulopaatia;;;1.01.2014;;;EPS;1;
A50.4;Kaasasündinud hiline neurosüüfilis juveniilne neurosüüfilis;Kaasasündinud hiline neurosüüfilis juveniilne neurosüüfilis;Kaasasündinud hiline neurosüüfilis juveniilne neurosüüfilis;;;1.01.2014;;;EPS;1;
A50.5;Muu kaasasündinud hiline sümptomitega süüfilis;Muu kaasasündinud hiline sümptomitega süüfilis;Muu kaasasündinud hiline sümptomitega süüfilis;;;1.01.2014;;;EPS;1;
A50.6;Kaasasündinud hiline latentne süüfilis;Kaasasündinud hiline latentne süüfilis;Kaasasündinud hiline latentne süüfilis;;;1.01.2014;;;EPS;1;
A50.7;Kaasasündinud hiline täpsustamata süüfilis;Kaasasündinud hiline täpsustamata süüfilis;Kaasasündinud hiline täpsustamata süüfilis;;;1.01.2014;;;EPS;1;
A50.9;Kaasasündinud täpsustamata süüfilis;Kaasasündinud täpsustamata süüfilis;Kaasasündinud täpsustamata süüfilis;;;1.01.2014;;;EPS;1;
A51;Varane süüfilis;Varane süüfilis;Varane süüfilis;;;1.01.2014;;;EPS;1;
A51.0;Primaarne genitaalsüüfilis;Primaarne genitaalsüüfilis;Primaarne genitaalsüüfilis;;;1.01.2014;;;EPS;1;
A51.1;Primaarne anaalsüüfilis;Primaarne anaalsüüfilis;Primaarne anaalsüüfilis;;;1.01.2014;;;EPS;1;
A51.2;Muude paikmete primaarne süüfilis;Muude paikmete primaarne süüfilis;Muude paikmete primaarne süüfilis;;;1.01.2014;;;EPS;1;
A51.3;Naha ja limaskestade sekundaarne süüfilis;Naha ja limaskestade sekundaarne süüfilis;Naha ja limaskestade sekundaarne süüfilis;;;1.01.2014;;;EPS;1;
A51.4;Muu sekundaarne süüfilis;Muu sekundaarne süüfilis;Muu sekundaarne süüfilis;;;1.01.2014;;;EPS;1;
A51.5;Varane peitsüüfilis;Varane peitsüüfilis;Varane peitsüüfilis;;;1.01.2014;;;EPS;1;
A51.9;Varane täpsustamata süüfilis;Varane täpsustamata süüfilis;Varane täpsustamata süüfilis;;;1.01.2014;;;EPS;1;
A52;Hiline süüfilis;Hiline süüfilis;Hiline süüfilis;;;1.01.2014;;;EPS;1;
A52.0;Kardiovaskulaarne süüfilis;Kardiovaskulaarne süüfilis;Kardiovaskulaarne süüfilis;;;1.01.2014;;;EPS;1;
A52.1;Sümptomitega neurosüüfilis;Sümptomitega neurosüüfilis;Sümptomitega neurosüüfilis;;;1.01.2014;;;EPS;1;
A52.2;Sümptomiteta neurosüüfilis;Sümptomiteta neurosüüfilis;Sümptomiteta neurosüüfilis;;;1.01.2014;;;EPS;1;
A52.3;Täpsustamata neurosüüfilis;Täpsustamata neurosüüfilis;Täpsustamata neurosüüfilis;;;1.01.2014;;;EPS;1;
A52.7;Muu sümptomitega hiline süüfilis;Muu sümptomitega hiline süüfilis;Muu sümptomitega hiline süüfilis;;;1.01.2014;;;EPS;1;
A52.8;Hiline peitsüüfilis;Hiline peitsüüfilis;Hiline peitsüüfilis;;;1.01.2014;;;EPS;1;
A52.9;Täpsustamata hiline süüfilis;Täpsustamata hiline süüfilis;Täpsustamata hiline süüfilis;;;1.01.2014;;;EPS;1;
A53;Muu ja täpsustamata süüfilis;Muu ja täpsustamata süüfilis;Muu ja täpsustamata süüfilis;;;1.01.2014;;;EPS;1;
A53.0;Peitsüüfilis, täpsustamata, kas varane või hiline;Peitsüüfilis, täpsustamata, kas varane või hiline;Peitsüüfilis, täpsustamata, kas varane või hiline;;;1.01.2014;;;EPS;1;
A53.9;Täpsustamata süüfilis;Täpsustamata süüfilis;Täpsustamata süüfilis;;;1.01.2014;;;EPS;1;
A54;Gonokokknakkus;Gonokokknakkus;Gonokokknakkus;;;1.01.2014;;;EPS;1;
A54.0;Alumiste kuse-suguteede gonokokknakkus periuretraalsete või lisanäärmete abstsessita;Alumiste kuse-suguteede gonokokknakkus periuretraalsete või lisanäärmete abstsessita;Alumiste kuse-suguteede gonokokknakkus periuretraalsete või lisanäärmete abstsessita;;;1.01.2014;;;EPS;1;
A54.1;Alumiste kuse-suguteede gonokokknakkus periuretraalsete või lisanäärmete abstsessiga;Alumiste kuse-suguteede gonokokknakkus periuretraalsete või lisanäärmete abstsessiga;Alumiste kuse-suguteede gonokokknakkus periuretraalsete või lisanäärmete abstsessiga;;;1.01.2014;;;EPS;1;
A54.2;Gonokokkpelviperitoniit ja muud kuse-suguelundite gonokokknakkused;Gonokokkpelviperitoniit ja muud kuse-suguelundite gonokokknakkused;Gonokokkpelviperitoniit ja muud kuse-suguelundite gonokokknakkused;;;1.01.2014;;;EPS;1;
A54.3;Silma gonokokknakkus;Silma gonokokknakkus;Silma gonokokknakkus;;;1.01.2014;;;EPS;1;
A54.4;Lihasluukonna gonokokknakkus;Lihasluukonna gonokokknakkus;Lihasluukonna gonokokknakkus;;;1.01.2014;;;EPS;1;
A54.5;Gonokokkfarüngiit;Gonokokkfarüngiit;Gonokokkfarüngiit;;;1.01.2014;;;EPS;1;
A54.6;Päraku ja pärasoole gonokokknakkus;Päraku ja pärasoole gonokokknakkus;Päraku ja pärasoole gonokokknakkus;;;1.01.2014;;;EPS;1;
A54.8;Muud gonokokknakkused;Muud gonokokknakkused;Muud gonokokknakkused;;;1.01.2014;;;EPS;1;
A54.9;Täpsustamata gonokokknakkus;Täpsustamata gonokokknakkus;Täpsustamata gonokokknakkus;;;1.01.2014;;;EPS;1;
A55;"(Veneeriline) klamüüdialümfogranuloom (Klimaatiline ehk troopiline buboon; Durandi-Nicolas'-Favre'i tõbi; Estiomeen- e närikahjustus; Kubemelümfogranuloom)";"(Veneeriline) klamüüdialümfogranuloom (Klimaatiline ehk troopiline buboon; Durandi-Nicolas'-Favre'i tõbi; Estiomeen- e närikahjustus; Kubemelümfogranuloom)";"(Veneeriline) klamüüdialümfogranuloom (Klimaatiline ehk troopiline buboon; Durandi-Nicolas'-Favre'i tõbi; Estiomeen- e närikahjustus; Kubemelümfogranuloom)";;;1.01.2014;;;EPS;1;
A56;Muud suguliselt levivad klamüüdiahaigused;Muud suguliselt levivad klamüüdiahaigused;Muud suguliselt levivad klamüüdiahaigused;;;1.01.2014;;;EPS;1;
A56.0;Alumiste kuse-suguteede klamüüdianakkus;Alumiste kuse-suguteede klamüüdianakkus;Alumiste kuse-suguteede klamüüdianakkus;;;1.01.2014;;;EPS;1;
A56.1;Pelviperitoneumi ja muude kuse-suguelundite klamüüdianakkus;Pelviperitoneumi ja muude kuse-suguelundite klamüüdianakkus;Pelviperitoneumi ja muude kuse-suguelundite klamüüdianakkus;;;1.01.2014;;;EPS;1;
A56.2;Täpsustamata kuse-suguteede klamüüdianakkus;Täpsustamata kuse-suguteede klamüüdianakkus;Täpsustamata kuse-suguteede klamüüdianakkus;;;1.01.2014;;;EPS;1;
A56.3;Päraku ja pärasoole klamüüdianakkus;Päraku ja pärasoole klamüüdianakkus;Päraku ja pärasoole klamüüdianakkus;;;1.01.2014;;;EPS;1;
A56.4;Neelu klamüüdianakkus;Neelu klamüüdianakkus;Neelu klamüüdianakkus;;;1.01.2014;;;EPS;1;
A56.8;Muude paikmete suguliselt levinud klamüüdianakkus;Muude paikmete suguliselt levinud klamüüdianakkus;Muude paikmete suguliselt levinud klamüüdianakkus;;;1.01.2014;;;EPS;1;
A57;Shankroid;Shankroid;Shankroid;;;1.01.2014;;;EPS;1;
A58;Kubemegranuloom (Donovanoos);Kubemegranuloom (Donovanoos);Kubemegranuloom (Donovanoos);;;1.01.2014;;;EPS;1;
A59;Trihhomoniaas;Trihhomoniaas;Trihhomoniaas;;;1.01.2014;;;EPS;1;
A59.0;Kuse-suguelundite e urogenitaaltrihhomoniaas;Kuse-suguelundite e urogenitaaltrihhomoniaas;Kuse-suguelundite e urogenitaaltrihhomoniaas;;;1.01.2014;;;EPS;1;
A59.8;Muude paikmete trihhomoniaas;Muude paikmete trihhomoniaas;Muude paikmete trihhomoniaas;;;1.01.2014;;;EPS;1;
A59.9;Täpsustamata trihhomoniaas;Täpsustamata trihhomoniaas;Täpsustamata trihhomoniaas;;;1.01.2014;;;EPS;1;
A60;Anogenitaalsed herpesviirusnakkused herpes simplex;Anogenitaalsed herpesviirusnakkused herpes simplex;Anogenitaalsed herpesviirusnakkused herpes simplex;;;1.01.2014;;;EPS;1;
A60.0;Suguelundite ja urogenitaaltrakti herpesviirusnakkused;Suguelundite ja urogenitaaltrakti herpesviirusnakkused;Suguelundite ja urogenitaaltrakti herpesviirusnakkused;;;1.01.2014;;;EPS;1;
A60.1;Pärakuümbruse naha ja pärasoole herpesviirusnakkus;Pärakuümbruse naha ja pärasoole herpesviirusnakkus;Pärakuümbruse naha ja pärasoole herpesviirusnakkus;;;1.01.2014;;;EPS;1;
A60.9;Täpsustamata anogenitaalne herpesviirusnakkus;Täpsustamata anogenitaalne herpesviirusnakkus;Täpsustamata anogenitaalne herpesviirusnakkus;;;1.01.2014;;;EPS;1;
A63;Peamiselt suguliselt levivad mujal klassifitseerimata muud haigused;Peamiselt suguliselt levivad mujal klassifitseerimata muud haigused;Peamiselt suguliselt levivad mujal klassifitseerimata muud haigused;;;1.01.2014;;;EPS;1;
A63.0;Anogenitaalsed (veneerilised) tüükad;Anogenitaalsed (veneerilised) tüükad;Anogenitaalsed (veneerilised) tüükad;;;1.01.2014;;;EPS;1;
A63.8;Peamiselt suguliselt levivad muud täpsustatud haigused;Peamiselt suguliselt levivad muud täpsustatud haigused;Peamiselt suguliselt levivad muud täpsustatud haigused;;;1.01.2014;;;EPS;1;
A64;Suguliselt leviv täpsustamata haigus (Teisiti täpsustamata suguhaigus);Suguliselt leviv täpsustamata haigus (Teisiti täpsustamata suguhaigus);Suguliselt leviv täpsustamata haigus (Teisiti täpsustamata suguhaigus);;;1.01.2014;;;EPS;1;
D50;Rauavaegusaneemia;Rauavaegusaneemia;Rauavaegusaneemia;;;1.01.2014;;;EPS;1;
D50.0;(Krooniline) verekaotusjärgne teisene rauavaegusaneemia;(Krooniline) verekaotusjärgne teisene rauavaegusaneemia;(Krooniline) verekaotusjärgne teisene rauavaegusaneemia;;;1.01.2014;;;EPS;1;
D50.1;Sideropeeniline düsfaagia e neelamisraskus;Sideropeeniline düsfaagia e neelamisraskus;Sideropeeniline düsfaagia e neelamisraskus;;;1.01.2014;;;EPS;1;
D50.8;Muud rauavaegusaneemiad;Muud rauavaegusaneemiad;Muud rauavaegusaneemiad;;;1.01.2014;;;EPS;1;
D50.9;Täpsustamata rauavaegusaneemia;Täpsustamata rauavaegusaneemia;Täpsustamata rauavaegusaneemia;;;1.01.2014;;;EPS;1;
D51;B12-vitamiinivaegusaneemia;B12-vitamiinivaegusaneemia;B12-vitamiinivaegusaneemia;;;1.01.2014;;;EPS;1;
D51.0;Sisetegurivaeguse tekkene B12-vitamiinivaegusaneemia;Sisetegurivaeguse tekkene B12-vitamiinivaegusaneemia;Sisetegurivaeguse tekkene B12-vitamiinivaegusaneemia;;;1.01.2014;;;EPS;1;
D51.1;Valikulise B12- vitamiini malabsorptsiooni e väärimendumise tekkene B12- vitamiinivaegusaneemia valkkusesusega;Valikulise B12- vitamiini malabsorptsiooni e väärimendumise tekkene B12- vitamiinivaegusaneemia valkkusesusega;Valikulise B12- vitamiini malabsorptsiooni e väärimendumise tekkene B12- vitamiinivaegusaneemia valkkusesusega;;;1.01.2014;;;EPS;1;
D51.2;Transkobalamiin II vaegus;Transkobalamiin II vaegus;Transkobalamiin II vaegus;;;1.01.2014;;;EPS;1;
D51.3;Muud toidu-B12-vitamiinivaegusaneemiad;Muud toidu-B12-vitamiinivaegusaneemiad;Muud toidu-B12-vitamiinivaegusaneemiad;;;1.01.2014;;;EPS;1;
D51.8;Muud B12-vitamiinivaegusaneemiad;Muud B12-vitamiinivaegusaneemiad;Muud B12-vitamiinivaegusaneemiad;;;1.01.2014;;;EPS;1;
D51.9;Täpsustamata B12- vitamiinivaegusaneemia;Täpsustamata B12- vitamiinivaegusaneemia;Täpsustamata B12- vitamiinivaegusaneemia;;;1.01.2014;;;EPS;1;
D52;Folaadivaegusaneemia;Folaadivaegusaneemia;Folaadivaegusaneemia;;;1.01.2014;;;EPS;1;
D52.0;Toidufolaadivaegusaneemia;Toidufolaadivaegusaneemia;Toidufolaadivaegusaneemia;;;1.01.2014;;;EPS;1;
D52.1;Ravimitekkene folaadivaegusaneemia;Ravimitekkene folaadivaegusaneemia;Ravimitekkene folaadivaegusaneemia;;;1.01.2014;;;EPS;1;
D52.8;Muud folaadivasegusaneemiad;Muud folaadivasegusaneemiad;Muud folaadivasegusaneemiad;;;1.01.2014;;;EPS;1;
D52.9;Täpsustamata folaadivaegusaneemia;Täpsustamata folaadivaegusaneemia;Täpsustamata folaadivaegusaneemia;;;1.01.2014;;;EPS;1;
D53;Muud toitumisaneemiad;Muud toitumisaneemiad;Muud toitumisaneemiad;;;1.01.2014;;;EPS;1;
D53.0;Valguvaegusaneemia;Valguvaegusaneemia;Valguvaegusaneemia;;;1.01.2014;;;EPS;1;
D53.1;Mujal klassifitseeritud muud megaloblastaneemiad;Mujal klassifitseeritud muud megaloblastaneemiad;Mujal klassifitseeritud muud megaloblastaneemiad;;;1.01.2014;;;EPS;1;
D53.2;Skorbuudianeemia;Skorbuudianeemia;Skorbuudianeemia;;;1.01.2014;;;EPS;1;
D53.8;Muud täpsustatud toitumisaneemiad;Muud täpsustatud toitumisaneemiad;Muud täpsustatud toitumisaneemiad;;;1.01.2014;;;EPS;1;
D53.9;Täpsustamata toitumisaneemia;Täpsustamata toitumisaneemia;Täpsustamata toitumisaneemia;;;1.01.2014;;;EPS;1;
D55;Ensüümihäireaneemia;Ensüümihäireaneemia;Ensüümihäireaneemia;;;1.01.2014;;;EPS;1;
D55.0;Glükoos-6-fosfaat-dehüdrogenaasi D6PD vaeguse tekkene aneemia;Glükoos-6-fosfaat-dehüdrogenaasi D6PD vaeguse tekkene aneemia;Glükoos-6-fosfaat-dehüdrogenaasi D6PD vaeguse tekkene aneemia;;;1.01.2014;;;EPS;1;
D55.1;Glutatiooniainevahetuse häirete tekkene aneemia;Glutatiooniainevahetuse häirete tekkene aneemia;Glutatiooniainevahetuse häirete tekkene aneemia;;;1.01.2014;;;EPS;1;
D55.2;Glükolüütiliste ensüümide häirete tekkene aneemia;Glükolüütiliste ensüümide häirete tekkene aneemia;Glükolüütiliste ensüümide häirete tekkene aneemia;;;1.01.2014;;;EPS;1;
D55.3;Nukleotiidide ainevahetushäirete tekkene aneemia;Nukleotiidide ainevahetushäirete tekkene aneemia;Nukleotiidide ainevahetushäirete tekkene aneemia;;;1.01.2014;;;EPS;1;
D55.8;Muud ensüümihäireaneemiad;Muud ensüümihäireaneemiad;Muud ensüümihäireaneemiad;;;1.01.2014;;;EPS;1;
D55.9;Täpsustamata ensüümihäireaneemia;Täpsustamata ensüümihäireaneemia;Täpsustamata ensüümihäireaneemia;;;1.01.2014;;;EPS;1;
D56;Talasseemia;Talasseemia;Talasseemia;;;1.01.2014;;;EPS;1;
D56.0;Alfatalasseemia;Alfatalasseemia;Alfatalasseemia;;;1.01.2014;;;EPS;1;
D56.1;Beetatalasseemia;Beetatalasseemia;Beetatalasseemia;;;1.01.2014;;;EPS;1;
D56.2;Delta-beetatalasseemia;Delta-beetatalasseemia;Delta-beetatalasseemia;;;1.01.2014;;;EPS;1;
D56.3;Talasseemia tunnus (tunnuse kandlus) heterosügootsus;Talasseemia tunnus (tunnuse kandlus) heterosügootsus;Talasseemia tunnus (tunnuse kandlus) heterosügootsus;;;1.01.2014;;;EPS;1;
D56.4;Fetaalse hemoglobiini pärilik säilivus HPFH;Fetaalse hemoglobiini pärilik säilivus HPFH;Fetaalse hemoglobiini pärilik säilivus HPFH;;;1.01.2014;;;EPS;1;
D56.8;Muud talasseemiad;Muud talasseemiad;Muud talasseemiad;;;1.01.2014;;;EPS;1;
D56.9;Täpsustamata talasseemia;Täpsustamata talasseemia;Täpsustamata talasseemia;;;1.01.2014;;;EPS;1;
D57;Sirprakk-haigusseisundid;Sirprakk-haigusseisundid;Sirprakk-haigusseisundid;;;1.01.2014;;;EPS;1;
D57.0;Kriisidega sirprakkaneemia;Kriisidega sirprakkaneemia;Kriisidega sirprakkaneemia;;;1.01.2014;;;EPS;1;
D57.1;Kriisideta sirprakkaneemia;Kriisideta sirprakkaneemia;Kriisideta sirprakkaneemia;;;1.01.2014;;;EPS;1;
D57.2;Kahekordsed heterosügootsed sirprakkhaigusseisundid;Kahekordsed heterosügootsed sirprakkhaigusseisundid;Kahekordsed heterosügootsed sirprakkhaigusseisundid;;;1.01.2014;;;EPS;1;
D57.3;Sirprakulisus (tunnuse kandlus) heterosügootsus;Sirprakulisus (tunnuse kandlus) heterosügootsus;Sirprakulisus (tunnuse kandlus) heterosügootsus;;;1.01.2014;;;EPS;1;
D57.8;Muud sirprakkhaigusseisundid;Muud sirprakkhaigusseisundid;Muud sirprakkhaigusseisundid;;;1.01.2014;;;EPS;1;
