Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
FPE96;Südame tehisrütmuri muu implantatsioon või vahetus;Südame tehisrütmuri muu implantatsioon või vahetus;Südame tehisrütmuri muu implantatsioon või vahetus;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPF00;Epikardiaalse tehisrütmuri implantatsioon vatsakese elektroodiga;Epikardiaalse tehisrütmuri implantatsioon vatsakese elektroodiga;Epikardiaalse tehisrütmuri implantatsioon vatsakese elektroodiga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPF10;Epikardiaalse tehisrütmuri implantatsioon koja elektroodiga;Epikardiaalse tehisrütmuri implantatsioon koja elektroodiga;Epikardiaalse tehisrütmuri implantatsioon koja elektroodiga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPF20;Epikardiaalse tehisrütmuri implantatsioon koja ja vatsakese elektroodiga;Epikardiaalse tehisrütmuri implantatsioon koja ja vatsakese elektroodiga;Epikardiaalse tehisrütmuri implantatsioon koja ja vatsakese elektroodiga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPF30;Epikardiaalse tehisrütmuri pulsi generaatori vahetus;Epikardiaalse tehisrütmuri pulsi generaatori vahetus;Epikardiaalse tehisrütmuri pulsi generaatori vahetus;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPF40;Epikardiaalse tehisrütmuri elektroodi vahetus;Epikardiaalse tehisrütmuri elektroodi vahetus;Epikardiaalse tehisrütmuri elektroodi vahetus;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPF96;Epikardiaalse tehisrütmuri muu implantatsioon või vahetus;Epikardiaalse tehisrütmuri muu implantatsioon või vahetus;Epikardiaalse tehisrütmuri muu implantatsioon või vahetus;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG10;Kardioverter-defibrillaatori implantatsioon epikardiaalse elektroodiga lahtisel operatsioonil;Kardioverter-defibrillaatori implantatsioon epikardiaalse elektroodiga lahtisel operatsioonil;Kardioverter-defibrillaatori implantatsioon epikardiaalse elektroodiga lahtisel operatsioonil;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG20;Epikardiaalse kardioverter-defibrillaatori implantatsioon südamekirurgias;Epikardiaalse kardioverter-defibrillaatori implantatsioon südamekirurgias;Epikardiaalse kardioverter-defibrillaatori implantatsioon südamekirurgias;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG30;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja vatsakese elektroodiga;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja vatsakese elektroodiga;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja vatsakese elektroodiga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG33;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja koja ning vatsakese elektroodiga;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja koja ning vatsakese elektroodiga;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja koja ning vatsakese elektroodiga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG40;Transvenoosse kardioverter-defibrillaatori generaatori asendamine;Transvenoosse kardioverter-defibrillaatori generaatori asendamine;Transvenoosse kardioverter-defibrillaatori generaatori asendamine;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG43;Transvenoosse kardioverter-defibrillaatori elektroodi(de) asendamine;Transvenoosse kardioverter-defibrillaatori elektroodi(de) asendamine;Transvenoosse kardioverter-defibrillaatori elektroodi(de) asendamine;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG96;Püsiva kardioverter-defibrillaatori muu implantatsioon;Püsiva kardioverter-defibrillaatori muu implantatsioon;Püsiva kardioverter-defibrillaatori muu implantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FQA00;Ortotoopne südame transplantatsioon;Ortotoopne südame transplantatsioon;Ortotoopne südame transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQA10;Ortotoopne südame transplantatsioon bikavaalse anastomoosiga;Ortotoopne südame transplantatsioon bikavaalse anastomoosiga;Ortotoopne südame transplantatsioon bikavaalse anastomoosiga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQA20;Ortotoopne südame transplantatsioon retsipiendi koja rekonstruktsiooniga või magistraalveenide ühendustega;Ortotoopne südame transplantatsioon retsipiendi koja rekonstruktsiooniga või magistraalveenide ühendustega;Ortotoopne südame transplantatsioon retsipiendi koja rekonstruktsiooniga või magistraalveenide ühendustega;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQA30;Heterotoopne südame transplantatsioon;Heterotoopne südame transplantatsioon;Heterotoopne südame transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQA40;Südame transplantatsioon elusdoonoriga;Südame transplantatsioon elusdoonoriga;Südame transplantatsioon elusdoonoriga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQA96;Südame muu transplantatsioon;Südame muu transplantatsioon;Südame muu transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQB00;Südame ja kopsu transplantatsioon;Südame ja kopsu transplantatsioon;Südame ja kopsu transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQB10;Südame ja kopsu transplantatsioon bikavaalse anastomoosiga;Südame ja kopsu transplantatsioon bikavaalse anastomoosiga;Südame ja kopsu transplantatsioon bikavaalse anastomoosiga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQB20;Südame ja kopsu transplantatsioon retsipiendi koja rekonstruktsiooniga või magistraalveenide ühendustega;Südame ja kopsu transplantatsioon retsipiendi koja rekonstruktsiooniga või magistraalveenide ühendustega;Südame ja kopsu transplantatsioon retsipiendi koja rekonstruktsiooniga või magistraalveenide ühendustega;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQB30;Südame ja kopsu transplantatsioon bronhiaalarterite revaskularisatsiooniga;Südame ja kopsu transplantatsioon bronhiaalarterite revaskularisatsiooniga;Südame ja kopsu transplantatsioon bronhiaalarterite revaskularisatsiooniga;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQB96;Südame ja kopsu muu transplantatsioon;Südame ja kopsu muu transplantatsioon;Südame ja kopsu muu transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
FQW96;Muu protseduur südame ja kopsu transplantatsioonil;Muu protseduur südame ja kopsu transplantatsioonil;Muu protseduur südame ja kopsu transplantatsioonil;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;südame ja kopsude transplantatsioon
KAS00;Neeru autotransplantatsioon;Neeru autotransplantatsioon;Neeru autotransplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS10;Kadaveerse doonorneeru transplantatsioon;Kadaveerse doonorneeru transplantatsioon;Kadaveerse doonorneeru transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS20;Elusdoonori neeru transplantatsioon;Elusdoonori neeru transplantatsioon;Elusdoonori neeru transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS40;Transplanteeritud neeru eemaldamine;Transplanteeritud neeru eemaldamine;Transplanteeritud neeru eemaldamine;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS41;Perkutaanne endoskoopiline transplanteeritud neeru eemaldamine;Perkutaanne endoskoopiline transplanteeritud neeru eemaldamine;Perkutaanne endoskoopiline transplanteeritud neeru eemaldamine;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS50;Nefrotsüstostoomia transplanteeritud neerul;Nefrotsüstostoomia transplanteeritud neerul;Nefrotsüstostoomia transplanteeritud neerul;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS60;Transplanteeritud neeru lümfotseele fenestratsioon;Transplanteeritud neeru lümfotseele fenestratsioon;Transplanteeritud neeru lümfotseele fenestratsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS61;Perkutaanne endoskoopiline lümfotseele fenestratsioon;Perkutaanne endoskoopiline lümfotseele fenestratsioon;Perkutaanne endoskoopiline lümfotseele fenestratsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS96;Neeru muu transplantatsioon või sellega seotud protseduur;Neeru muu transplantatsioon või sellega seotud protseduur;Neeru muu transplantatsioon või sellega seotud protseduur;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
KAS97;Muu perkutaanne endoskoopiline protseduur transplanteeritud neerud;Muu perkutaanne endoskoopiline protseduur transplanteeritud neerud;Muu perkutaanne endoskoopiline protseduur transplanteeritud neerud;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;neerutransplantatsioon
JJC00;Allogeenne maksa transplantatsioon;Allogeenne maksa transplantatsioon;Allogeenne maksa transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;maksatransplantatsioon
JJC10;Osaline allogeenne maksa transplantatsioon;Osaline allogeenne maksa transplantatsioon;Osaline allogeenne maksa transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;maksatransplantatsioon
JJC20;Osaline allogeenne maksa transplantatsioon elusdoonorilt;Osaline allogeenne maksa transplantatsioon elusdoonorilt;Osaline allogeenne maksa transplantatsioon elusdoonorilt;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;maksatransplantatsioon
JJC30;Ksenogeenne maksa transplantatsioon;Ksenogeenne maksa transplantatsioon;Ksenogeenne maksa transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;maksatransplantatsioon
JJC40;Osaline ksenogeenne maksa transplantatsioon;Osaline ksenogeenne maksa transplantatsioon;Osaline ksenogeenne maksa transplantatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;maksatransplantatsioon
JJC50;Transplanteeritud maksa resektsioon;Transplanteeritud maksa resektsioon;Transplanteeritud maksa resektsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;maksatransplantatsioon
JJC60;Transplanteeritud maksa täielik eemaldamine;Transplanteeritud maksa täielik eemaldamine;Transplanteeritud maksa täielik eemaldamine;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;maksatransplantatsioon
JJC96;Maksa muu transplantatsioon või sellega seotud operatsioon;Maksa muu transplantatsioon või sellega seotud operatsioon;Maksa muu transplantatsioon või sellega seotud operatsioon;;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;maksatransplantatsioon
NFB00;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;puusaliigese proteesimine
NFB01;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa  - proksimaalne";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa  - proksimaalne";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa  - proksimaalne";;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;puusaliigese proteesimine
NFB02;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - distaalne";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - distaalne";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - distaalne";;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;puusaliigese proteesimine
NFB03;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - muu";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - muu";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - muu";;;01.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;puusaliigese proteesimine
