Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
BALABIL;tasakaal;tasakaal;tasakaal;0;0;1.06.2013;;;;1;
CRANNERV;kraniaalnärvid;kraniaalnärvid;kraniaalnärvid;0;0;1.06.2013;;;;1;
MUSCL;lihased;lihased;lihased;0;0;1.06.2013;;;;1;
MUSCLPOW;lihasjõud;lihasjõud;lihasjõud;0;0;1.06.2013;;;;1;
JOIWNT;liigesed;liigesed;liigesed;0;0;1.06.2013;;;;1;
ORIENTATION;orienteeritus;orienteeritus;orienteeritus;0;0;1.06.2013;;;;1;
PSYCHE;psüühika;psüühika;psüühika;0;0;1.06.2013;;;;1;
FUNCVIS;nägemine;nägemine;nägemine;0;0;1.06.2013;;;;1;
FUNCHEAR;kuulmine;kuulmine;kuulmine;0;0;1.06.2013;;;;1;
FUNCSPEE;kõne;kõne;kõne;0;0;1.06.2013;;;;1;
FUNCMOTO;motoorika;motoorika;motoorika;0;0;1.06.2013;;;;1;
FUNCMOV;liikumine;liikumine;liikumine;0;0;1.06.2013;;;;1;
SNOR;vali norskamine;vali norskamine;vali norskamine;0;0;1.07.2016;;;;1;
TIRED;sage väsimus;sage väsimus;sage väsimus;0;0;1.07.2016;;;;1;
BRHALTS;uneaegsed hingamisseisakud;uneaegsed hingamisseisakud;uneaegsed hingamisseisakud;0;0;1.07.2016;;;;1;
VMR;visuaalne mandibulaarne retrognaatia;visuaalne mandibulaarne retrognaatia;visuaalne mandibulaarne retrognaatia;0;0;1.07.2016;;;;1;
FUNCRESP;hingamine;hingamine;hingamine;0;0;1.07.2016;;;;1;
