KOOD;LÜHINIMETUS;NIMETUS;PIKK_NIMETUS;VANEM_KOOD;HIERARHIA_ASTE;KEHTIVUSE_ALGUSE_KPV;KEHTIVUSE_LÕPU_KPV;VIIMANE_MUUDATUS_KPV;MUUTJA;STAATUS;SELGITUS
515;Määramata ravimpreparaat või toimeaine, ravimvorm ja toimeaine sisaldus.;Määramata ravimpreparaat või toimeaine, ravimvorm ja toimeaine sisaldus.;Määramata ravimpreparaat või toimeaine, ravimvorm ja toimeaine sisaldus.;;;10.07.2008;;;SOM;1;
516;Seda toimeainet tohib väljastada vaid narkootilise aine retseptiga.;Seda toimeainet tohib väljastada vaid narkootilise aine retseptiga.;Seda toimeainet tohib väljastada vaid narkootilise aine retseptiga.;;;10.07.2008;;;SOM;1;
517;Retsepti kehtivusaeg läbi.;Retsepti kehtivusaeg läbi.;Retsepti kehtivusaeg läbi.;;;10.07.2008;;;SOM;1;
518;Retseptikeskuses puudub sellise koodiga ravim.;Retseptikeskuses puudub sellise koodiga ravim.;Retseptikeskuses puudub sellise koodiga ravim.;;;10.07.2008;;;SOM;1;
519;Sisestatud ravimpreparaadi kogus peab olema suurem kui 0.;Sisestatud ravimpreparaadi kogus peab olema suurem kui 0.;Sisestatud ravimpreparaadi kogus peab olema suurem kui 0.;;;10.07.2008;;;SOM;1;
520;Ravimivorm on vale või puudub.;Ravimivorm on vale või puudub.;Ravimivorm on vale või puudub.;;;10.07.2008;;;SOM;1;
521;Tundmatu ATC kood, esita taotlus Ravimiametile.;Tundmatu ATC kood, esita taotlus Ravimiametile.;Tundmatu ATC kood, esita taotlus Ravimiametile.;;;10.07.2008;;;SOM;1;
522;Ekstemporaalse ravimi retseptil ei saa olla infot ravimpreparaadi kohta.;Ekstemporaalse ravimi retseptil ei saa olla infot ravimpreparaadi kohta.;Ekstemporaalse ravimi retseptil ei saa olla infot ravimpreparaadi kohta.;;;10.07.2008;;;SOM;1;
523;Tundmatu ravim (ATC), Esitage taotlus Ravimiametile.;Tundmatu ravim (ATC), Esitage taotlus Ravimiametile.;Tundmatu ravim (ATC), Esitage taotlus Ravimiametile.;;;10.07.2008;;;SOM;1;
524;Toimeaine koguhulk ületab lubatud limiidi - korrigeerige kogust.;Toimeaine koguhulk ületab lubatud limiidi - korrigeerige kogust.;Toimeaine koguhulk ületab lubatud limiidi - korrigeerige kogust.;;;10.07.2008;;;SOM;1;
525;Seda toimeainet ei tohi väljastada korduvretseptiga.;Seda toimeainet ei tohi väljastada korduvretseptiga.;Seda toimeainet ei tohi väljastada korduvretseptiga.;;;10.07.2008;;;SOM;1;
526;Asendamatuse märge puudub, retsept salvestatakse toimeainepõhisena.;Asendamatuse märge puudub, retsept salvestatakse toimeainepõhisena.;Asendamatuse märge puudub, retsept salvestatakse toimeainepõhisena.;;;10.07.2008;;;SOM;1;
527;Annustamise info puudulik.;Annustamise info puudulik.;Annustamise info puudulik.;;;10.07.2008;;;SOM;1;
528;Kontrolli retsepti liiki - tegemist narkootilise toimeainega. Kontrolli narkootilise toimeaine kogust.;Kontrolli retsepti liiki - tegemist narkootilise toimeainega. Kontrolli narkootilise toimeaine kogust.;Kontrolli retsepti liiki - tegemist narkootilise toimeainega. Kontrolli narkootilise toimeaine kogust.;;;10.07.2008;;;SOM;1;
529;Nõutud andmeväljad täitmata: isikukood, volituse liik, EL kodaniku kindlustust tõendava dokumendi andmed.;Nõutud andmeväljad täitmata: isikukood, volituse liik, EL kodaniku kindlustust tõendava dokumendi andmed.;Nõutud andmeväljad täitmata: isikukood, volituse liik, EL kodaniku kindlustust tõendava dokumendi andmed.;;;10.07.2008;;;SOM;1;
530;Patsiendil on õigus erisoodustusele.;Patsiendil on õigus erisoodustusele.;Patsiendil on õigus erisoodustusele.;;;10.07.2008;;;SOM;1;
531;Soodusmäära ei esine Retseptikeskuse poolt pakutavate hulgas.;Soodusmäära ei esine Retseptikeskuse poolt pakutavate hulgas.;Soodusmäära ei esine Retseptikeskuse poolt pakutavate hulgas.;;;10.07.2008;;;SOM;1;
532;Väljastaja tegevusloa andmed puuduvad.;Väljastaja tegevusloa andmed puuduvad.;Väljastaja tegevusloa andmed puuduvad.;;;10.07.2008;;;SOM;1;
533;Apteeker tervishoiuametis registreerimata.;Apteeker tervishoiuametis registreerimata.;Apteeker tervishoiuametis registreerimata.;;;10.07.2008;;;SOM;1;
534;Ebaloogiline isikukood (selle kontrolli alla ei kuulu volitatud retsept) - volitatud retsepti puhul viga.;Ebaloogiline isikukood (selle kontrolli alla ei kuulu volitatud retsept) - volitatud retsepti puhul viga.;Ebaloogiline isikukood (selle kontrolli alla ei kuulu volitatud retsept) - volitatud retsepti puhul viga.;;;10.07.2008;;;SOM;1;
535;Väljaostmisõigus puudub.;Väljaostmisõigus puudub.;Väljaostmisõigus puudub.;;;10.07.2008;;;SOM;1;
536;Ravimpreparaadi kood puudub Koodikeskuses.;Ravimpreparaadi kood puudub Koodikeskuses.;Ravimpreparaadi kood puudub Koodikeskuses.;;;10.07.2008;;;SOM;1;
537;Valitud preparaadi ATC kood ei vasta arsti ettekirjutusele.;Valitud preparaadi ATC kood ei vasta arsti ettekirjutusele.;Valitud preparaadi ATC kood ei vasta arsti ettekirjutusele.;;;10.07.2008;;;SOM;1;
538;Preparaadil puudub koodikeskuse kood.;Preparaadil puudub koodikeskuse kood.;Preparaadil puudub koodikeskuse kood.;;;10.07.2008;;;SOM;1;
539;Preparaat ei vasta ATC koodile ja/või ravimvormile.;Preparaat ei vasta ATC koodile ja/või ravimvormile.;Preparaat ei vasta ATC koodile ja/või ravimvormile.;;;10.07.2008;;;SOM;1;
540;Originaalide arv negatiivne.;Originaalide arv negatiivne.;Originaalide arv negatiivne.;;;10.07.2008;;;SOM;1;
541;Hind negatiivne.;Hind negatiivne.;Hind negatiivne.;;;10.07.2008;;;SOM;1;
542;Ebareaalne soodusmäär.;Ebareaalne soodusmäär.;Ebareaalne soodusmäär.;;;10.07.2008;;;SOM;1;
543;Soodusmäär peab olema sama või soodsam, kui arsti määratud. Vastasel juhul täita soodusmäära muutmise põhjendus.;Soodusmäär peab olema sama või soodsam, kui arsti määratud. Vastasel juhul täita soodusmäära muutmise põhjendus.;Soodusmäär peab olema sama või soodsam, kui arsti määratud. Vastasel juhul täita soodusmäära muutmise põhjendus.;;;10.07.2008;;;SOM;1;
546;Valitud pakendis sisalduv kogus ning annustamisskeemist tulenev kogus erinevad rohkem kui 50%.;Valitud pakendis sisalduv kogus ning annustamisskeemist tulenev kogus erinevad rohkem kui 50%.;Valitud pakendis sisalduv kogus ning annustamisskeemist tulenev kogus erinevad rohkem kui 50%.;;;10.07.2008;;;SOM;1;
547;Väljastatud kogus ja välja kirjutatud kogus erinevad rohkem kui 50%. Kontrolli väljastatavat kogust.;Väljastatud kogus ja välja kirjutatud kogus erinevad rohkem kui 50%. Kontrolli väljastatavat kogust.;Väljastatud kogus ja välja kirjutatud kogus erinevad rohkem kui 50%. Kontrolli väljastatavat kogust.;;;10.07.2008;;;SOM;1;
548;Antud retsept ei ole realiseeritav, kuna on kaotanud kehtivuse või on juba välja ostetud.;Antud retsept ei ole realiseeritav, kuna on kaotanud kehtivuse või on juba välja ostetud.;Antud retsept ei ole realiseeritav, kuna on kaotanud kehtivuse või on juba välja ostetud.;;;10.07.2008;;;SOM;1;
549;Ravimpreparaadi põhist retsepti võib asendada üksnes juhul kui erineb pakendi suurus. Asendamise põhjendus peab olema kantud vastavasse välja.;Ravimpreparaadi põhist retsepti võib asendada üksnes juhul kui erineb pakendi suurus. Asendamise põhjendus peab olema kantud vastavasse välja.;Ravimpreparaadi põhist retsepti võib asendada üksnes juhul kui erineb pakendi suurus. Asendamise põhjendus peab olema kantud vastavasse välja.;;;10.07.2008;;;SOM;1;
550;Erisoodustusega ravimi asendamisel erisoodustuse määr ei kehti.;Erisoodustusega ravimi asendamisel erisoodustuse määr ei kehti.;Erisoodustusega ravimi asendamisel erisoodustuse määr ei kehti.;;;10.07.2008;;;SOM;1;
551;Puudub väljakirjutamisõigus sellele toimeainele.;Puudub väljakirjutamisõigus sellele toimeainele.;Puudub väljakirjutamisõigus sellele toimeainele.;;;10.07.2008;;;SOM;1;
552;Viga retseptinumbri sisestamisel.;Viga retseptinumbri sisestamisel.;Viga retseptinumbri sisestamisel.;;;10.07.2008;;;SOM;1;
553;Puudub õigus seda toimeainet välja kirjutada.;Puudub õigus seda toimeainet välja kirjutada.;Puudub õigus seda toimeainet välja kirjutada.;;;10.07.2008;;;SOM;1;
554;Välismaalase korral peab olema määratud ka sugu.;Välismaalase korral peab olema määratud ka sugu.;Välismaalase korral peab olema määratud ka sugu.;;;10.07.2008;;;SOM;1;
555;Vale retsepti tüüp.;Vale retsepti tüüp.;Vale retsepti tüüp.;;;10.07.2008;;;SOM;1;
556;Retsepti kehtivusaeg läbi.;Retsepti kehtivusaeg läbi.;Retsepti kehtivusaeg läbi.;;;10.07.2008;;;SOM;1;
557;Puudub annulleerimise õigus.;Puudub annulleerimise õigus.;Puudub annulleerimise õigus.;;;10.07.2008;;;SOM;1;
558;Retsept välja ostetud. Puudub annulleerimise võimalus.;Retsept välja ostetud. Puudub annulleerimise võimalus.;Retsept välja ostetud. Puudub annulleerimise võimalus.;;;10.07.2008;;;SOM;1;
559;Puudub annulleerimise põhjendus.;Puudub annulleerimise põhjendus.;Puudub annulleerimise põhjendus.;;;10.07.2008;;;SOM;1;
560;Retsept salvestatud numbriga &1.;Retsept salvestatud numbriga &1.;Retsept salvestatud numbriga &1.;;;10.07.2008;;;SOM;1;
715;Lubamatu või puuduv apteegi kood &1.;Lubamatu või puuduv apteegi kood &1.;Lubamatu või puuduv apteegi kood &1.;;;10.07.2008;;;SOM;1;
716;Lubamatu või puuduv patsiendi tüüp &1.;Lubamatu või puuduv patsiendi tüüp &1.;Lubamatu või puuduv patsiendi tüüp &1.;;;10.07.2008;;;SOM;1;
717;Vale kuupäev &1.;Vale kuupäev &1.;Vale kuupäev &1.;;;10.07.2008;;;SOM;1;
718;Apteegi kood &1 pole siin lubatud.;Apteegi kood &1 pole siin lubatud.;Apteegi kood &1 pole siin lubatud.;;;10.07.2008;;;SOM;1;
719;Patsiendi nimi on täitmata.;Patsiendi nimi on täitmata.;Patsiendi nimi on täitmata.;;;10.07.2008;;;SOM;1;
720;Retsepti rea number on täitmata.;Retsepti rea number on täitmata.;Retsepti rea number on täitmata.;;;10.07.2008;;;SOM;1;
721;Retsepti ravimi kirjeldus real on täitmata.;Retsepti ravimi kirjeldus real on täitmata.;Retsepti ravimi kirjeldus real on täitmata.;;;10.07.2008;;;SOM;1;
722;Lubamatu või puuduv soodusmäära kood &1.;Lubamatu või puuduv soodusmäära kood &1.;Lubamatu või puuduv soodusmäära kood &1.;;;10.07.2008;;;SOM;1;
723;Lubamatu või puuduv ravimivormi kood &1.;Lubamatu või puuduv ravimivormi kood &1.;Lubamatu või puuduv ravimivormi kood &1.;;;10.07.2008;;;SOM;1;
724;Lubamatu või puuduv ATC kood &1.;Lubamatu või puuduv ATC kood &1.;Lubamatu või puuduv ATC kood &1.;;;10.07.2008;;;SOM;1;
725;Lubamatu või puuduv patsiendi isikukood &1.;Lubamatu või puuduv patsiendi isikukood &1.;Lubamatu või puuduv patsiendi isikukood &1.;;;10.07.2008;;;SOM;1;
726;Lubamatu kordsuse tähis &1.;Lubamatu kordsuse tähis &1.;Lubamatu kordsuse tähis &1.;;;10.07.2008;;;SOM;1;
727;Pakendiga retsept peab olema mitte asendatav.;Pakendiga retsept peab olema mitte asendatav.;Pakendiga retsept peab olema mitte asendatav.;;;10.07.2008;;;SOM;1;
728;Patsiendi sünnikuupäev &1 on meie hinnangul vale.;Patsiendi sünnikuupäev &1 on meie hinnangul vale.;Patsiendi sünnikuupäev &1 on meie hinnangul vale.;;;10.07.2008;;;SOM;1;
729;Lubamatu või puuduv annustamise teave &1.;Lubamatu või puuduv annustamise teave &1.;Lubamatu või puuduv annustamise teave &1.;;;10.07.2008;;;SOM;1;
730;Lubamatu või puuduv meditsiiniseadme limiidi uuendustüüp &1.;Lubamatu või puuduv meditsiiniseadme limiidi uuendustüüp &1.;Lubamatu või puuduv meditsiiniseadme limiidi uuendustüüp &1.;;;10.07.2008;;;SOM;1;
731;Sellist ravimpreparaati pole defineeritud &1.;Sellist ravimpreparaati pole defineeritud &1.;Sellist ravimpreparaati pole defineeritud &1.;;;10.07.2008;;;SOM;1;
732;Paberretsepti number peab olema täidetud.;Paberretsepti number peab olema täidetud.;Paberretsepti number peab olema täidetud.;;;10.07.2008;;;SOM;1;
733;Meditsiiniseadme limiit on puudu.;Meditsiiniseadme limiit on puudu.;Meditsiiniseadme limiit on puudu.;;;10.07.2008;;;SOM;1;
734;Retsepti number puudu või retsepti &1 pole olemas.;Retsepti number puudu või retsepti &1 pole olemas.;Retsepti number puudu või retsepti &1 pole olemas.;;;10.07.2008;;;SOM;1;
735;Partnerkood &1 ei kuulu partneri &2 gruppi.;Partnerkood &1 ei kuulu partneri &2 gruppi.;Partnerkood &1 ei kuulu partneri &2 gruppi.;;;10.07.2008;;;SOM;1;
736;Diagnoosi kood on puudu.;Diagnoosi kood on puudu.;Diagnoosi kood on puudu.;;;10.07.2008;;;SOM;1;
737;Retsept on toimingut mittelubavas staatuses &1.;Retsept on toimingut mittelubavas staatuses &1.;Retsept on toimingut mittelubavas staatuses &1.;;;10.07.2008;;;SOM;1;
738;Puuduv või lubamatu &1 hankija kood.;Puuduv või lubamatu &1 hankija kood.;Puuduv või lubamatu &1 hankija kood.;;;10.07.2008;;;SOM;1;
739;Puuduv või lubamatu &1 pakendi kood.;Puuduv või lubamatu &1 pakendi kood.;Puuduv või lubamatu &1 pakendi kood.;;;10.07.2008;;;SOM;1;
740;Pakendi kogus ei saa olla selline &1.;Pakendi kogus ei saa olla selline &1.;Pakendi kogus ei saa olla selline &1.;;;10.07.2008;;;SOM;1;
741;Toimingukoodile mittevastav dokumendi tüüp &1.;Toimingukoodile mittevastav dokumendi tüüp &1.;Toimingukoodile mittevastav dokumendi tüüp &1.;;;10.07.2008;;;SOM;1;
742;Puuduv või lubamatu diagnoos &1 või ravimivorm &2.;Puuduv või lubamatu diagnoos &1 või ravimivorm &2.;Puuduv või lubamatu diagnoos &1 või ravimivorm &2.;;;10.07.2008;;;SOM;1;
743;Puuduvad, lubamatud või ebapiisavad andmed.;Puuduvad, lubamatud või ebapiisavad andmed.;Puuduvad, lubamatud või ebapiisavad andmed.;;;10.07.2008;;;SOM;1;
744;Vendori tabelis on kood &1 puudu.;Vendori tabelis on kood &1 puudu.;Vendori tabelis on kood &1 puudu.;;;10.07.2008;;;SOM;1;
745;Annulleeriv arst &1 pole sama, kes retsepti välja kirjutas &2.;Annulleeriv arst &1 pole sama, kes retsepti välja kirjutas &2.;Annulleeriv arst &1 pole sama, kes retsepti välja kirjutas &2.;;;10.07.2008;;;SOM;1;
746;Leitud erisoodustus / soodustus.;Leitud erisoodustus / soodustus.;Leitud erisoodustus / soodustus.;;;10.07.2008;;;SOM;1;
747;Preparaadi kood &1 puudub materjalide tabelis.;Preparaadi kood &1 puudub materjalide tabelis.;Preparaadi kood &1 puudub materjalide tabelis.;;;10.07.2008;;;SOM;1;
748;Summa ei tohi olla &1.;Summa ei tohi olla &1.;Summa ei tohi olla &1.;;;10.07.2008;;;SOM;1;
749;Ravimpreparaadil &1 puudub toimeaine või see on lubamatu.;Ravimpreparaadil &1 puudub toimeaine või see on lubamatu.;Ravimpreparaadil &1 puudub toimeaine või see on lubamatu.;;;10.07.2008;;;SOM;1;
750;Toimeainele &1 vastav kogus on vale.;Toimeainele &1 vastav kogus on vale.;Toimeainele &1 vastav kogus on vale.;;;10.07.2008;;;SOM;1;
751;Toimeainel &1 puudub ühik või see on lubamatu.;Toimeainel &1 puudub ühik või see on lubamatu.;Toimeainel &1 puudub ühik või see on lubamatu.;;;10.07.2008;;;SOM;1;
752;Toimeaine &1, selle kogus &2 või ühik puudub või on lubamatu.;Toimeaine &1, selle kogus &2 või ühik puudub või on lubamatu.;Toimeaine &1, selle kogus &2 või ühik puudub või on lubamatu.;;;10.07.2008;;;SOM;1;
753;Toimeaine &1 pole retseptikeskuses defineeritud.;Toimeaine &1 pole retseptikeskuses defineeritud.;Toimeaine &1 pole retseptikeskuses defineeritud.;;;10.07.2008;;;SOM;1;
754;Lubamatu või mäppimata kompanii kood &1.;Lubamatu või mäppimata kompanii kood &1.;Lubamatu või mäppimata kompanii kood &1.;;;10.07.2008;;;SOM;1;
