Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
12.15;aeg esimese defibrillatsioonini defibrilleeritava esmase südameseiskuse vormi puhul   ;aeg esimese defibrillatsioonini defibrilleeritava esmase südameseiskuse vormi puhul   ;aeg esimese defibrillatsioonini defibrilleeritava esmase südameseiskuse vormi puhul   ;;;01.01.2012;;;ETSA;1;
12.16.2;sagedus          ;sagedus          ;sagedus          ;;;01.01.2012;;;ETSA;1;
12.16.3;voolutugevus          ;voolutugevus          ;voolutugevus          ;;;01.01.2012;;;ETSA;1;
12.16.4;režiim          ;režiim          ;režiim          ;;;01.01.2012;;;ETSA;1;
12.18.2.1;hapniku manustamise kogus        ;hapniku manustamise kogus        ;hapniku manustamise kogus        ;;;01.01.2012;;;ETSA;1;
12.20.1.2.1;vedeliku temperatuur         ;vedeliku temperatuur         ;vedeliku temperatuur         ;;;01.01.2012;;;ETSA;1;
12.20.2;patsiendi kehatüve temperatuur        ;patsiendi kehatüve temperatuur        ;patsiendi kehatüve temperatuur        ;;;01.01.2012;;;ETSA;1;
12.20.2.1;jahutamise eelne patsiendi kehatüve temperatuur;jahutamise eelne patsiendi kehatüve temperatuur;jahutamise eelne patsiendi kehatüve temperatuur;;;08.10.2012;;;ETSA;1;
12.20.3;temperatuuri mõõtmise koht;temperatuuri mõõtmise koht;temperatuuri mõõtmise koht;;;08.10.2012;;;ETSA;1;
12.21;elustamise tulemus         ;elustamise tulemus         ;elustamise tulemus         ;;;01.01.2012;;;ETSA;1;
12.22;kiirabil elustamiseks kulunud aeg minutites      ;kiirabil elustamiseks kulunud aeg minutites      ;kiirabil elustamiseks kulunud aeg minutites      ;;;01.01.2012;;;ETSA;1;
12.22.1;kliinilise surma kestvus kokku (minutites)      ;kliinilise surma kestvus kokku (minutites)      ;kliinilise surma kestvus kokku (minutites)      ;;;01.01.2012;;;ETSA;1;
12.23;südametegevuse käivitaja         ;südametegevuse käivitaja         ;südametegevuse käivitaja         ;;;01.01.2012;;;ETSA;1;
12.24;patsiendi seisund vereringe taastumise järgselt (enne relaksantide ja sedatiivumite manustamist);patsiendi seisund vereringe taastumise järgselt (enne relaksantide ja sedatiivumite manustamist);patsiendi seisund vereringe taastumise järgselt (enne relaksantide ja sedatiivumite manustamist);;;01.01.2012;;;ETSA;1;
12.24.10;südame rütm         ;südame rütm         ;südame rütm         ;;;01.01.2012;;;ETSA;1;
12.24.6;motoorne vastus         ;motoorne vastus         ;motoorne vastus         ;;;01.01.2012;;;ETSA;1;
12.24.7;köharefleks          ;köharefleks          ;köharefleks          ;;;01.01.2012;;;ETSA;1;
12.24.8.1;vererõhk süstoolne         ;vererõhk süstoolne         ;vererõhk süstoolne         ;;;01.01.2012;;;ETSA;1;
12.24.8.2;vererõhk diastoolne         ;vererõhk diastoolne         ;vererõhk diastoolne         ;;;01.01.2012;;;ETSA;1;
12.24.9;südamesagedus          ;südamesagedus          ;südamesagedus          ;;;01.01.2012;;;ETSA;1;
12.25;patsiendi seisund haiglasse saabumisel       ;patsiendi seisund haiglasse saabumisel       ;patsiendi seisund haiglasse saabumisel       ;;;01.01.2012;;;ETSA;1;
12.26;anamnees ja brigaadi tegevuse lühikokkuvõte elustamisest;anamnees ja brigaadi tegevuse lühikokkuvõte elustamisest;anamnees ja brigaadi tegevuse lühikokkuvõte elustamisest;;;01.01.2012;;04.02.2015;ETSA;1;Muudetud nimetust: brigaadi tegevuse lühikokkuvõte elustamisest -> Anamnees ja brigaadi tegevuse lühikokkuvõte elustamisest
12.27;tüsistus elustamisel         ;tüsistus elustamisel         ;tüsistus elustamisel         ;;;01.01.2012;;;ETSA;1;
12.28;probleemid/puudused elustamise ajal        ;probleemid/puudused elustamise ajal        ;probleemid/puudused elustamise ajal        ;;;01.01.2012;;;ETSA;1;
12.29;elustamiseks on kutsutud abi       ;elustamiseks on kutsutud abi       ;elustamiseks on kutsutud abi       ;;;01.01.2012;;;ETSA;1;
12.4;patsiendi KNS seisund Glasgow-Pittsburgi protokolli järgi (CPC) enne kliinilise surma teket;patsiendi KNS seisund Glasgow-Pittsburgi protokolli järgi (CPC) enne kliinilise surma teket;patsiendi KNS seisund Glasgow-Pittsburgi protokolli järgi (CPC) enne kliinilise surma teket;;;01.01.2012;;;ETSA;1;
12.6;aeg, mis kulus kliinilise surma tekkest ABC alustamiseni (minutites)  ;aeg, mis kulus kliinilise surma tekkest ABC alustamiseni (minutites)  ;aeg, mis kulus kliinilise surma tekkest ABC alustamiseni (minutites)  ;;;01.01.2012;;;ETSA;1;
12.8;hinnang kiirabieelsete ABC võtete rakendamisele      ;hinnang kiirabieelsete ABC võtete rakendamisele      ;hinnang kiirabieelsete ABC võtete rakendamisele      ;;;01.01.2012;;;ETSA;1;
12.9;kliinilise surma eeldatav põhjus       ;kliinilise surma eeldatav põhjus       ;kliinilise surma eeldatav põhjus       ;;;01.01.2012;;;ETSA;1;
13.1;neuroloogiline leid         ;neuroloogiline leid         ;neuroloogiline leid         ;;;01.01.2012;;;ETSA;1;
13.1.13;afaasia          ;afaasia          ;afaasia          ;;;01.01.2012;;;ETSA;1;
13.1.14;babinski refleks         ;babinski refleks         ;babinski refleks         ;;;01.01.2012;;;ETSA;1;
13.1.15;meningeaalärritusnähud          ;meningeaalärritusnähud          ;meningeaalärritusnähud          ;;;01.01.2012;;;ETSA;1;
13.1.16;nüstagmid          ;nüstagmid          ;nüstagmid          ;;;01.01.2012;;;ETSA;1;
13.1.17;tasakaaluhäired          ;tasakaaluhäired          ;tasakaaluhäired          ;;;01.01.2012;;;ETSA;1;
13.1.18;prillhematoom          ;prillhematoom          ;prillhematoom          ;;;01.01.2012;;;ETSA;1;
13.1.19;paresteesiad          ;paresteesiad          ;paresteesiad          ;;;01.01.2012;;;ETSA;1;
13.1.2;teadvus          ;teadvus          ;teadvus          ;;;01.01.2012;;;ETSA;1;
13.1.20;tundluskkushäire piir         ;tundluskkushäire piir         ;tundluskkushäire piir         ;;;01.01.2012;;;ETSA;1;
13.1.21;kestev krambihoog         ;kestev krambihoog         ;kestev krambihoog         ;;;01.01.2012;;;ETSA;1;
13.1.22;muu neuroloogiline leid        ;muu neuroloogiline leid        ;muu neuroloogiline leid        ;;;01.01.2012;;;ETSA;1;
13.1.23;neuroloogiline koldeleid;neuroloogiline koldeleid;neuroloogiline koldeleid;;;01.01.2012;;;ETSA;1;
13.1.3;võimalikud teadvust mõjutavad välisfaktorid       ;võimalikud teadvust mõjutavad välisfaktorid       ;võimalikud teadvust mõjutavad välisfaktorid       ;;;01.01.2012;;;ETSA;1;
13.1.3.1;välisfaktorite hindamise alus;välisfaktorite hindamise alus;välisfaktorite hindamise alus;;;01.01.2012;;;ETSA;1;
13.1.4;teadvusekaotus          ;teadvusekaotus          ;teadvusekaotus          ;;;01.01.2012;;;ETSA;1;
13.1.4.1.1;teadvusekaotuse kestus         ;teadvusekaotuse kestus         ;teadvusekaotuse kestus         ;;;01.01.2012;;;ETSA;1;
13.1.5;glasgow kooma skaala (GKS)       ;glasgow kooma skaala (GKS)       ;glasgow kooma skaala (GKS)       ;;;01.01.2012;;;ETSA;1;
13.1.5.1;silmade avamine         ;silmade avamine         ;silmade avamine         ;;;01.01.2012;;;ETSA;1;
13.1.5.2;sõnaline kontakt         ;sõnaline kontakt         ;sõnaline kontakt         ;;;01.01.2012;;;ETSA;1;
13.1.5.3;motoorne vastus         ;motoorne vastus         ;motoorne vastus         ;;;01.01.2012;;;ETSA;1;
13.1.5.4;reflektoorne ärritatavus;reflektoorne ärritatavus;reflektoorne ärritatavus;;;08.10.2012;;;ETSA;1;
13.1.5.5;naha värvus;naha värvus;naha värvus;;;08.10.2012;;;ETSA;1;
13.1.6.2;pupillidiferents          ;pupillidiferents          ;pupillidiferents          ;;;01.01.2012;;;ETSA;1;
13.1.6.3;valgusreaktsioon          ;valgusreaktsioon          ;valgusreaktsioon          ;;;01.01.2012;;;ETSA;1;
13.1.7;muu kraniaalnärvide parees        ;muu kraniaalnärvide parees        ;muu kraniaalnärvide parees        ;;;01.01.2012;;;ETSA;1;
13.1.9;motoorne defitsiit         ;motoorne defitsiit         ;motoorne defitsiit         ;;;01.01.2012;;;ETSA;1;
13.2;hingamine;hingamine          ;hingamine          ;;;01.01.2012;;;ETSA;1;
13.2.2;hingamissageduse tase         ;hingamissageduse tase         ;hingamissageduse tase         ;;;01.01.2012;;;ETSA;1;
13.2.3;hingamissagedus          ;hingamissagedus          ;hingamissagedus          ;;;01.01.2012;;;ETSA;1;
13.2.4;hoiab hingamisteid lahti        ;hoiab hingamisteid lahti        ;hoiab hingamisteid lahti        ;;;01.01.2012;;;ETSA;1;
13.2.5;patsient kopsude kunstlikul ventilatsioonil       ;patsient kopsude kunstlikul ventilatsioonil       ;patsient kopsude kunstlikul ventilatsioonil       ;;;01.01.2012;;;ETSA;1;
13.2.6.2;SpO2          ;SpO2          ;SpO2          ;;;01.01.2012;;;ETSA;1;
13.2.7;kopsu kuulatusleid         ;kopsu kuulatusleid         ;kopsu kuulatusleid         ;;;01.01.2012;;;ETSA;1;
13.3;hemodünaamika          ;hemodünaamika          ;hemodünaamika          ;;;01.01.2012;;;ETSA;1;
13.3.2.3;vererõhk keskmine arteriaalne        ;vererõhk keskmine arteriaalne        ;vererõhk keskmine arteriaalne        ;;;01.01.2012;;;ETSA;1;
13.3.3.1;pulsisagedus          ;pulsisagedus          ;pulsisagedus          ;;;01.01.2012;;;ETSA;1;
13.3.3.2;pulsi regulaarsus         ;pulsi regulaarsus         ;pulsi regulaarsus         ;;;01.01.2012;;;ETSA;1;
13.3.3.3;pulsidefitsiit          ;pulsidefitsiit          ;pulsidefitsiit          ;;;01.01.2012;;;ETSA;1;
13.3.4;kardiomonitooringu leid         ;kardiomonitooringu leid         ;kardiomonitooringu leid         ;;;01.01.2012;;;ETSA;1;
13.3.5;EKG leid         ;EKG leid         ;EKG leid         ;;;01.01.2012;;;ETSA;1;
13.4;teised elutähtsad näitajad        ;teised elutähtsad näitajad        ;teised elutähtsad näitajad        ;;;01.01.2012;;;ETSA;1;
13.4.2;veresuhkur          ;veresuhkur          ;veresuhkur          ;;;01.01.2012;;;ETSA;1;
13.4.3;temperatuur          ;temperatuur          ;temperatuur          ;;;01.01.2012;;;ETSA;1;
13.4.5;VAS (valu visuaalne analoogskaala)       ;VAS (valu visuaalne analoogskaala)       ;VAS (valu visuaalne analoogskaala)       ;;;01.01.2012;;;ETSA;1;
13.4.6;apgari skaala;apgari skaala;apgari skaala;;;08.10.2012;;;ETSA;1;
13.4.6.1;südame löögisagedus;südame löögisagedus;südame löögisagedus;;;08.10.2012;;;ETSA;1;
13.4.6.2;hingamine;hingamine;hingamine;;;08.10.2012;;;ETSA;1;
13.4.6.3;lihastoonus;lihastoonus;lihastoonus;;;08.10.2012;;;ETSA;1;
13.4.6.4;reflektoorne ärritatavus;reflektoorne ärritatavus;reflektoorne ärritatavus;;;08.10.2012;;;ETSA;1;
13.4.6.5;naha värvus;naha värvus;naha värvus;;;08.10.2012;;;ETSA;1;
13.5;nahk          ;nahk          ;nahk          ;;;01.01.2012;;;ETSA;1;
13.5.2.1;naha värvus         ;naha värvus         ;naha värvus         ;;;01.01.2012;;;ETSA;1;
13.5.2.2;naha niiskus         ;naha niiskus         ;naha niiskus         ;;;01.01.2012;;;ETSA;1;
13.5.2.3;naha temperatuur         ;naha temperatuur         ;naha temperatuur         ;;;01.01.2012;;;ETSA;1;
13.5.2.4;muu naha kirjeldus        ;muu naha kirjeldus        ;muu naha kirjeldus        ;;;01.01.2012;;;ETSA;1;
13.6;kõhu palpatsioon ja auskultatsioon       ;kõhu palpatsioon ja auskultatsioon       ;kõhu palpatsioon ja auskultatsioon       ;;;01.01.2012;;;ETSA;1;
13.6.2.1;kõhu leid         ;kõhu leid         ;kõhu leid         ;;;01.01.2012;;;ETSA;1;
13.6.3;positiivsed peritoneaalärritusnähud         ;positiivsed peritoneaalärritusnähud         ;positiivsed peritoneaalärritusnähud         ;;;01.01.2012;;;ETSA;1;
13.6.4;veriroe          ;veriroe          ;veriroe          ;;;01.01.2012;;;ETSA;1;
13.6.5;peristaltika          ;peristaltika          ;peristaltika          ;;;01.01.2012;;;ETSA;1;
13.6.6;kõht esilevõlvunud         ;kõht esilevõlvunud         ;kõht esilevõlvunud         ;;;01.01.2012;;;ETSA;1;
13.6.7;veriokse;veriokse;veriokse;;;01.01.2012;;;ETSA;1;
13.7;muu objektiivne leid;muu objektiivne leid;muu objektiivne leid;;;01.01.2012;;;ETSA;1;
14.1.1.2;umbkaudne trauma toimumise aeg       ;umbkaudne trauma toimumise aeg       ;umbkaudne trauma toimumise aeg       ;;;01.01.2012;;;ETSA;1;
14.3;trauma mehhanism;trauma mehhanism;trauma mehhanism;;;01.01.2012;;15.10.2014;ETSA;1;Muudetud nimetust: vigastuse põhjus -> trauma mehhanism
14.3.1;liiklusõnnetus;liiklusõnnetus;liiklusõnnetus;;;01.01.2012;;;ETSA;1;
14.3.1.2;vigastatud isiku poolt kasutatud sõiduk      ;vigastatud isiku poolt kasutatud sõiduk      ;vigastatud isiku poolt kasutatud sõiduk      ;;;01.01.2012;;;ETSA;1;
14.3.1.3;vigastatud isiku roll;vigastatud isiku roll;vigastatud isiku roll;;;01.01.2012;;18.01.2013;ETSA;1;Muudetud nimetust: vigastatud isiku roll sõidukis -> vigastatud isiku roll
14.3.1.4;turvaseadmed või kaitsevahendid;turvaseadmed või kaitsevahendid;turvaseadmed või kaitsevahendid;;;01.01.2012;;08.10.2012;ETSA;1;Muudetud nimetust: abivahendite olemasolu kannatanul -> turvaseadmed või kaitsevahendid
14.3.10.1;põletuse põhjustaja         ;põletuse põhjustaja         ;põletuse põhjustaja         ;;;01.01.2012;;;ETSA;1;
14.3.3.1;kukkumise kõrgus         ;kukkumise kõrgus         ;kukkumise kõrgus         ;;;01.01.2012;;;ETSA;1;
14.4;kannatanute arv samas õnnetuses       ;kannatanute arv samas õnnetuses       ;kannatanute arv samas õnnetuses       ;;;01.01.2012;;;ETSA;1;
14.5;tahtlus          ;tahtlus          ;tahtlus          ;;;01.01.2012;;;ETSA;1;
14.6;trauma liik;trauma liik;trauma liik;;;01.01.2012;;15.10.2014;ETSA;1;Muudetud nimetust: tegevus vigastushetkel-> trauma liik
14.7;vigastuse piirkond ja iseloom       ;vigastuse piirkond ja iseloom       ;vigastuse piirkond ja iseloom       ;;;01.01.2012;;;ETSA;1;
15.1.1.2;umbkaunde mürgistuse toimumise aeg       ;umbkaunde mürgistuse toimumise aeg       ;umbkaunde mürgistuse toimumise aeg       ;;;01.01.2012;;;ETSA;1;
15.3;tahtlus          ;tahtlus          ;tahtlus          ;;;01.01.2012;;;ETSA;1;
15.4;tegevus mürgistushetkel         ;tegevus mürgistushetkel         ;tegevus mürgistushetkel         ;;;01.01.2012;;;ETSA;1;
15.5;mürgistuse laad;mürgistuse laad;mürgistuse laad;;;01.01.2012;;18.01.2013;ETSA;1;Muudetud nimetust: mürgistuse liik -> mürgistuse laad
15.6;mürgistust põhjustav aine;mürgistust põhjustav aine;mürgistust põhjustav aine;;;01.01.2012;;18.01.2013;ETSA;1;Muudetud nimetust: mürgi liik -> mürgistust põhjustav aine
16.1.2;kanüüli suurus         ;kanüüli suurus         ;kanüüli suurus         ;;;01.01.2012;;;ETSA;1;
16.1.3;katsete arv         ;katsete arv         ;katsete arv         ;;;01.01.2012;;;ETSA;1;
16.1.4;protseduuri õnnestumine         ;protseduuri õnnestumine         ;protseduuri õnnestumine         ;;;01.01.2012;;;ETSA;1;
16.11;EtCO2          ;EtCO2          ;EtCO2          ;;;01.01.2012;;;ETSA;1;
16.13;invasiivse arteriaalse rõhu monitooring       ;invasiivse arteriaalse rõhu monitooring       ;invasiivse arteriaalse rõhu monitooring       ;;;01.01.2012;;;ETSA;1;
16.13.1;invasiivse arteriaalse rõhu monitooringu kirjeldus;invasiivse arteriaalse rõhu monitooringu kirjeldus;invasiivse arteriaalse rõhu monitooringu kirjeldus;;;08.10.2012;;;ETSA;1;
16.18.2;intubatsioonitoru suurus         ;intubatsioonitoru suurus         ;intubatsioonitoru suurus         ;;;01.01.2012;;;ETSA;1;
16.18.5;intubatsioonitoru sügavus suunurgast        ;intubatsioonitoru sügavus suunurgast        ;intubatsioonitoru sügavus suunurgast        ;;;01.01.2012;;;ETSA;1;
16.19.1;kõritoru suurus         ;kõritoru suurus         ;kõritoru suurus         ;;;01.01.2012;;;ETSA;1;
16.2.3;nõela suurus         ;nõela suurus         ;nõela suurus         ;;;01.01.2012;;;ETSA;1;
16.21.1;kõrimaski suurus         ;kõrimaski suurus         ;kõrimaski suurus         ;;;01.01.2012;;;ETSA;1;
16.24;krikotüreotoomia          ;krikotüreotoomia          ;krikotüreotoomia          ;;;01.01.2012;;;ETSA;1;
16.25.2;kateetri suurus         ;kateetri suurus         ;kateetri suurus         ;;;01.01.2012;;;ETSA;1;
16.26.2;klapi takistus         ;klapi takistus         ;klapi takistus         ;;;01.01.2012;;;ETSA;1;
16.27;PEEP          ;PEEP          ;PEEP          ;;;01.01.2012;;;ETSA;1;
16.28.2.1;hingamisaparaadi tööreziim         ;hingamisaparaadi tööreziim         ;hingamisaparaadi tööreziim         ;;;01.01.2012;;;ETSA;1;
16.28.2.2;hingamismaht          ;hingamismaht          ;hingamismaht          ;;;01.01.2012;;;ETSA;1;
16.28.2.4;FiO2;FiO2;FiO2;;;28.12.2012;;;ETSA;1;
16.30.1;eemaldatud vedeliku hulk        ;eemaldatud vedeliku hulk        ;eemaldatud vedeliku hulk        ;;;01.01.2012;;;ETSA;1;
16.30.2;eemaldatud vedeliku iseloom        ;eemaldatud vedeliku iseloom        ;eemaldatud vedeliku iseloom        ;;;01.01.2012;;;ETSA;1;
16.31.3;dreeni suurus         ;dreeni suurus         ;dreeni suurus         ;;;01.01.2012;;;ETSA;1;
16.31.4;klapimeetod          ;klapimeetod          ;klapimeetod          ;;;01.01.2012;;;ETSA;1;
16.32.1;eelnev põiekateetri olemasolu        ;eelnev põiekateetri olemasolu        ;eelnev põiekateetri olemasolu        ;;;01.01.2012;;;ETSA;1;
16.32.3;kateetri liik         ;kateetri liik         ;kateetri liik         ;;;01.01.2012;;;ETSA;1;
16.33.1;loputusvedeliku hulk         ;loputusvedeliku hulk         ;loputusvedeliku hulk         ;;;01.01.2012;;;ETSA;1;
16.33.2;väljunud vedeliku hulk        ;väljunud vedeliku hulk        ;väljunud vedeliku hulk        ;;;01.01.2012;;;ETSA;1;
16.34.2;maosondi suurus         ;maosondi suurus         ;maosondi suurus         ;;;01.01.2012;;;ETSA;1;
16.35.2;kasutatud vedelik         ;kasutatud vedelik         ;kasutatud vedelik         ;;;01.01.2012;;;ETSA;1;
16.35.3;vedeliku hulk         ;vedeliku hulk         ;vedeliku hulk         ;;;01.01.2012;;;ETSA;1;
16.35.4;väljunud vedeliku kirjeldus        ;väljunud vedeliku kirjeldus        ;väljunud vedeliku kirjeldus        ;;;01.01.2012;;;ETSA;1;
16.35.5;kasutatud aktiivsöe kogus        ;kasutatud aktiivsöe kogus        ;kasutatud aktiivsöe kogus        ;;;01.01.2012;;;ETSA;1;
16.36.2;kasutatud vahendid         ;kasutatud vahendid         ;kasutatud vahendid         ;;;01.01.2012;;;ETSA;1;
16.37;sünnituse vastuvõtt         ;sünnituse vastuvõtt         ;sünnituse vastuvõtt         ;;;01.01.2012;;;ETSA;1;
16.39.1;haava korrastuse meetod;haava korrastuse meetod;haava korrastuse meetod;;;08.10.2012;;;ETSA;1;
16.39.1.1;õmbluste arv;õmbluste arv;õmbluste arv;;;08.10.2012;;;ETSA;1;
16.39.1.2;õmbluse liik;õmbluse liik;õmbluse liik;;;08.10.2012;;;ETSA;1;
16.39.1.3;õmbluse materjal;õmbluse materjal;õmbluse materjal;;;08.10.2012;;;ETSA;1;
16.4.1;perfuusorite arv;perfuusorite arv;perfuusorite arv;;;08.10.2012;;;ETSA;1;
16.40.1;verejooksu peatamise meetod;verejooksu peatamise meetod;verejooksu peatamise meetod;;;01.01.2012;;;ETSA;1;
16.41.1;suure põletuspinna katmisvahendid        ;suure põletuspinna katmisvahendid        ;suure põletuspinna katmisvahendid        ;;;01.01.2012;;;ETSA;1;
16.41.2;põletuspinna suurus (aste, protsent, lokalisatsioon)      ;põletuspinna suurus (aste, protsent, lokalisatsioon)      ;põletuspinna suurus (aste, protsent, lokalisatsioon)      ;;;01.01.2012;;;ETSA;1;
16.45;kordade arv;kordade arv;kordade arv;;;04.02.2015;;;ETSA;1;
16.6.1;protokolli olemasolu         ;protokolli olemasolu         ;protokolli olemasolu         ;;;01.01.2012;;;ETSA;1;
17.5.1;ravimlahuse kontsentratsioon         ;ravimlahuse kontsentratsioon         ;ravimlahuse kontsentratsioon         ;;;01.01.2012;;;ETSA;1;
17.5.2;perfuusori kiirus         ;perfuusori kiirus         ;perfuusori kiirus         ;;;01.01.2012;;;ETSA;1;
17.7;allergia tekkimine kiirabi poolt manustatud ravimitele     ;allergia tekkimine kiirabi poolt manustatud ravimitele     ;allergia tekkimine kiirabi poolt manustatud ravimitele     ;;;01.01.2012;;;ETSA;1;
17.8;tegemist on patsiendi enda ravimiga      ;tegemist on patsiendi enda ravimiga      ;tegemist on patsiendi enda ravimiga      ;;;01.01.2012;;;ETSA;1;
19.1;transport sündmuskohalt autosse        ;transport sündmuskohalt autosse        ;transport sündmuskohalt autosse        ;;;01.01.2012;;;ETSA;1;
19.2;transport autost haiglasse        ;transport autost haiglasse        ;transport autost haiglasse        ;;;01.01.2012;;;ETSA;1;
19.3;täiendava kiirabi transpordivahendi kasutamine       ;täiendava kiirabi transpordivahendi kasutamine       ;täiendava kiirabi transpordivahendi kasutamine       ;;;01.01.2012;;;ETSA;1;
21;visiidi tulemus         ;visiidi tulemus         ;visiidi tulemus         ;;;01.01.2012;;;ETSA;1;
21.1;hospitaliseerimata patsiendile antud soovitused;Hospitaliseerimata patsiendile antud soovitused;Hospitaliseerimata patsiendile antud soovitused;;;01.01.2012;;;ETSA;1;
23;oldi abis teisel kiirabibrigaadil       ;oldi abis teisel kiirabibrigaadil       ;oldi abis teisel kiirabibrigaadil       ;;;01.01.2012;;;ETSA;1;
24;sama patsiendi sama juhtumiga on seotud teisi kaarte   ;sama patsiendi sama juhtumiga on seotud teisi kaarte   ;sama patsiendi sama juhtumiga on seotud teisi kaarte   ;;;01.01.2012;;;ETSA;1;
25;kutse prioriteet brigaadi hinnangul;kutse prioriteet brigaadi hinnangul;kutse prioriteet brigaadi hinnangul;;;01.01.2012;;28.12.2012;ETSA;1;Muudetud nimetust: brigaadi hinnang juhtumile kiirabi vajalikkusele -> kutse prioriteet brigaadi hinnangul
26;edasi suunamise põhjus;edasi suunamise põhjus;edasi suunamise põhjus;;;01.01.2012;;;ETSA;1;
4.2;kiirabi väljakutse prioriteet;kiirabi väljakutse prioriteet;kiirabi väljakutse prioriteet;;;01.01.2012;;;ETSA;1;
4.3;kiirabi väljakutse tüüpjuhtum        ;kiirabi väljakutse tüüpjuhtum        ;kiirabi väljakutse tüüpjuhtum        ;;;01.01.2012;;;ETSA;1;
5.7;takistavad tegurid ajaliseks kulgemiseks       ;takistavad tegurid ajaliseks kulgemiseks       ;takistavad tegurid ajaliseks kulgemiseks       ;;;01.01.2012;;;ETSA;1;
5.8;takistuse ületamiseks kulunud aeg       ;takistuse ületamiseks kulunud aeg       ;takistuse ületamiseks kulunud aeg       ;;;01.01.2012;;;ETSA;1;
6.3;patsiendi väärtesemed         ;patsiendi väärtesemed         ;patsiendi väärtesemed         ;;;01.01.2012;;;ETSA;1;
8.1;häirekeskuse antud soovitused        ;häirekeskuse antud soovitused        ;häirekeskuse antud soovitused        ;;;01.01.2012;;;ETSA;1;
8.2;patsiendi/omakste poolt häirekeskuse soovituste täitmine      ;patsiendi/omakste poolt häirekeskuse soovituste täitmine      ;patsiendi/omakste poolt häirekeskuse soovituste täitmine      ;;;01.01.2012;;;ETSA;1;
8.3;enne kiirabi saabumist teostatud ravi      ;enne kiirabi saabumist teostatud ravi      ;enne kiirabi saabumist teostatud ravi      ;;;01.01.2012;;;ETSA;1;
8.4;hinnang brigaadi kohalejõudmise eelsele abistamisele      ;hinnang brigaadi kohalejõudmise eelsele abistamisele      ;hinnang brigaadi kohalejõudmise eelsele abistamisele      ;;;01.01.2012;;;ETSA;1;
8.5;sisestatud häirekeskuse antud soovitused;sisestatud häirekeskuse antud soovitused;sisestatud häirekeskuse antud soovitused;;;01.01.2012;;;ETSA;1;
