Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
F02.3;Dementsus Parkinsoni tõvest;Dementsus Parkinsoni tõvest;Dementsus Parkinsoni tõvest;;;01.01.2014;;;EPS;1;
F02.4;Dementsus HIV infektsioonist;Dementsus HIV infektsioonist;Dementsus HIV infektsioonist;;;01.01.2014;;;EPS;1;
F02.8;Dementsus teistest MK haigustest;Dementsus teistest MK haigustest;Dementsus teistest MK haigustest;;;01.01.2014;;;EPS;1;
F03;Dementsus MK muudest haigustest;Dementsus MK muudest haigustest;Dementsus MK muudest haigustest;;;01.01.2014;;;EPS;1;
F03.0;Täpsustamata dementsus;Täpsustamata dementsus;Täpsustamata dementsus;;;01.01.2014;;;EPS;1;
F04;Orgaaniline amnestiline sündroom, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud (Korsakovi sündroom või psühhoos (mittealkohoolne));Orgaaniline amnestiline sündroom, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud (Korsakovi sündroom või psühhoos (mittealkohoolne));Orgaaniline amnestiline sündroom, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud (Korsakovi sündroom või psühhoos (mittealkohoolne));;;01.01.2014;;;EPS;1;
F05;Deliirium, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud;Deliirium, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud;Deliirium, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud;;;01.01.2014;;;EPS;1;
F05.0;Dementsuseta deliirium;Dementsuseta deliirium;Dementsuseta deliirium;;;01.01.2014;;;EPS;1;
F05.1;Dementsusega deliirium;Dementsusega deliirium;Dementsusega deliirium;;;01.01.2014;;;EPS;1;
F05.8;Muu täpsustatud deliirium;Muu täpsustatud deliirium;Muu täpsustatud deliirium;;;01.01.2014;;;EPS;1;
F05.9;Täpsustamata deliirium;Täpsustamata deliirium;Täpsustamata deliirium;;;01.01.2014;;;EPS;1;
F06;Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest;Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest;Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest;;;01.01.2014;;;EPS;1;
F06.0;Orgaaniline hallutsinoos;Orgaaniline hallutsinoos;Orgaaniline hallutsinoos;;;01.01.2014;;;EPS;1;
F06.1;Orgaaniline katatoonia;Orgaaniline katatoonia;Orgaaniline katatoonia;;;01.01.2014;;;EPS;1;
F06.2;Orgaaniline luululine psühhoos;Orgaaniline luululine psühhoos;Orgaaniline luululine psühhoos;;;01.01.2014;;;EPS;1;
F06.3;Orgaanilised meeleoluhäired;Orgaanilised meeleoluhäired;Orgaanilised meeleoluhäired;;;01.01.2014;;;EPS;1;
F06.4;Orgaaniline ärevus;Orgaaniline ärevus;Orgaaniline ärevus;;;01.01.2014;;;EPS;1;
F06.5;Orgaaniline dissotsiatiivne häire;Orgaaniline dissotsiatiivne häire;Orgaaniline dissotsiatiivne häire;;;01.01.2014;;;EPS;1;
F06.6;Orgaaniline asteenia;Orgaaniline asteenia;Orgaaniline asteenia;;;01.01.2014;;;EPS;1;
F06.7;Kerge orgaaniline tunnetushäire;Kerge orgaaniline tunnetushäire;Kerge orgaaniline tunnetushäire;;;01.01.2014;;;EPS;1;
F06.8;Muud täpsustatud orgaanilised psüühikahäired;Muud täpsustatud orgaanilised psüühikahäired;Muud täpsustatud orgaanilised psüühikahäired;;;01.01.2014;;;EPS;1;
F06.9;Täpsustamata orgaaniline psüühikahäire;Täpsustamata orgaaniline psüühikahäire;Täpsustamata orgaaniline psüühikahäire;;;01.01.2014;;;EPS;1;
F07;Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist;Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist;Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist;;;01.01.2014;;;EPS;1;
F07.0;Orgaaniline isiksushäire;Orgaaniline isiksushäire;Orgaaniline isiksushäire;;;01.01.2014;;;EPS;1;
F07.1;Entsefaliidijärgne sündroom;Entsefaliidijärgne sündroom;Entsefaliidijärgne sündroom;;;01.01.2014;;;EPS;1;
F07.2;Traumajärgse ajukahjustuse sündroom;Traumajärgse ajukahjustuse sündroom;Traumajärgse ajukahjustuse sündroom;;;01.01.2014;;;EPS;1;
F07.8;Muud isiksus- ja käitumishäired;Muud isiksus- ja käitumishäired;Muud isiksus- ja käitumishäired;;;01.01.2014;;;EPS;1;
F07.9;Täpsustamata isiksus- ja käitumishäire;Täpsustamata isiksus- ja käitumishäire;Täpsustamata isiksus- ja käitumishäire;;;01.01.2014;;;EPS;1;
F09;Täpsustamata orgaaniline - k.a. sümptomaatiline - psüühikahäire;Täpsustamata orgaaniline - k.a. sümptomaatiline - psüühikahäire;Täpsustamata orgaaniline - k.a. sümptomaatiline - psüühikahäire;;;01.01.2014;;;EPS;1;
F10;Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired;Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired;Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired;;;01.01.2014;;;EPS;1;
F10.0;Äge intoksikatsioon;Äge intoksikatsioon;Äge intoksikatsioon;;;01.01.2014;;;EPS;1;
F10.1;Kuritarvitamine;Kuritarvitamine;Kuritarvitamine;;;01.01.2014;;;EPS;1;
F10.2;Sõltuvus;Sõltuvus;Sõltuvus;;;01.01.2014;;;EPS;1;
F10.3;Võõrutusseisund;Võõrutusseisund;Võõrutusseisund;;;01.01.2014;;;EPS;1;
F10.4;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;;;01.01.2014;;;EPS;1;
F10.5;Psühhootiline häire;Psühhootiline häire;Psühhootiline häire;;;01.01.2014;;;EPS;1;
F10.6;Amnestiline sündroom;Amnestiline sündroom;Amnestiline sündroom;;;01.01.2014;;;EPS;1;
F10.7;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;;;01.01.2014;;;EPS;1;
F10.8;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;;;01.01.2014;;;EPS;1;
F10.9;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;;;01.01.2014;;;EPS;1;
F11;Opioidide tarvitamisest tingitud psüühika- ja käitumis-häired;Opioidide tarvitamisest tingitud psüühika- ja käitumis-häired;Opioidide tarvitamisest tingitud psüühika- ja käitumis-häired;;;01.01.2014;;;EPS;1;
F11.0;Äge intoksikatsioon;Äge intoksikatsioon;Äge intoksikatsioon;;;01.01.2014;;;EPS;1;
F11.1;Kuritarvitamine;Kuritarvitamine;Kuritarvitamine;;;01.01.2014;;;EPS;1;
F11.2;Sõltuvus;Sõltuvus;Sõltuvus;;;01.01.2014;;;EPS;1;
F11.3;Võõrutusseisund;Võõrutusseisund;Võõrutusseisund;;;01.01.2014;;;EPS;1;
F11.4;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;;;01.01.2014;;;EPS;1;
F11.5;Psühhootiline häire;Psühhootiline häire;Psühhootiline häire;;;01.01.2014;;;EPS;1;
F11.6;Amnestiline sündroom;Amnestiline sündroom;Amnestiline sündroom;;;01.01.2014;;;EPS;1;
F11.7;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;;;01.01.2014;;;EPS;1;
F11.8;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;;;01.01.2014;;;EPS;1;
F11.9;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;;;01.01.2014;;;EPS;1;
F12;Kannabinoidide tarvitamisest tingitud psüühika- ja käitumishäired;Kannabinoidide tarvitamisest tingitud psüühika- ja käitumishäired;Kannabinoidide tarvitamisest tingitud psüühika- ja käitumishäired;;;01.01.2014;;;EPS;1;
F12.0;Äge intoksikatsioon;Äge intoksikatsioon;Äge intoksikatsioon;;;01.01.2014;;;EPS;1;
F12.1;Kuritarvitamine;Kuritarvitamine;Kuritarvitamine;;;01.01.2014;;;EPS;1;
F12.2;Sõltuvus;Sõltuvus;Sõltuvus;;;01.01.2014;;;EPS;1;
F12.3;Võõrutusseisund;Võõrutusseisund;Võõrutusseisund;;;01.01.2014;;;EPS;1;
F12.4;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;;;01.01.2014;;;EPS;1;
F12.5;Psühhootiline häire;Psühhootiline häire;Psühhootiline häire;;;01.01.2014;;;EPS;1;
F12.6;Amnestiline sündroom;Amnestiline sündroom;Amnestiline sündroom;;;01.01.2014;;;EPS;1;
F12.7;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;;;01.01.2014;;;EPS;1;
F12.8;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;;;01.01.2014;;;EPS;1;
F12.9;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;;;01.01.2014;;;EPS;1;
F13;Rahustite või uinutite tarvitamisest tingitud psüühika- ja käitumishäired;Rahustite või uinutite tarvitamisest tingitud psüühika- ja käitumishäired;Rahustite või uinutite tarvitamisest tingitud psüühika- ja käitumishäired;;;01.01.2014;;;EPS;1;
F13.0;Äge intoksikatsioon ;Äge intoksikatsioon ;Äge intoksikatsioon ;;;01.01.2014;;;EPS;1;
F13.1;Kuritarvitamine ;Kuritarvitamine ;Kuritarvitamine ;;;01.01.2014;;;EPS;1;
F13.2;Sõltuvus ;Sõltuvus ;Sõltuvus ;;;01.01.2014;;;EPS;1;
F13.3;Võõrutusseisund ;Võõrutusseisund ;Võõrutusseisund ;;;01.01.2014;;;EPS;1;
F13.4;Võõrutusseisund deliiriumiga ;Võõrutusseisund deliiriumiga ;Võõrutusseisund deliiriumiga ;;;01.01.2014;;;EPS;1;
F13.5;Psühhootiline häire ;Psühhootiline häire ;Psühhootiline häire ;;;01.01.2014;;;EPS;1;
F13.6;Amnestiline sündroom ;Amnestiline sündroom ;Amnestiline sündroom ;;;01.01.2014;;;EPS;1;
F13.7;Residuaalne või hiline psüühikahäire ;Residuaalne või hiline psüühikahäire ;Residuaalne või hiline psüühikahäire ;;;01.01.2014;;;EPS;1;
F13.8;Muud psüühika- või käitumishäired ;Muud psüühika- või käitumishäired ;Muud psüühika- või käitumishäired ;;;01.01.2014;;;EPS;1;
F13.9;Täpsustamata psüühika- või käitumishäire ;Täpsustamata psüühika- või käitumishäire ;Täpsustamata psüühika- või käitumishäire ;;;01.01.2014;;;EPS;1;
F14;Kokaiini tarvitamisest tingitud psüühika- ja käitumishäired;Kokaiini tarvitamisest tingitud psüühika- ja käitumishäired;Kokaiini tarvitamisest tingitud psüühika- ja käitumishäired;;;01.01.2014;;;EPS;1;
F14.0;Äge intoksikatsioon ;Äge intoksikatsioon ;Äge intoksikatsioon ;;;01.01.2014;;;EPS;1;
F14.1;Kuritarvitamine ;Kuritarvitamine ;Kuritarvitamine ;;;01.01.2014;;;EPS;1;
F14.2;Sõltuvus ;Sõltuvus ;Sõltuvus ;;;01.01.2014;;;EPS;1;
F14.3;Võõrutusseisund ;Võõrutusseisund ;Võõrutusseisund ;;;01.01.2014;;;EPS;1;
F14.4;Võõrutusseisund deliiriumiga ;Võõrutusseisund deliiriumiga ;Võõrutusseisund deliiriumiga ;;;01.01.2014;;;EPS;1;
F14.5;Psühhootiline häire ;Psühhootiline häire ;Psühhootiline häire ;;;01.01.2014;;;EPS;1;
F14.6;Amnestiline sündroom ;Amnestiline sündroom ;Amnestiline sündroom ;;;01.01.2014;;;EPS;1;
F14.7;Residuaalne või hiline psüühikahäire ;Residuaalne või hiline psüühikahäire ;Residuaalne või hiline psüühikahäire ;;;01.01.2014;;;EPS;1;
F14.8;Muud psüühika- või käitumishäired ;Muud psüühika- või käitumishäired ;Muud psüühika- või käitumishäired ;;;01.01.2014;;;EPS;1;
F14.9;Täpsustamata psüühika- või käitumishäire ;Täpsustamata psüühika- või käitumishäire ;Täpsustamata psüühika- või käitumishäire ;;;01.01.2014;;;EPS;1;
F15;Muude stimulaatorite (k.a. kofeiin) tarvitamisest tingitud psüühika- ja käitumishäired;Muude stimulaatorite (k.a. kofeiin) tarvitamisest tingitud psüühika- ja käitumishäired;Muude stimulaatorite (k.a. kofeiin) tarvitamisest tingitud psüühika- ja käitumishäired;;;01.01.2014;;;EPS;1;
F15.0;Äge intoksikatsioon ;Äge intoksikatsioon ;Äge intoksikatsioon ;;;01.01.2014;;;EPS;1;
F15.1;Kuritarvitamine ;Kuritarvitamine ;Kuritarvitamine ;;;01.01.2014;;;EPS;1;
F15.2;Sõltuvus ;Sõltuvus ;Sõltuvus ;;;01.01.2014;;;EPS;1;
F15.3;Võõrutusseisund ;Võõrutusseisund ;Võõrutusseisund ;;;01.01.2014;;;EPS;1;
F15.4;Võõrutusseisund deliiriumiga ;Võõrutusseisund deliiriumiga ;Võõrutusseisund deliiriumiga ;;;01.01.2014;;;EPS;1;
F15.5;Psühhootiline häire ;Psühhootiline häire ;Psühhootiline häire ;;;01.01.2014;;;EPS;1;
F15.6;Amnestiline sündroom ;Amnestiline sündroom ;Amnestiline sündroom ;;;01.01.2014;;;EPS;1;
F15.7;Residuaalne või hiline psüühikahäire ;Residuaalne või hiline psüühikahäire ;Residuaalne või hiline psüühikahäire ;;;01.01.2014;;;EPS;1;
F15.8;Muud psüühika- või käitumishäired ;Muud psüühika- või käitumishäired ;Muud psüühika- või käitumishäired ;;;01.01.2014;;;EPS;1;
F15.9;Täpsustamata psüühika- või käitumishäire ;Täpsustamata psüühika- või käitumishäire ;Täpsustamata psüühika- või käitumishäire ;;;01.01.2014;;;EPS;1;
F16;Hallutsinogeenide tarvitamisest tingitud psüühika- ja käitumishäired;Hallutsinogeenide tarvitamisest tingitud psüühika- ja käitumishäired;Hallutsinogeenide tarvitamisest tingitud psüühika- ja käitumishäired;;;01.01.2014;;;EPS;1;
F16.0;Äge intoksikatsioon ;Äge intoksikatsioon ;Äge intoksikatsioon ;;;01.01.2014;;;EPS;1;
F16.1;Kuritarvitamine ;Kuritarvitamine ;Kuritarvitamine ;;;01.01.2014;;;EPS;1;
F16.2;Sõltuvus ;Sõltuvus ;Sõltuvus ;;;01.01.2014;;;EPS;1;
F16.3;Võõrutusseisund ;Võõrutusseisund ;Võõrutusseisund ;;;01.01.2014;;;EPS;1;
F16.4;Võõrutusseisund deliiriumiga ;Võõrutusseisund deliiriumiga ;Võõrutusseisund deliiriumiga ;;;01.01.2014;;;EPS;1;
F16.5;Psühhootiline häire ;Psühhootiline häire ;Psühhootiline häire ;;;01.01.2014;;;EPS;1;
F16.6;Amnestiline sündroom ;Amnestiline sündroom ;Amnestiline sündroom ;;;01.01.2014;;;EPS;1;
F16.7;Residuaalne või hiline psüühikahäire ;Residuaalne või hiline psüühikahäire ;Residuaalne või hiline psüühikahäire ;;;01.01.2014;;;EPS;1;
F16.8;Muud psüühika- või käitumishäired ;Muud psüühika- või käitumishäired ;Muud psüühika- või käitumishäired ;;;01.01.2014;;;EPS;1;
F16.9;Täpsustamata psüühika- või käitumishäire ;Täpsustamata psüühika- või käitumishäire ;Täpsustamata psüühika- või käitumishäire ;;;01.01.2014;;;EPS;1;
F18;Lenduvate lahustite tarvitamisest tingitud psüühika- ja käitumishäired;Lenduvate lahustite tarvitamisest tingitud psüühika- ja käitumishäired;Lenduvate lahustite tarvitamisest tingitud psüühika- ja käitumishäired;;;01.01.2014;;;EPS;1;
F18.0;Äge intoksikatsioon;Äge intoksikatsioon;Äge intoksikatsioon;;;01.01.2014;;;EPS;1;
F18.1;Kuritarvitamine;Kuritarvitamine;Kuritarvitamine;;;01.01.2014;;;EPS;1;
F18.2;Sõltuvus;Sõltuvus;Sõltuvus;;;01.01.2014;;;EPS;1;
F18.3;Võõrutusseisund;Võõrutusseisund;Võõrutusseisund;;;01.01.2014;;;EPS;1;
F18.4;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;;;01.01.2014;;;EPS;1;
F18.5;Psühhootiline häire;Psühhootiline häire;Psühhootiline häire;;;01.01.2014;;;EPS;1;
F18.6;Amnestiline sündroom;Amnestiline sündroom;Amnestiline sündroom;;;01.01.2014;;;EPS;1;
F18.7;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;;;01.01.2014;;;EPS;1;
F18.8;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;;;01.01.2014;;;EPS;1;
F18.9;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;;;01.01.2014;;;EPS;1;
F19;Mitmete või muude psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired;Mitmete või muude psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired;Mitmete või muude psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired;;;01.01.2014;;;EPS;1;
F19.0;Äge intoksikatsioon;Äge intoksikatsioon;Äge intoksikatsioon;;;01.01.2014;;;EPS;1;
F19.1;Kuritarvitamine;Kuritarvitamine;Kuritarvitamine;;;01.01.2014;;;EPS;1;
F19.2;Sõltuvus;Sõltuvus;Sõltuvus;;;01.01.2014;;;EPS;1;
F19.3;Võõrutusseisund;Võõrutusseisund;Võõrutusseisund;;;01.01.2014;;;EPS;1;
F19.4;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;Võõrutusseisund deliiriumiga;;;01.01.2014;;;EPS;1;
F19.5;Psühhootiline häire;Psühhootiline häire;Psühhootiline häire;;;01.01.2014;;;EPS;1;
F19.6;Amnestiline sündroom;Amnestiline sündroom;Amnestiline sündroom;;;01.01.2014;;;EPS;1;
F19.7;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;Residuaalne või hiline psüühikahäire;;;01.01.2014;;;EPS;1;
F19.8;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;Muud psüühika- või käitumishäired;;;01.01.2014;;;EPS;1;
F19.9;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;Täpsustamata psüühika- või käitumishäire;;;01.01.2014;;;EPS;1;
F20;Skisofreenia;Skisofreenia;Skisofreenia;;;01.01.2014;;;EPS;1;
F20.0;Paranoidne skisofreenia;Paranoidne skisofreenia;Paranoidne skisofreenia;;;01.01.2014;;;EPS;1;
F20.1;Hebefreenne skisofreenia;Hebefreenne skisofreenia;Hebefreenne skisofreenia;;;01.01.2014;;;EPS;1;
F20.2;Katatoonne skisofreenia;Katatoonne skisofreenia;Katatoonne skisofreenia;;;01.01.2014;;;EPS;1;
F20.3;Diferentseerimata skisofreenia;Diferentseerimata skisofreenia;Diferentseerimata skisofreenia;;;01.01.2014;;;EPS;1;
F20.4;Skisofreenia järeldepressioon;Skisofreenia järeldepressioon;Skisofreenia järeldepressioon;;;01.01.2014;;;EPS;1;
F20.5;Residuaalne skisofreenia;Residuaalne skisofreenia;Residuaalne skisofreenia;;;01.01.2014;;;EPS;1;
F20.6;Lihtne skisofreenia;Lihtne skisofreenia;Lihtne skisofreenia;;;01.01.2014;;;EPS;1;
F20.8;Muu skisofreenia;Muu skisofreenia;Muu skisofreenia;;;01.01.2014;;;EPS;1;
F20.9;Täpsustamata skisofreenia;Täpsustamata skisofreenia;Täpsustamata skisofreenia;;;01.01.2014;;;EPS;1;
F21;Skisotüüpne häire;Skisotüüpne häire;Skisotüüpne häire;;;01.01.2014;;;EPS;1;
F22;Püsivad luululised häired;Püsivad luululised häired;Püsivad luululised häired;;;01.01.2014;;;EPS;1;
F22.0;Luululine (paranoidne) häire;Luululine (paranoidne) häire;Luululine (paranoidne) häire;;;01.01.2014;;;EPS;1;
F22.8;Muud püsivad luululised häired;Muud püsivad luululised häired;Muud püsivad luululised häired;;;01.01.2014;;;EPS;1;
F22.9;Täpsustamata püsiv luululine häire;Täpsustamata püsiv luululine häire;Täpsustamata püsiv luululine häire;;;01.01.2014;;;EPS;1;
F23;Äge ja mööduv psühhootiline episood;Äge ja mööduv psühhootiline episood;Äge ja mööduv psühhootiline episood;;;01.01.2014;;;EPS;1;
F23.0;Äge polümorfne psühhootiline häire skisofreenia sümptomiteta;Äge polümorfne psühhootiline häire skisofreenia sümptomiteta;Äge polümorfne psühhootiline häire skisofreenia sümptomiteta;;;01.01.2014;;;EPS;1;
F23.1;Äge polümorfne psühhootiline häire skisofreenia sümptomitega;Äge polümorfne psühhootiline häire skisofreenia sümptomitega;Äge polümorfne psühhootiline häire skisofreenia sümptomitega;;;01.01.2014;;;EPS;1;
F23.2;Äge skisofreeniataoline psühhootiline häire;Äge skisofreeniataoline psühhootiline häire;Äge skisofreeniataoline psühhootiline häire;;;01.01.2014;;;EPS;1;
F23.3;Muu äge domineerivalt luululine psühhootiline häire;Muu äge domineerivalt luululine psühhootiline häire;Muu äge domineerivalt luululine psühhootiline häire;;;01.01.2014;;;EPS;1;
F23.8;Muud ägedad psühhootilised episoodid;Muud ägedad psühhootilised episoodid;Muud ägedad psühhootilised episoodid;;;01.01.2014;;;EPS;1;
F23.9;Täpsustamata äge psühhootiline episood;Täpsustamata äge psühhootiline episood;Täpsustamata äge psühhootiline episood;;;01.01.2014;;;EPS;1;
F24;Indutseeritud luululine häire;Indutseeritud luululine häire;Indutseeritud luululine häire;;;01.01.2014;;;EPS;1;
F25;Skisoafektiivsed häired;Skisoafektiivsed häired;Skisoafektiivsed häired;;;01.01.2014;;;EPS;1;
F25.0;Maniakaalne skisoafektiivne häire;Maniakaalne skisoafektiivne häire;Maniakaalne skisoafektiivne häire;;;01.01.2014;;;EPS;1;
F25.1;Depressiivne skisoafektiivne häire;Depressiivne skisoafektiivne häire;Depressiivne skisoafektiivne häire;;;01.01.2014;;;EPS;1;
F25.2;Segatüüpi skisoafektiivne häire;Segatüüpi skisoafektiivne häire;Segatüüpi skisoafektiivne häire;;;01.01.2014;;;EPS;1;
F25.8;Muud skisoafektiivsed häired;Muud skisoafektiivsed häired;Muud skisoafektiivsed häired;;;01.01.2014;;;EPS;1;
F25.9;Täpsustamata skisoafektiivne häire;Täpsustamata skisoafektiivne häire;Täpsustamata skisoafektiivne häire;;;01.01.2014;;;EPS;1;
F28;Muud mitteorgaanilised psühhoosid;Muud mitteorgaanilised psühhoosid;Muud mitteorgaanilised psühhoosid;;;01.01.2014;;;EPS;1;
F29;Täpsustamata mitteorgaaniline psühhoos;Täpsustamata mitteorgaaniline psühhoos;Täpsustamata mitteorgaaniline psühhoos;;;01.01.2014;;;EPS;1;
F40;Foobsed ärevushäired e. foobiad;Foobsed ärevushäired e. foobiad;Foobsed ärevushäired e. foobiad;;;01.01.2014;;;EPS;1;
F40.0;Agorafoobia;Agorafoobia;Agorafoobia;;;01.01.2014;;;EPS;1;
F40.1;Sotsiaalfoobia;Sotsiaalfoobia;Sotsiaalfoobia;;;01.01.2014;;;EPS;1;
F40.2;Lihtfoobiad;Lihtfoobiad;Lihtfoobiad;;;01.01.2014;;;EPS;1;
F40.8;Muud täpsustatud foobiad;Muud täpsustatud foobiad;Muud täpsustatud foobiad;;;01.01.2014;;;EPS;1;
F40.9;Täpsustamata foobia;Täpsustamata foobia;Täpsustamata foobia;;;01.01.2014;;;EPS;1;
F41;Muud ärevushäired;Muud ärevushäired;Muud ärevushäired;;;01.01.2014;;;EPS;1;
F41.0;Paanikahäire;Paanikahäire;Paanikahäire;;;01.01.2014;;;EPS;1;
F41.1;Generaliseerunud ärevushäire;Generaliseerunud ärevushäire;Generaliseerunud ärevushäire;;;01.01.2014;;;EPS;1;
F41.2;Depressiooni sümptomitega segatüüpi ärevushäire;Depressiooni sümptomitega segatüüpi ärevushäire;Depressiooni sümptomitega segatüüpi ärevushäire;;;01.01.2014;;;EPS;1;
F41.3;Muud segatüüpi ärevushäired;Muud segatüüpi ärevushäired;Muud segatüüpi ärevushäired;;;01.01.2014;;;EPS;1;
F41.8;Muud täpsustatud ärevushäired;Muud täpsustatud ärevushäired;Muud täpsustatud ärevushäired;;;01.01.2014;;;EPS;1;
