Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
28;;Hingamisprobleemid;Hingamisprobleemid;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.28.01, D.28.02, D.28.03, D.28.04, D.28.05, C.28.01, C.28.02, C.28.03, B.28.01, N.28.01, N.28.02
29;;Alkohol, mürgistus ja üledoos;Alkohol, mürgistus ja üledoos;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.29.01, D.29.02, D.29.03, D.29.04, D.29.05, D.29.06, C.29.01, C.29.02, C.29.03, C.29.04, B.29.01, N.29.01, N.29.02, N.29.03, N.29.04
30;;Haige laps (kuni 16. a);Haige laps (kuni 16. a);;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.30.01, D.30.02, D.30.03, D.30.04, D.30.05, D.30.06, C.30.01, C.30.02, C.30.03, C.30.04, C.30.05, C.30.06, C.30.07, B.30.01, B.30.02, B.30.03, B.30.04, N.30.01, N.30.02, N.30.03, N.30.04, N.30.05, N.30.06, N.30.07
31;;Jäsemevalu - haavad, luumurrud ja traumad;Jäsemevalu - haavad, luumurrud ja traumad;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.31.01, D.31.02, D.31.03, C.31.01, C.31.02, C.31.03, C.31.04, C.31.05, C.31.06, C.31.07, C.31.08, B.31.01, A.31.01, A.31.02, N.31.01, N.31.02, N.31.03
32;;Liiklusõnnetus;Liiklusõnnetus;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.32.01, D.32.02, D.32.03, D.32.04, D.32.05, D.32.06, D.32.07, D.32.08, D.32.09, D.32.10, D.32.11, C.32.01, C.32.02, C.32.03, C.32.04, N.32.01
33;;Vigastused;Vigastused;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.33.01, D.33.02, D.33.03, D.33.04, D.33.05, D.33.06, D.33.07, D.33.08, D.33.09, D.33.10, D.33.11, C.33.01, C.33.02, C.33.03, C.33.04, C.33.05, B.33.01, N.33.01
34;;Uroloogia;Uroloogia;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.34.01, C.34.01, C.34.02, C.34.03, C.34.04,  C.34.05, N.34.01, N.34.01, N.34.02, N.34.03, N.34.04, N.34.05, N.34.06
35;;Vägivald ja väärkohtlemine;Vägivald ja väärkohtlemine;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.35.01, D.35.02, D.35.03, D.35.04, D.35.05, D.35.06, D.35.07, D.35.08, D.35.09, D.35.10, C.35.01, C.35.02, A.35.01, N.35.01, N.35.02
36;;Kõrva - nina - kurguprobleemid;Kõrva - nina - kurguprobleemid;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.36.01, D.36.02, D.36.03, D.36.04, C.36.01, C.36.02, B.36.01, B.36.02, N.36.01, N.36.02, N.36.03, N.36.04, N.36.05, N.36.06, N.36.07, N.36.08, N.36.09
37;;Silmaprobleemid;Silmaprobleemid;;0;23.02.2023;;;EKL, TA, HK;1;Vana kood: D.37.01, C.37.01, C.37.02, C.37.03, C.37.04, C.37.05, C.37.06, B.37.01, B.37.02, N.37.01, N.37.02, N.37.03, N.37.04, N.37.05, N.37.06, N.37.07, N.37.08
