Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
B2.3;proovimaterjalis hüüve;proovimaterjalis hüüve;mitteadekvaatne kuna proovimaterjalis esineb hüüve;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.4;proovimaterjal aegunud;proovimaterjal aegunud;mitteadekvaatne kuna proovimaterjal aegunud;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.5;proovimaterjali kogus vale;proovimaterjali kogus vale;mitteadekvaatne kuna on vale kogus proovimaterjali;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.6;vale proovimaterjal;vale proovimaterjal;mitteadekvaatne kuna proovimaterjal on vale;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.7;vale proovinõu;vale proovinõu;mitteadekvaatne kuna proovinõu on vale;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.8;proovinõu kasutuskõlbmatu;proovinõu kasutuskõlbmatu;mitteadekvaatne kuna proovinõu kasutuskõlbmatu;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.9;nõu puudub;proovinõu puudub;mitteadekvaatne kuna puudub proovinõu;B2;2;1.07.2014;18.12.2015;;Eesti Laborimeditsiini Ühing;0;väärtus on kehtetu, ei kasutata
B2.10;puudub vajalik lisainfo;saatekirjal puudub vajalik lisainfo;mitteadekvaatne kuna puudub saatekirjal analüüsimiseks vajalik lisainfo;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.11;vale proovivõtu kellaaeg;vale proovivõtu kellaaeg;mitteadekvaatne kuna proovivõtmise kellaaeg on vale;B2;2;1.07.2014;18.12.2015;;Eesti Laborimeditsiini Ühing;0;väärtus on kehtetu, ei kasutata
B2.12;proovimaterjal valesti säilitatud;proovimaterjal valesti säilitatud;mitteadekvaatne kuna proovimaterjal on valesti säilitatud;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.13;proovimaterjal saastunud;proovimaterjal saastunud;mitteadekvaatne kuna proovimaterjal on saastunud;B2;2;1.07.2014;;18.12.2015;Eesti Laborimeditsiini Ühing;1;
B2.14;materjalis fibriin;proovimaterjalis fibriin;mitteadekvaatne kuna proovimaterjalis on fibriin;B2;2;1.07.2014;18.12.2015;;Eesti Laborimeditsiini Ühing;0;väärtus on kehtetu, ei kasutata
B2.15;proovimaterjal puudub;proovimaterjal puudub;mitteadekvaatne kuna proovimaterjal puudub;B2;2;18.12.2015;;6.06.2016;Eesti Laborimeditsiini Ühing;1;
B2.16;proovinõu puudulikult markeeritud;proovinõu puudulikult markeeritud;mitteadekvaatne kuna proovinõu on puudulikult markeeritud;B2;2;18.12.2015;;;Eesti Laborimeditsiini Ühing;1;
B2.17;muud põhjused;muud põhjused;mitteadekvaatne muudel põhjustel;B2;2;6.06.2016;;;Eesti Laborimeditsiini Ühing;1;
