Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
FPF40;Epikardiaalse tehisrütmuri elektroodi vahetus;Epikardiaalse tehisrütmuri elektroodi vahetus;Epikardiaalse tehisrütmuri elektroodi vahetus;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPF96;Epikardiaalse tehisrütmuri muu implantatsioon või vahetus;Epikardiaalse tehisrütmuri muu implantatsioon või vahetus;Epikardiaalse tehisrütmuri muu implantatsioon või vahetus;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG10;Kardioverter-defibrillaatori implantatsioon epikardiaalse elektroodiga lahtisel operatsioonil;Kardioverter-defibrillaatori implantatsioon epikardiaalse elektroodiga lahtisel operatsioonil;Kardioverter-defibrillaatori implantatsioon epikardiaalse elektroodiga lahtisel operatsioonil;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG20;Epikardiaalse kardioverter-defibrillaatori implantatsioon südamekirurgias ;Epikardiaalse kardioverter-defibrillaatori implantatsioon südamekirurgias ;Epikardiaalse kardioverter-defibrillaatori implantatsioon südamekirurgias ;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG30;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja vatsakese elektroodiga;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja vatsakese elektroodiga;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja vatsakese elektroodiga;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG33;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja koja ning vatsakese elektroodiga;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja koja ning vatsakese elektroodiga;Transvenoosse kardioverter-defibrillaatori implantatsioon generaatori ja koja ning vatsakese elektroodiga;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG40;Transvenoosse kardioverter-defibrillaatori generaatori asendamine;Transvenoosse kardioverter-defibrillaatori generaatori asendamine;Transvenoosse kardioverter-defibrillaatori generaatori asendamine;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG43;Transvenoosse kardioverter-defibrillaatori elektroodi(de) asendamine;Transvenoosse kardioverter-defibrillaatori elektroodi(de) asendamine;Transvenoosse kardioverter-defibrillaatori elektroodi(de) asendamine;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
FPG96;Püsiva kardioverter-defibrillaatori muu implantatsioon;Püsiva kardioverter-defibrillaatori muu implantatsioon;Püsiva kardioverter-defibrillaatori muu implantatsioon;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;kardiostimulaatori paigaldus
NFB00;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB01;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa  - proksimaalne ";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa  - proksimaalne ";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa  - proksimaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB02;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - distaalne ";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - distaalne ";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - distaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB03;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - muu";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - muu";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - muu";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB09;"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";"Puusaliigese esmane proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB10;"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; kõik osad";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; kõik osad";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB11;"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa  - proksimaalne ";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa  - proksimaalne ";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa  - proksimaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB12;"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa - distaalne ";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa - distaalne ";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa - distaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB13;"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa - muu";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa - muu";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa - muu";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB19;"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";"Puusaliigese esmane proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB20;Puusaliigese esmane proteesimine totaalse proteesiga ilma tsemendita;Puusaliigese esmane proteesimine totaalse proteesiga ilma tsemendita;Puusaliigese esmane proteesimine totaalse proteesiga ilma tsemendita;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB30;Puusaliigese esmane proteesimine totaalse proteesiga hübriid-meetodil;Puusaliigese esmane proteesimine totaalse proteesiga hübriid-meetodil;Puusaliigese esmane proteesimine totaalse proteesiga hübriid-meetodil;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB40;Puusaliigese esmane proteesimine totaalse proteesiga kasutades tsementi;Puusaliigese esmane proteesimine totaalse proteesiga kasutades tsementi;Puusaliigese esmane proteesimine totaalse proteesiga kasutades tsementi;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB59;Puusaliigese esmane interpositsiooni proteesimine ;Puusaliigese esmane interpositsiooni proteesimine ;Puusaliigese esmane interpositsiooni proteesimine ;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFB99;Puusaliigese muu esmane proteesimine;Puusaliigese muu esmane proteesimine;Puusaliigese muu esmane proteesimine;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC00;"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC01;"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – proksimaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC02;"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – distaalne ";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – distaalne ";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – distaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC03;"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – muu";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – muu";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa – muu";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC09;"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";"Puusaliigese teisene proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC10;"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; kõik osad";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; kõik osad";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC11;"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – proksimaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC12;"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – distaalne ";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – distaalne ";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – distaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC13;"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – muu";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – muu";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa – muu";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC19;"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";"Puusaliigese teisene proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC20;"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; kõik osad";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; kõik osad";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC21;"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – proksimaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC22;"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – distaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – distaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – distaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC23;"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – muu";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – muu";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa – muu";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC29;"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; muu või määratlemata";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; muu või määratlemata";"Puusaliigese teisene proteesimine totaalse proteesiga ilma tsemendita; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC30;"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; kõik osad";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; kõik osad";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC31;"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – proksimaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC32;"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – distaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – distaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – distaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC33;"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – muu";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – muu";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa – muu";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC39;"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; muu või määratlemata";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; muu või määratlemata";"Puusaliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC40;"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; kõik osad";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; kõik osad";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC41;"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – proksimaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – proksimaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC42;"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – distaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – distaalne ";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – distaalne ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC43;"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – muu";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – muu";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa – muu";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC49;"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; muu või määratlemata";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; muu või määratlemata";"Puusaliigese teisene proteesimine totaalse proteesiga kasutades tsementi; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC59;Puusaliigese teisene interpositsiooni proteesimine;Puusaliigese teisene interpositsiooni proteesimine;Puusaliigese teisene interpositsiooni proteesimine;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NFC99;Puusaliigese proteesi loksuva osa väljavahetamine;Puusaliigese proteesi loksuva osa väljavahetamine;Puusaliigese proteesi loksuva osa väljavahetamine;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB00;"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB01;"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; mediaalne osa";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; mediaalne osa";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; mediaalne osa";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB02;"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; lateraalne osa ";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; lateraalne osa ";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; lateraalne osa ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB03;"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; patello-femoraalne osa";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; patello-femoraalne osa";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; patello-femoraalne osa";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB04;"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; rohkem kui üks, aga mitte kõik osad";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; rohkem kui üks, aga mitte kõik osad";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; rohkem kui üks, aga mitte kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB09;"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";"Põlveliigese esmane proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB10;"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; kõik osad";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; kõik osad";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB11;"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; mediaalne osa";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; mediaalne osa";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; mediaalne osa";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB12;"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; lateraalne osa ";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; lateraalne osa ";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; lateraalne osa ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB13;"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; patello-femoraalne osa";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; patello-femoraalne osa";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; patello-femoraalne osa";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB14;"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; rohkem kui üks, aga mitte kõik osad";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; rohkem kui üks, aga mitte kõik osad";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; rohkem kui üks, aga mitte kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB19;"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";"Põlveliigese esmane proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB20;Põlveliigese esmane proteesimine totaalse proteesiga ilma tsemendita;Põlveliigese esmane proteesimine totaalse proteesiga ilma tsemendita;Põlveliigese esmane proteesimine totaalse proteesiga ilma tsemendita;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB30;Põlveliigese esmane proteesimine totaalse proteesiga hübriid-meetodil;Põlveliigese esmane proteesimine totaalse proteesiga hübriid-meetodil;Põlveliigese esmane proteesimine totaalse proteesiga hübriid-meetodil;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB40;Põlveliigese esmane proteesimine totaalse proteesiga kasutades tsementi;Põlveliigese esmane proteesimine totaalse proteesiga kasutades tsementi;Põlveliigese esmane proteesimine totaalse proteesiga kasutades tsementi;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB59;Põlveliigese esmane interpositsiooni proteesimine;Põlveliigese esmane interpositsiooni proteesimine;Põlveliigese esmane interpositsiooni proteesimine;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGB99;Põlveliigese muu esmane proteesimine;Põlveliigese muu esmane proteesimine;Põlveliigese muu esmane proteesimine;;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGC00;"Põlveliigese teisene proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Põlveliigese teisene proteesimine osalise proteesiga ilma tsemendita; kõik osad";"Põlveliigese teisene proteesimine osalise proteesiga ilma tsemendita; kõik osad";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
NGC01;"Põlveliigese teisene proteesimine osalise proteesiga ilma tsemendita; mediaalne osa ";"Põlveliigese teisene proteesimine osalise proteesiga ilma tsemendita; mediaalne osa ";"Põlveliigese teisene proteesimine osalise proteesiga ilma tsemendita; mediaalne osa ";;;1.01.2003;;;Sotsiaalministeerium, Eesti Haigekassa;1;suurte liigeste endoproteesimine
