Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A22;Põrnatõbi [antraks e Siberi katk];Põrnatõbi [antraks e Siberi katk];Põrnatõbi [antraks e Siberi katk];;0;01.01.2011;;;Terviseamet;1;
A22.0;Nahapõrnatõbi;Nahapõrnatõbi;Nahapõrnatõbi;0;1;01.01.2011;;;Terviseamet;1;
A22.1;Kopsupõrnatõbi [Pulmonaalantraks];Kopsupõrnatõbi [Pulmonaalantraks];Kopsupõrnatõbi [Pulmonaalantraks];0;1;01.01.2011;;;Terviseamet;1;
A22.2;Gastrointestinaal-põrnatõbi;Gastrointestinaal-põrnatõbi;Gastrointestinaal-põrnatõbi;0;1;01.01.2011;;;Terviseamet;1;
A22.7;Põrnatõveseptitseemia;Põrnatõveseptitseemia;Põrnatõveseptitseemia;0;1;01.01.2011;;;Terviseamet;1;
A22.8;Põrnatõve muud vormid;Põrnatõve muud vormid;Põrnatõve muud vormid;0;1;01.01.2011;;;Terviseamet;1;
A22.9;Täpsustamata põrnatõbi;Täpsustamata põrnatõbi;Täpsustamata põrnatõbi;0;1;01.01.2011;;;Terviseamet;1;
A36;Difteeria e kurgutõbi;Difteeria e kurgutõbi;Difteeria e kurgutõbi;;0;01.01.2011;;;Terviseamet;1;
A36.0;Neeludifteeria;Neeludifteeria;Neeludifteeria;0;1;01.01.2011;;;Terviseamet;1;
A36.1;Ninaneeludifteeria;Ninaneeludifteeria;Ninaneeludifteeria;0;1;01.01.2011;;;Terviseamet;1;
A36.2;Kõridifteeria e larüngeaaldifteeria;Kõridifteeria e larüngeaaldifteeria;Kõridifteeria e larüngeaaldifteeria;0;1;01.01.2011;;;Terviseamet;1;
A36.3;Nahadifteeria;Nahadifteeria;Nahadifteeria;0;1;01.01.2011;;;Terviseamet;1;
A36.8;Muu difteeria;Muu difteeria;Muu difteeria;0;1;01.01.2011;;;Terviseamet;1;
A36.9;Täpsustamata difteeria;Täpsustamata difteeria;Täpsustamata difteeria;0;1;01.01.2011;;;Terviseamet;1;
A39;Meningokokkinfektsioon ehk nakkus;Meningokokkinfektsioon ehk nakkus;Meningokokkinfektsioon ehk nakkus;;0;01.01.2011;;;Terviseamet;1;
A39.0;Meningokokkmeningiit;Meningokokkmeningiit;Meningokokkmeningiit;0;1;01.01.2011;;;Terviseamet;1;
A39.1;Waterhouse'i-Friderichseni sündroom;Waterhouse'i-Friderichseni sündroom;Waterhouse'i-Friderichseni sündroom;0;1;01.01.2011;;;Terviseamet;1;
A39.2;Äge meningokoktseemia;Äge meningokoktseemia;Äge meningokoktseemia;0;1;01.01.2011;;;Terviseamet;1;
A39.3;Krooniline meningokoktseemia;Krooniline meningokoktseemia;Krooniline meningokoktseemia;0;1;01.01.2011;;;Terviseamet;1;
A39.4;Täpsustamata meningokoktseemia;Täpsustamata meningokoktseemia;Täpsustamata meningokoktseemia;0;1;01.01.2011;;;Terviseamet;1;
A39.5;Meningokokksüdamehaigus;Meningokokksüdamehaigus;Meningokokksüdamehaigus;0;1;01.01.2011;;;Terviseamet;1;
A39.8;Muud meningokokknakkused;Muud meningokokknakkused;Muud meningokokknakkused;0;1;01.01.2011;;;Terviseamet;1;
A39.9;Täpsustamata meningokokknakkus;Täpsustamata meningokokknakkus;Täpsustamata meningokokknakkus;0;1;01.01.2011;;;Terviseamet;1;
A75;Tähniline tüüfus e täi- ja kirburiketsioos;Tähniline tüüfus e täi- ja kirburiketsioos;Tähniline tüüfus e täi- ja kirburiketsioos;;0;01.01.2011;;;Terviseamet;1;
A75.0;Rickettsia prowazekii tekkene epideemiline täilevitatav tähniline tüüfus;Rickettsia prowazekii tekkene epideemiline täilevitatav tähniline tüüfus;Rickettsia prowazekii tekkene epideemiline täilevitatav tähniline tüüfus;0;1;01.01.2011;;;Terviseamet;1;
A75.1;Taashalvenev tüüfus [Brilli tõbi];Taashalvenev tüüfus [Brilli tõbi];Taashalvenev tüüfus [Brilli tõbi];0;1;01.01.2011;;;Terviseamet;1;
A75.2;Rickettsia typhi tekkene tähniline tüüfus;Rickettsia typhi tekkene tähniline tüüfus;Rickettsia typhi tekkene tähniline tüüfus;0;1;01.01.2011;;;Terviseamet;1;
A75.3;Rickettsia tsutsugamushi tekkene tähniline tüüfus;Rickettsia tsutsugamushi tekkene tähniline tüüfus;Rickettsia tsutsugamushi tekkene tähniline tüüfus;0;1;01.01.2011;;;Terviseamet;1;
A75.9;Täpsustamata tähniline tüüfus;Täpsustamata tähniline tüüfus;Täpsustamata tähniline tüüfus;0;1;01.01.2011;;;Terviseamet;1;
A78;Q-palavik;Q-palavik;Q-palavik;;0;16.03.2019;;;Terviseamet;1;Lisatud tervise- ja tööministri määruse nr 24 §4  (ja §1 lg 1 p 17) alusel
A80;Äge poliomüeliit;Äge poliomüeliit;Äge poliomüeliit;;0;01.01.2011;;;Terviseamet;1;
A80.0;Vaktsineerimisega seotud äge paralüütiline poliomüeliit;Vaktsineerimisega seotud äge paralüütiline poliomüeliit;Vaktsineerimisega seotud äge paralüütiline poliomüeliit;0;1;01.01.2011;;;Terviseamet;1;
A80.1;Äge paralüütiline poliomüeliit, sisseveetud metsik viirus;Äge paralüütiline poliomüeliit, sisseveetud metsik viirus;Äge paralüütiline poliomüeliit, sisseveetud metsik viirus;0;1;01.01.2011;;;Terviseamet;1;
A80.2;Äge paralüütiline poliomüeliit, kodumaine metsik viirus;Äge paralüütiline poliomüeliit, kodumaine metsik viirus;Äge paralüütiline poliomüeliit, kodumaine metsik viirus;0;1;01.01.2011;;;Terviseamet;1;
A80.3;Muu ja täpsustamata äge paralüütiline poliomüeliit;Muu ja täpsustamata äge paralüütiline poliomüeliit;Muu ja täpsustamata äge paralüütiline poliomüeliit;0;1;01.01.2011;;;Terviseamet;1;
A80.4;Äge mitteparalüütiline poliomüeliit;Äge mitteparalüütiline poliomüeliit;Äge mitteparalüütiline poliomüeliit;0;1;01.01.2011;;;Terviseamet;1;
A80.9;Täpsustamata äge poliomüeliit;Täpsustamata äge poliomüeliit;Täpsustamata äge poliomüeliit;0;1;01.01.2011;;;Terviseamet;1;
A82;Marutõbi;Marutõbi;Marutõbi;;0;01.01.2011;;;Terviseamet;1;
A82.0;Metsamarutõbi;Metsamarutõbi;Metsamarutõbi;0;1;01.01.2011;;;Terviseamet;1;
A82.1;Asulamarutõbi;Asulamarutõbi;Asulamarutõbi;0;1;01.01.2011;;;Terviseamet;1;
A82.9;Täpsustamata marutõbi;Täpsustamata marutõbi;Täpsustamata marutõbi;0;1;01.01.2011;;;Terviseamet;1;
A90;Klassikaline dengue e seitsmendapäevitine palavik;Klassikaline dengue e seitsmendapäevitine palavik;Klassikaline dengue e seitsmendapäevitine palavik;;0;01.01.2011;;;Terviseamet;1;
A91;Hemorraagiline dengue palavik;Hemorraagiline dengue palavik;Hemorraagiline dengue palavik;;0;01.01.2011;;;Terviseamet;1;
A92;Sääselevitatavad muud viiruspalavikud;Sääselevitatavad muud viiruspalavikud;Sääselevitatavad muud viiruspalavikud;;0;01.01.2011;;;Terviseamet;1;
A92.0;Chikungunya viirushaigus;Chikungunya viirushaigus;Chikungunya viirushaigus;0;1;01.01.2011;;;Terviseamet;1;
A92.1;O'nyong-nyong palavik;O'nyong-nyong palavik;O'nyong-nyong palavik;0;1;01.01.2011;;;Terviseamet;1;
A92.2;Venetsueela hobusepalavik;Venetsueela hobusepalavik;Venetsueela hobusepalavik;0;1;01.01.2011;;;Terviseamet;1;
A92.3;Lääne-Niiluse palavik;Lääne-Niiluse palavik;Lääne-Niiluse palavik;0;1;01.01.2011;;;Terviseamet;1;
A92.4;Rift Valley palavik;Rift Valley palavik;Rift Valley palavik;0;1;01.01.2011;;;Terviseamet;1;
A92.8;Muud täpsustatud sääselevitatavad viiruspalavikud;Muud täpsustatud sääselevitatavad viiruspalavikud;Muud täpsustatud sääselevitatavad viiruspalavikud;0;1;01.01.2011;;;Terviseamet;1;
A92.9;Täpsustamata sääselevitatav viiruspalavik;Täpsustamata sääselevitatav viiruspalavik;Täpsustamata sääselevitatav viiruspalavik;0;1;01.01.2011;;;Terviseamet;1;
A93;Lülijalgselevitatavad mujal klassifitseerimata muud viiruspalavikud;Lülijalgselevitatavad mujal klassifitseerimata muud viiruspalavikud;Lülijalgselevitatavad mujal klassifitseerimata muud viiruspalavikud;;0;01.01.2011;;;Terviseamet;1;
A93.0;Oropouche viirushaigus;Oropouche viirushaigus;Oropouche viirushaigus;0;1;01.01.2011;;;Terviseamet;1;
A93.1;Liivakärbsepalavik;Liivakärbsepalavik;Liivakärbsepalavik;0;1;01.01.2011;;;Terviseamet;1;
A93.2;Koloraado puugilevitatav palavik;Koloraado puugilevitatav palavik;Koloraado puugilevitatav palavik;0;1;01.01.2011;;;Terviseamet;1;
A93.8;Muud täpsustatud lülijalgselevitatavad viiruspalavikud;Muud täpsustatud lülijalgselevitatavad viiruspalavikud;Muud täpsustatud lülijalgselevitatavad viiruspalavikud;0;1;01.01.2011;;;Terviseamet;1;
A94;Lülijalgselevitatav täpsustamata viiruspalavik;Lülijalgselevitatav täpsustamata viiruspalavik;Lülijalgselevitatav täpsustamata viiruspalavik;;0;01.01.2011;;;Terviseamet;1;
A95;Kollapalavik;Kollapalavik;Kollapalavik;;0;01.01.2011;;;Terviseamet;1;
A95.0;Metsakollapalavik;Metsakollapalavik;Metsakollapalavik;0;1;01.01.2011;;;Terviseamet;1;
A95.1;Asulakollapalavik;Asulakollapalavik;Asulakollapalavik;0;1;01.01.2011;;;Terviseamet;1;
A95.9;Täpsustamata kollapalavik;Täpsustamata kollapalavik;Täpsustamata kollapalavik;0;1;01.01.2011;;;Terviseamet;1;
A96;Hemorraagiline areenaviiruspalavik;Hemorraagiline areenaviiruspalavik;Hemorraagiline areenaviiruspalavik;;0;01.01.2011;;;Terviseamet;1;
A96.0;Junini hemorraagiline palavik;Junini hemorraagiline palavik;Junini hemorraagiline palavik;0;1;01.01.2011;;;Terviseamet;1;
A96.1;Machupo hemorraagiline palavik;Machupo hemorraagiline palavik;Machupo hemorraagiline palavik;0;1;01.01.2011;;;Terviseamet;1;
A96.2;Lassa palavik;Lassa palavik;Lassa palavik;0;1;01.01.2011;;;Terviseamet;1;
A96.8;Muud hemorraagilised areenaviiruspalavikud;Muud hemorraagilised areenaviiruspalavikud;Muud hemorraagilised areenaviiruspalavikud;0;1;01.01.2011;;;Terviseamet;1;
A96.9;Täpsustamata hemorraagiline areenaviiruspalavik;Täpsustamata hemorraagiline areenaviiruspalavik;Täpsustamata hemorraagiline areenaviiruspalavik;0;1;01.01.2011;;;Terviseamet;1;
A98;Mujal klassifitseerimata muud hemorraagilised viiruspalavikud;Mujal klassifitseerimata muud hemorraagilised viiruspalavikud;Mujal klassifitseerimata muud hemorraagilised viiruspalavikud;;0;01.01.2011;;;Terviseamet;1;
A98.0;Krimmi-Kongo hemorraagiline palavik;Krimmi-Kongo hemorraagiline palavik;Krimmi-Kongo hemorraagiline palavik;0;1;01.01.2011;;;Terviseamet;1;
A98.1;Omski hemorraagiline palavik;;Omski hemorraagiline palavik;0;1;01.01.2011;;;Terviseamet;1;
A98.2;Kyasanur Forest'i haigus;Kyasanur Forest'i haigus;Kyasanur Forest'i haigus;0;1;01.01.2011;;;Terviseamet;1;
A98.3;Marburgi viirushaigus;Marburgi viirushaigus;Marburgi viirushaigus;0;1;01.01.2011;;;Terviseamet;1;
A98.4;Ebola viirushaigus;Ebola viirushaigus;Ebola viirushaigus;0;1;01.01.2011;;;Terviseamet;1;
A98.6;Muud täpsustamata hemorraagilised viiruspalavikud;Muud täpsustamata hemorraagilised viiruspalavikud;Muud täpsustamata hemorraagilised viiruspalavikud;0;1;01.01.2011;;;Terviseamet;1;
A98.8;Muu täpsustatud hemorraagiline viiruspalavik;Muu täpsustatud hemorraagiline viiruspalavik;Muu täpsustatud hemorraagiline viiruspalavik;0;1;01.01.2011;;;Terviseamet;1;
A99;Täpsustamata hemorraagilised viiruspalavikud;Täpsustamata hemorraagilised viiruspalavikud;Täpsustamata hemorraagilised viiruspalavikud;;0;01.01.2011;;;Terviseamet;1;
B03;Rõuged;Rõuged;Rõuged;;0;01.01.2011;;;Terviseamet;1;
B05;Leetrid;Leetrid;Leetrid;;0;01.01.2011;;;Terviseamet;1;
B05.0;Entsefaliidiga tüsistunud leetrid;Entsefaliidiga tüsistunud leetrid;Entsefaliidiga tüsistunud leetrid;0;1;01.01.2011;;;Terviseamet;1;
B05.1;Meningiidiga tüsistunud leetrid;Meningiidiga tüsistunud leetrid;Meningiidiga tüsistunud leetrid;0;1;01.01.2011;;;Terviseamet;1;
B05.2;Pneumooniaga tüsistunud leetrid;Pneumooniaga tüsistunud leetrid;Pneumooniaga tüsistunud leetrid;0;1;01.01.2011;;;Terviseamet;1;
B05.3;Keskkõrvapõletikuga tüsistunud leetrid;Keskkõrvapõletikuga tüsistunud leetrid;Keskkõrvapõletikuga tüsistunud leetrid;0;1;01.01.2011;;;Terviseamet;1;
B05.4;Sooletüsistustega leetrid;Sooletüsistustega leetrid;Sooletüsistustega leetrid;0;1;01.01.2011;;;Terviseamet;1;
B05.8;Muude tüsistustega leetrid;Muude tüsistustega leetrid;Muude tüsistustega leetrid;0;1;01.01.2011;;;Terviseamet;1;
B05.9;Tüsistusteta leetrid;Tüsistusteta leetrid;Tüsistusteta leetrid;0;1;01.01.2011;;;Terviseamet;1;
B06;Punetised;Punetised;Punetised;;0;16.03.2019;;;Terviseamet;1;Lisatud tervise- ja tööministri määruse nr 24 §1 alusel
B06.0;Punetised neuroloogiliste tüsistustega;Punetised neuroloogiliste tüsistustega;Punetised neuroloogiliste tüsistustega;0;1;18.02.2021;;;Terviseamet;1;
B06.8;Punetised muude tüsistustega;Punetised muude tüsistustega;Punetised muude tüsistustega;0;1;18.02.2021;;;Terviseamet;1;
B06.9;Tüsistusteta punetised;Tüsistusteta punetised;Tüsistusteta punetised;0;1;18.02.2021;;;Terviseamet;1;
P35.0;Kaasasündinud punetistesündroom;Kaasasündinud punetistesündroom  ;Kaasasündinud punetistesündroom;0;1;16.03.2019;;;Terviseamet;1;Lisatud tervise- ja tööministri määruse nr 24 §1 alusel
B75;Trihhinelloos;Trihhinelloos;Trihhinelloos;;0;01.01.2011;;;Terviseamet;1;
G61.0;"Guillaini-Barré sündroom; Äge nakkuslik polüneuriit";"Guillaini-Barré sündroom; Äge nakkuslik polüneuriit";"Guillaini-Barré sündroom; Äge nakkuslik polüneuriit";0;1;01.01.2011;;;Terviseamet;1;
U04;Äge raskekujuline respiratoorne sündroom, SARS;Äge raskekujuline respiratoorne sündroom, SARS;Äge raskekujuline respiratoorne sündroom, SARS;;0;01.01.2011;;;Terviseamet;1;
U04.9;Teisiti täpsustamata äge raskekujuline respiratoorne sündroom;Teisiti täpsustamata äge raskekujuline respiratoorne sündroom;Teisiti täpsustamata äge raskekujuline respiratoorne sündroom;;1;28.01.2021;;;Terviseamet;1;
U07.1;COVID-19, laboratoorselt kinnitatud;COVID-19, laboratoorselt kinnitatud;COVID-19, laboratoorselt kinnitatud;;0;27.03.2020;;08.04.2020;Terviseamet;1;Viidud nimetused kooskõlla ametliku RKH-10 loendiga
U07.2;COVID-19, laboratoorselt kinnitamata;COVID-19, laboratoorselt kinnitamata;COVID-19, laboratoorselt kinnitamata;;0;27.03.2020;;;Terviseamet;1;
