Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
PROCLST;kirurgilised protseduurid viimase kuu jooksul;kirurgilised protseduurid viimase kuu jooksul;kirurgilised protseduurid viimase kuu jooksul;0;0;07.09.2007;;;;1;
DRUGLST;ravimid välja ostetud viimase 3 kuu jooksul;ravimid välja ostetud viimase 3 kuu jooksul;ravimid välja ostetud viimase 3 kuu jooksul;0;0;07.09.2007;;;;1;
TRUST;volituse ulatus;volituse ulatus;volituse ulatus;0;0;07.09.2007;;05.03.2018;Gerli Kriiska;1;"nimetus muudetud üldisemaks. Vana nimetus ""Usaldusisiku volituse ulatus""."
BHOSP;haiglas viibimine;haiglas viibimine;haiglas viibimine;0;0;07.09.2007;;;;1;
BIRTH;vastsündinu sünniandmed;vastsündinu sünniandmed;vastsündinu sünniandmed;0;0;07.09.2007;;;;1;
IMM;immuniseerimine;immuniseerimine;immuniseerimine;0;0;07.09.2007;;;;1;
MANA;ema analüüsid;ema analüüsid;ema analüüsid;0;0;07.09.2007;;;;1;
BANA;vastsündinu analüüsid;vastsündinu analüüsid;vastsündinu analüüsid;0;0;07.09.2007;;;;1;
BSTATE;vastsündinu tervisliku seisundi hinnang;vastsündinu tervisliku seisundi hinnang;vastsündinu tervisliku seisundi hinnang;0;0;07.09.2007;;;;1;
BLEAVESTATE;vastsündinu seisund haiglast väljakirjutamisel;vastsündinu seisund haiglast väljakirjutamisel;vastsündinu seisund haiglast väljakirjutamisel;0;0;07.09.2007;;;;1;
SPEC;erikorraldused;erikorraldused;erikorraldused;0;0;07.09.2007;;;;1;
STATPROC;teostatud toimingud;teostatud toimingud;teostatud toimingud;0;0;07.09.2007;;;;1;
DISABL;puue;puue;puue;0;0;07.09.2007;;;;1;
DEATH;surm;surm;surm;0;0;07.09.2007;;;;1;
HHPROC;teostatud toimingud;teostatud toimingud;teostatud toimingud;0;0;07.09.2007;;;;1;
INFO;lisateave patsiendi kohta;lisateave patsiendi kohta;lisateave patsiendi kohta;0;0;07.09.2007;;;;1;"Saatekirjal ja saatekirja vastusel kasutatakse koodi ""INFO"" märkuste andmeploki tähistamiseks"
REM;märkused;märkused;märkused;0;0;07.09.2007;;;;1;
GROWTH;kasvu andmed;kasvu andmed;kasvu andmed;0;0;07.09.2007;;;;1;
PHYS;läbivaatus;läbivaatus;läbivaatus;0;0;07.09.2007;;;;1;
PROG;arengu hindamine;arengu hindamine;arengu hindamine;0;0;07.09.2007;;;;1;
GUID;nõustamine;nõustamine;nõustamine;0;0;07.09.2007;;;;1;
FAMILY;pere olukord;pere olukord;pere olukord;0;0;07.09.2007;;;;1;
CUSTOM;terviseharjumused;terviseharjumused;terviseharjumused;0;0;07.09.2007;;;;1;
PSYHSOC;psühhosotsiaalne taust ja areng;psühhosotsiaalne taust ja areng;psühhosotsiaalne taust ja areng;0;0;07.09.2007;;;;1;
MENTAL;vaimne taust ja areng;vaimne taust ja areng;vaimne taust ja areng;0;0;07.09.2007;;;;1;
MANTOUX;Tuberkuliin/Mantoux test;Tuberkuliin/Mantoux test;Tuberkuliin/Mantoux test;0;0;07.09.2007;;;;1;
CIND;immuniseerimise vastunäidustus;immuniseerimise vastunäidustus;immuniseerimise vastunäidustus;0;0;07.09.2007;;;;1;
AGE;vanus;vanus;vanus;0;0;07.09.2007;;;;1;
PVIIT;pildiviit;pildiviit;pildiviit;0;0;19.02.2008;;;;1;
WILL;tahteavaldus tervishoiuteenuse osutamiseks;tahteavaldus tervishoiuteenuse osutamiseks;tahteavaldus tervishoiuteenuse osutamiseks;0;0;05.06.2008;;;;1;
PRE;retsept;retsept;retsept;0;0;15.01.2009;;;;1;
PASTPRGN;Eelmiste raseduste / sünnituste andmed (ütluspõhine);Eelmiste raseduste / sünnituste andmed (ütluspõhine);Eelmiste raseduste / sünnituste andmed (ütluspõhine);0;0;25.03.2009;;;;1;
CONSULT;Eriarstide konsultatsioonid;Eriarstide konsultatsioonid;Eriarstide konsultatsioonid;0;0;25.03.2009;;;;1;
RAV_PROC;Gravidogramm;Gravidogramm;Gravidogramm;0;0;25.03.2009;;;;1;
PELVIS_PROC;Vaginaalne vaatlus;Vaginaalne vaatlus;Vaginaalne vaatlus;0;0;25.03.2009;;;;1;
PRGN_DL;Sünniepikriis ja/või ema statsionaarne epikriis (DL);Sünniepikriis ja/või ema statsionaarne epikriis (DL);Sünniepikriis ja/või ema statsionaarne epikriis (DL);0;0;25.03.2009;;;;1;
DRUGLST6;Viimase 9 kuu jooksul välja kirjutatud retseptid või tervishoiuasutuses manustatud ravimid;Viimase 9 kuu jooksul välja kirjutatud retseptid või tervishoiuasutuses manustatud ravimid;Viimase 9 kuu jooksul välja kirjutatud retseptid või tervishoiuasutuses manustatud ravimid;0;0;31.07.2012;;;;1;
ALLPROC;Uuringud, analüüsid, operatsioonid;Uuringud, analüüsid, operatsioonid;Uuringud, analüüsid, operatsioonid;0;0;31.07.2012;;;;1;
EMCALL;Juhtumi andmed häirekeskusest;Juhtumi andmed häirekeskusest;Juhtumi andmed häirekeskusest;0;0;31.07.2012;;;;1;
EMDUTY;Hädaabikutse ja väljasõidukorralduse ning kutse täitmise andmed;Hädaabikutse ja väljasõidukorralduse ning kutse täitmise andmed;Hädaabikutse ja väljasõidukorralduse ning kutse täitmise andmed;0;0;31.07.2012;;;;1;
PATOBS;Täiendavad patsiendi andmed;Täiendavad patsiendi andmed;Täiendavad patsiendi andmed;0;0;31.07.2012;;;;1;
FIRSTAID;Patsiendi abistamine enne kiirabibrigaadi kohalejõudmist;Patsiendi abistamine enne kiirabibrigaadi kohalejõudmist;Patsiendi abistamine enne kiirabibrigaadi kohalejõudmist;0;0;31.07.2012;;;;1;
TIMECRITICAL;Aeg-kriitilised andmed patsiendi kohta;Aeg-kriitilised andmed patsiendi kohta;Aeg-kriitilised andmed patsiendi kohta;0;0;31.07.2012;;;;1;
ANAMEC;Kiirabikaardi anamnees;Kiirabikaardi anamnees;Kiirabikaardi anamnees;0;0;31.07.2012;;;;1;
HAZARD;Nakkus- ning kontaminatsioonioht ja/või muu isolatsiooni vajadus;Nakkus- ning kontaminatsioonioht ja/või muu isolatsiooni vajadus;Nakkus- ning kontaminatsioonioht ja/või muu isolatsiooni vajadus;0;0;31.07.2012;;;;1;
CPR;Elustamine;Elustamine;Elustamine;0;0;31.07.2012;;;;1;
PATOBJ;Patsiendi objektiivne staatus;Patsiendi objektiivne staatus;Patsiendi objektiivne staatus;0;0;31.07.2012;;;;1;
INJURY;Trauma;Trauma;Trauma;0;0;31.07.2012;;;;1;
POISON;Mürgistus;Mürgistus;Mürgistus;0;0;31.07.2012;;;;1;
AMBULANCEPROC;Kiirabi teostatud protseduurid;Kiirabi teostatud protseduurid;Kiirabi teostatud protseduurid;0;0;31.07.2012;;;;1;
AMBULANCEDRUG;Kiirabi manustatud ravimid;Kiirabi manustatud ravimid;Kiirabi manustatud ravimid;0;0;31.07.2012;;;;1;
OUTSOURCE;Täiendava abi kasutamine;Täiendava abi kasutamine;Täiendava abi kasutamine;0;0;31.07.2012;;;;1;
TRANSP;Transpordi viis;Transpordi viis;Transpordi viis;0;0;31.07.2012;;;;1;
AMBVISITSUMMARY;Kiirabi visiidi tulemus;Kiirabi visiidi tulemus;Kiirabi visiidi tulemus;0;0;31.07.2012;;;;1;
REJECT;Patsiendi edasisest abist keeldumine;Patsiendi edasisest abist keeldumine;Patsiendi edasisest abist keeldumine;0;0;31.07.2012;;;;1;
AMBUBU;Oldi abis teisel kiirabibrigaadil;Oldi abis teisel kiirabibrigaadil;Oldi abis teisel kiirabibrigaadil;0;0;31.07.2012;;;;1;
RELATEDDOC;Viide teisele dokumendile, mis on sama patsiendi sama juhtumiga seotud;Viide teisele dokumendile, mis on sama patsiendi sama juhtumiga seotud;Viide teisele dokumendile, mis on sama patsiendi sama juhtumiga seotud;0;0;31.07.2012;;;;1;
AMBNEED;Brigaadi hinnang juhtumile kiirabi vajalikkusele;Brigaadi hinnang juhtumile kiirabi vajalikkusele;Brigaadi hinnang juhtumile kiirabi vajalikkusele;0;0;31.07.2012;;;;1;
TCOTHER;Muu oluline lisainfo;Muu oluline lisainfo;Muu oluline lisainfo;0;0;31.07.2012;;;;1;
EMPLSCHEDULE;Kiirabibrigaadi liikme graafik;Kiirabibrigaadi liikme graafik;Kiirabibrigaadi liikme graafik;0;0;31.07.2012;;;;1;
VEHCLSCHEDULE;Kiirabibrigaadi ja liiklusvahendi seos;Kiirabibrigaadi ja liiklusvahendi seos;Kiirabibrigaadi ja liiklusvahendi seos;0;0;31.07.2012;;;;1;
EMCALL_ENTER;Sisestatud häirekeskuse juhtumi andmed;Sisestatud häirekeskuse juhtumi andmed;Sisestatud häirekeskuse juhtumi andmed;0;0;31.07.2012;;;;1;
EMDUTY_ENTER;Sisestatud hädaabikutse ja väljasõidukorralduse ning kutse täitmise andmed;Sisestatud hädaabikutse ja väljasõidukorralduse ning kutse täitmise andmed;Sisestatud hädaabikutse ja väljasõidukorralduse ning kutse täitmise andmed;0;0;31.07.2012;;;;1;
TTPROC;Tervisetõendi täiendavad leiud ja uuringud;Täiendavad uuringud;Täiendavad uuringud;0;0;01.02.2013;;;;1;
TTDEC;Tervisetõendi otsus;Tervisetõendi otsus;Tervisetõendi otsus;0;0;01.02.2013;;;;1;
TTHEALTH;Isiku terviseandmed;Isiku terviseandmed;Isiku terviseandmed;0;0;01.02.2013;;;;1;
TD;Tervisedeklaratsioon;Tervisedeklaratsioon;Tervisedeklaratsioon;0;0;01.02.2013;;;;1;
REASON;Põhjendus;Põhjendus;Põhjendus;0;0;01.02.2013;;;;1;
PAT_PROC;Patoloogia uuringud;Patoloogia uuringud;Patoloogia uuringud;0;0;05.03.2014;;;;1;
RG_PROC;Radioloogilised uuringud;Radioloogilised uuringud;Radioloogilised uuringud;0;0;05.03.2014;;;;1;
CLIN_DGN;Kliiniline diagnoos;Kliiniline diagnoos;Kliiniline diagnoos;0;0;05.03.2014;;;;1;
PAT_DGN;Patomorfoloogiline diagnoos;Patomorfoloogiline diagnoos;Patomorfoloogiline diagnoos;0;0;05.03.2014;;;;1;
DEC;Otsus;Otsus;Otsus;0;0;05.03.2014;;;;1;
HEALTHSTATE;Patsiendi ütluspõhised terviseandmed;Patsiendi ütluspõhised terviseandmed;Patsiendi ütluspõhised terviseandmed;0;0;01.01.2015;;;;1;
DENTDISE;Hambaravi haigusjuhtum;Hambaravi haigusjuhtum;Hambaravi haigusjuhtum;0;0;01.01.2015;;;;1;
DENTCLINOBS;Hambaravi kliiniline vaatlus;Hambaravi kliiniline vaatlus;Hambaravi kliiniline vaatlus;0;0;01.01.2015;;;;1;
CALLINGSCHEDULE;Kiirabibrigaadi kutsungi graafik;Kiirabibrigaadi kutsungi graafik;Kiirabibrigaadi kutsungi graafik;0;0;16.04.2015;;;;1;
RANKCHEDULE;Kiirabibrigaadi taseme graafik;Kiirabibrigaadi taseme graafik;Kiirabibrigaadi taseme graafik;0;0;16.04.2015;;;;1;
STATUSCHEDULE;Kiirabibrigaadi oleku graafik;Kiirabibrigaadi oleku graafik;Kiirabibrigaadi oleku graafik;0;0;16.04.2015;;;;1;
ENDO;Endoskoopia uuringud;Endoskoopia uuringud;Endoskoopia uuringud;0;0;01.04.2016;;;;1;
KOLO;Koloskoopia uuringud;Koloskoopia uuringud;Koloskoopia uuringud;0;0;01.04.2016;;;;1;
DRUGSCH;Ravimiskeem;Ravimiskeem;Ravimiskeem;0;0;17.06.2016;;;;1;
INTOL;Teadaolevad ravimite kõrvaltoimed;Teadaolevad ravimite kõrvaltoimed;Teadaolevad ravimite kõrvaltoimed;0;0;17.06.2016;;;;1;
DIR_SERVICE;Suunamine teenusele;Suunamine teenusele;Suunamine teenusele;0;0;12.12.2016;;;;1;
DIR_PURPOSE;Suunamise eesmärk;Suunamise eesmärk;Suunamise eesmärk;0;0;12.12.2016;;;;1;
P_DEATH;Perinataalsurm;Perinataalsurm;Perinataalsurm;0;0;12.12.2017;;;;1;
P_DEATH_CAUSE;Perinataalsurma põhjus;Perinataalsurma põhjus;Perinataalsurma põhjus;0;0;12.12.2017;;;;1;
DEATH_CAUSE;Surma põhjus;Surma põhjus;Surma põhjus;0;0;12.12.2017;;;;1;
ID;Identifitseerimine;Identifitseerimine;Identifitseerimine;0;0;12.12.2017;;;;1;
PIC_REFR;Viited kasutatud pildiviitadele;Viited kasutatud pildiviitadele;Viited kasutatud pildiviitadele;0;0;05.04.2018;;;;1;
RISK_FACTOR;Ohutegurid;Ohutegurid;Ohutegurid;0;0;30.11.2018;;;;1;
INT_SUR;Planeeritav operatsioon;Planeeritav operatsioon;Planeeritav operatsioon;0;0;30.11.2018;;;;1;
NURSING_CONSULT;Ülevaade osutatud konsultatsioonidest ja koduvisiitidest;Ülevaade osutatud konsultatsioonidest ja koduvisiitidest;Ülevaade osutatud konsultatsioonidest ja koduvisiitidest;0;0;30.11.2018;;;;1;
NURSE_SUM;Patsiendile osutatud õendusabiteenuse tegevused;Patsiendile osutatud õendusabiteenuse tegevused;Patsiendile osutatud õendusabiteenuse tegevused;0;0;30.11.2018;;;;1;
METRICS;Antropomeetrilised näitajad;Antropomeetrilised näitajad;Antropomeetrilised näitajad;0;0;30.11.2018;;;;1;
INJ_FALL;Kahjustusega lõppenud kukkumine;Kahjustusega lõppenud kukkumine;Kahjustusega lõppenud kukkumine;0;0;30.11.2018;;;;1;
EC;Kiirabikaardid;Kiirabikaardid;Kiirabikaardid;0;0;29.10.2020;;04.02.2021;;1;"Kood muudetud. Vana kood ""KK""."
REF;Saatekirjad;Saatekirjad;Saatekirjad;0;0;29.10.2020;;04.02.2021;;1;"Kood muudetud ja nimetus lühemaks, sest saatekirjad ja broneeringud on vajalik eraldi. Vana kood ""SJB"" ja nimetus ""Saatekirjad ja broneeringud"""
BKG;Broneeringud;Broneeringud;Broneeringud;0;0;04.02.2021;;;;1;
