Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
16.25;aspireerimine          ;aspireerimine          ;aspireerimine          ;;;;1.01.2012;;ETSA;1;
16.26;CPAP maski kasutamine        ;CPAP maski kasutamine        ;CPAP maski kasutamine        ;;;;1.01.2012;;ETSA;1;
16.27;PEEP klapi kasutamine        ;PEEP klapi kasutamine        ;PEEP klapi kasutamine        ;;;;1.01.2012;;ETSA;1;
16.28;kopsude kunstlik ventilatsioon        ;kopsude kunstlik ventilatsioon        ;kopsude kunstlik ventilatsioon        ;;;;1.01.2012;;ETSA;1;
16.29;nebulisaatori kasutamine         ;nebulisaatori kasutamine         ;nebulisaatori kasutamine         ;;;;1.01.2012;;ETSA;1;
16.3;intrakardiaalse ravimi manustamine        ;intrakardiaalse ravimi manustamine        ;intrakardiaalse ravimi manustamine        ;;;;1.01.2012;;ETSA;1;
16.30;perikardi punktsioon         ;perikardi punktsioon         ;perikardi punktsioon         ;;;;1.01.2012;;ETSA;1;
16.31;pleuraõõne dreneerimine         ;pleuraõõne dreneerimine         ;pleuraõõne dreneerimine         ;;;;1.01.2012;;ETSA;1;
16.32;põie kateteriseerimine         ;põie kateteriseerimine         ;põie kateteriseerimine         ;;;;1.01.2012;;ETSA;1;
16.33;põieloputus          ;põieloputus          ;põieloputus          ;;;;1.01.2012;;ETSA;1;
16.34;maosondi paigaldamine         ;maosondi paigaldamine         ;maosondi paigaldamine         ;;;;1.01.2012;;ETSA;1;
16.35;maoloputus          ;maoloputus          ;maoloputus          ;;;;1.01.2012;;ETSA;1;
16.36;ninaverejooksu tamponaad         ;ninaverejooksu tamponaad         ;ninaverejooksu tamponaad         ;;;;1.01.2012;;ETSA;1;
16.37;sünnituse vastuvõtt         ;sünnituse vastuvõtt         ;sünnituse vastuvõtt         ;;;;1.01.2012;;ETSA;1;
16.38;lahastamine          ;lahastamine          ;lahastamine          ;;;;1.01.2012;;ETSA;1;
16.39;haava korrastus         ;haava korrastus         ;haava korrastus         ;;;;1.01.2012;;ETSA;1;
16.4;perfuusori kasutamine         ;perfuusori kasutamine         ;perfuusori kasutamine         ;;;;1.01.2012;;ETSA;1;
16.40;verejooksu peatamine         ;verejooksu peatamine         ;verejooksu peatamine         ;;;;1.01.2012;;ETSA;1;
16.41;suurte põletus- ja vigastuspindade katmine      ;suurte põletus- ja vigastuspindade katmine      ;suurte põletus- ja vigastuspindade katmine      ;;;;1.01.2012;;ETSA;1;
16.42;võõrkeha eemaldamine         ;võõrkeha eemaldamine         ;võõrkeha eemaldamine         ;;;;1.01.2012;;ETSA;1;
16.43;muu protseduur        ;muu protseduur        ;muu protseduur        ;;;;1.01.2012;;ETSA;1;
16.5;infusioonravi          ;infusioonravi          ;infusioonravi          ;;;;1.01.2012;;ETSA;1;
16.6;kardiomonitooring          ;kardiomonitooring          ;kardiomonitooring          ;;;;1.01.2012;;ETSA;1;
16.8;kardioversioon          ;kardioversioon          ;kardioversioon          ;;;;1.01.2012;;ETSA;1;
