Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
077;T3e;T3e kategooria;;031;2;18.07.2017;;;Tervise ja Heaolu Infosüsteemide Keskus;1;
036;T4;T4 kategooria;;001;1;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
037;T4a;T4a kategooria;;036;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
038;T4b;T4b kategooria;;036;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
039;T4c;T4c kategooria;;036;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
040;T4d;T4d kategooria;;036;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
041;T4e;T4e kategooria;;036;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
042;N;N kategooria;;;0;01.07.2016;;;Eesti E-tervise Sihtasutus;1;pahaloomulise kasvaja regionaalne levik (lümfisõlmed)
043;NX;NX kategooria;;042;1;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
044;NX (sn);NX (sn) kategooria;;043;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
045;N0;N0 kategooria;;042;1;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
046;N0 (sn);N0 (sn) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
047;N0 (i-);N0 (i-) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
048;N0 (i+);N0 (i+) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
049;N0 (mol-);N0 (mol-) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
050;N0 (mol+);N0 (mol+) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
051;N0 (i-)(sn);N0 (i-)(sn) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
052;N0 (i+)(sn);N0 (i+)(sn) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
053;N0 (mol-)(sn);N0 (mol-)(sn) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
054;N0 (mol+)(sn);N0 (mol+)(sn) kategooria;;045;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
055;N1;N1 kategooria;;042;1;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
056;N1 (sn);N1 (sn) kategooria;;055;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
057;N1mi;N1mi kategooria;;055;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
058;N1a;N1a kategooria;;055;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
078;N1a (sn);N1a (sn) kategooria;;055;2;18.07.2017;;;Tervise ja Heaolu Infosüsteemide Keskus;1;
059;N1b;N1b kategooria;;055;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
060;N1c;N1c kategooria;;055;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
061;N2;N2 kategooria;;042;1;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
062;N2a;N2a kategooria;;061;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
063;N2b;N2b kategooria;;061;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
064;N2c;N2c kategooria;;061;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
065;N3;N3 kategooria;;042;1;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
066;N3a;N3a kategooria;;065;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
067;N3b;N3b kategooria;;065;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
068;N3c;N3c kategooria;;065;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
069;M;M kategooria;;;0;01.07.2016;;;Eesti E-tervise Sihtasutus;1;pahaloomulise kasvaja kauglevik (metastaasid)
070;M0;M0 kategooria;;069;1;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
079;M0 (i+);M0 (i+) kategooria;;070;2;18.07.2017;;;Tervise ja Heaolu Infosüsteemide Keskus;1;
071;M1;M1 kategooria;;069;1;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
072;M1a;M1a kategooria;;071;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
073;M1b;M1b kategooria;;071;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
074;M1c;M1c kategooria;;071;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
075;M1d;M1d kategooria;;071;2;01.07.2016;;;Eesti E-tervise Sihtasutus;1;
076;M1e;M1e kategooria;;071;2;01.07.2016;18.07.2017;;Tervise ja Heaolu Infosüsteemide Keskus;0;
