Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
024;;10^9 PMÜ/g;10^9 pesa moodustavat ühikut grammis;;0;01.09.2019;22.12.2020;;Eesti Laborimeditsiini Ühing;0;"Versioonis 3 tunnistatud kehtetuks; roe"
025;;10^10 PMÜ/g;10^10 pesa moodustavat ühikut grammis;;0;01.09.2019;22.12.2020;;Eesti Laborimeditsiini Ühing;0;"Versioonis 3 tunnistatud kehtetuks; roe"
026;;> 10^10 PMÜ/g;> 10^10 pesa moodustavat ühikut grammis;;0;01.09.2019;22.12.2020;;Eesti Laborimeditsiini Ühing;0;"Versioonis 3 tunnistatud kehtetuks; roe"
027;;< 15 PMÜ;< 15 pesa moodustavat ühikut;;0;01.09.2019;;;Eesti Laborimeditsiini Ühing;1;kanüülikülv (spetsiaalne külvitehnika)
028;;? 15 PMÜ;? 15 pesa moodustavat ühikut;;0;01.09.2019;;;Eesti Laborimeditsiini Ühing;1;kanüülikülv (spetsiaalne külvitehnika)
029;;10 PMÜ/mL;10 pesa moodustavat ühikut milliliitris;;0;10.02.2020;22.12.2020;;Eesti Laborimeditsiini Ühing;0;"Versioonis 3 tunnistatud kehtetuks; uriin aeroobsele mikrofloorale"
030;;10^2 PMÜ/mL;10^2 pesa moodustavat ühikut milliliitris;;0;10.02.2020;22.12.2020;;Eesti Laborimeditsiini Ühing;0;"Versioonis 3 tunnistatud kehtetuks; uriin aeroobsele mikrofloorale"
031;;10–10^2 PMÜ/mL;10–10^2 pesa moodustavat ühikut milliliitris;;0;10.02.2020;;;Eesti Laborimeditsiini Ühing;1;Põiepunktsioon: 10–10^2 PMÜ/mL
032;;10^2–10^3 PMÜ/mL;10^2–10^3 pesa moodustavat ühikut milliliitris;;0;10.02.2020;;;Eesti Laborimeditsiini Ühing;1;Põiepunktsioon: 10^2–10^3 PMÜ/mL
033;;> 10^3 PMÜ/mL;> 10^3 pesa moodustavat ühikut milliliitris;;0;10.02.2020;22.12.2020;;Eesti Laborimeditsiini Ühing;0;"Versioonis 3 tunnistatud kehtetuks; uriin aeroobsele mikrofloorale"
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
