Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
CG;sarvkest ja skleera;sarvkest ja skleera;sarvkest ja skleera;C;1;1.01.2008;;;Eesti E-tervise SA;1;
CH;eeskamber, eeskambri nurk, vikerkest, tsiliaarkeha;eeskamber, eeskambri nurk, vikerkest, tsiliaarkeha;eeskamber, eeskambri nurk, vikerkest, tsiliaarkeha;C;1;1.01.2008;;;Eesti E-tervise SA;1;
CJ;läätsed;läätsed;läätsed;C;1;1.01.2008;;;Eesti E-tervise SA;1;
CK;pärissoonkest, klaaskeha ja võrkkest;pärissoonkest, klaaskeha ja võrkkest;pärissoonkest, klaaskeha ja võrkkest;C;1;1.01.2008;;;Eesti E-tervise SA;1;
CX;muud silma radioloogilised diagnostilised menetlused;muud silma radioloogilised diagnostilised menetlused;muud silma radioloogilised diagnostilised menetlused;C;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
D;kõrv, nina, kõri;kõrv, nina, kõri;kõrv, nina, kõri;;0;1.01.2008;;;Eesti E-tervise SA;1;
DA;kõrvalest;kõrvalest;kõrvalest;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DB;väliskuulmekäik;väliskuulmekäik;väliskuulmekäik;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DC;trummiõõs ja keskkõrv;trummiõõs ja keskkõrv;trummiõõs ja keskkõrv;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DD;kuulmeluukesed;kuulmeluukesed;kuulmeluukesed;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DE;nibujätke ja oimuluu;nibujätke ja oimuluu;nibujätke ja oimuluu;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DF;sisekõrv;sisekõrv;sisekõrv;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DG;kuulmetõri;kuulmetõri;kuulmetõri;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DH;nina;nina;nina;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DJ;ninavahesein;ninavahesein;ninavahesein;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DM;põsekoobas;põsekoobas;põsekoobas;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DN;sõelluukoobas ja sõelluu;sõelluukoobas ja sõelluu;sõelluukoobas ja sõelluu;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DP;otsmiku- ja põhiluukoopad;otsmiku- ja põhiluukoopad;otsmiku- ja põhiluukoopad;D;1;1.01.2008;;;Eesti E-tervise SA;1;
DQ;kõri;kõri;kõri;D;1;1.01.2008;;;Eesti E-tervise SA;1;
E;hambad, lõualuud, suu ja neel;hambad, lõualuud, suu ja neel;hambad, lõualuud, suu ja neel;;0;1.01.2008;;;Eesti E-tervise SA;1;
EA;huuled;huuled;huuled;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EB;hambad;hambad;hambad;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EC;ige ja alveoolid;ige ja alveoolid;ige ja alveoolid;E;1;1.01.2008;;;Eesti E-tervise SA;1;
ED;alalõualuu;alalõualuu;alalõualuu;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EE;ülalõualuu;ülalõualuu;ülalõualuu;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EG;alalõualuu liiges;alalõualuu liiges;alalõualuu liiges;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EH;kõva suulagi;kõva suulagi;kõva suulagi;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EJ;keel ja suupõhi;keel ja suupõhi;keel ja suupõhi;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EK;põsed;põsed;põsed;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EL;süljenäärmed;süljenäärmed;süljenäärmed;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EM;mandlid ja adenoidid;mandlid ja adenoidid;mandlid ja adenoidid;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EN;neel ja temaga külgnevad struktuurid;neel ja temaga külgnevad struktuurid;neel ja temaga külgnevad struktuurid;E;1;1.01.2008;;;Eesti E-tervise SA;1;
EP;kaelapiirkonna pehmete kudede radiloogilised menetlused;kaelapiirkonna pehmete kudede radiloogilised menetlused;kaelapiirkonna pehmete kudede radiloogilised menetlused;E;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
EX;muud suu ja neelu radioloogilised menetlused;muud suu ja neelu radioloogilised menetlused;muud suu ja neelu radioloogilised menetlused;E;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
F;süda ja suured torakaalveresooned;süda ja suured torakaalveresooned;süda ja suured torakaalveresooned;;0;1.01.2008;;;Eesti E-tervise SA;1;
FA;suured torakaalveenid;suured torakaalveenid;suured torakaalveenid;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FB;kopsuarter koos harudega;kopsuarter koos harudega;kopsuarter koos harudega;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FC;torakaal- ja torakoabdominaalne aort, v.a. malformatsioonid;torakaal- ja torakoabdominaalne aort, v.a. malformatsioonid;torakaal- ja torakoabdominaalne aort, v.a. malformatsioonid;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FD;torakaalaordiga seotud malformatsioonid;torakaalaordiga seotud malformatsioonid;torakaalaordiga seotud malformatsioonid;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FE;perikard;perikard;perikard;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FF;koda, kodade vahesein ja kopsuveenid;koda, kodade vahesein ja kopsuveenid;koda, kodade vahesein ja kopsuveenid;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FG;trikuspidaalklapp;trikuspidaalklapp;trikuspidaalklapp;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FH;vatsakeste vahesein;vatsakeste vahesein;vatsakeste vahesein;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FJ;parem vatsake ja pulmonaalklapp;parem vatsake ja pulmonaalklapp;parem vatsake ja pulmonaalklapp;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FK;mitraalklapp;mitraalklapp;mitraalklapp;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FL;vasak vatsake;vasak vatsake;vasak vatsake;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FM;aordiklapp;aordiklapp;aordiklapp;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FN;koronaararterid;koronaararterid;koronaararterid;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FP;arütmiad ja teised impulsi levimise häired;arütmiad ja teised impulsi levimise häired;arütmiad ja teised impulsi levimise häired;F;1;1.01.2008;;;Eesti E-tervise SA;1;
FX;muud südame ja suurte veresoonte minimaalinvasiivsed radioloogilised menetlused;muud südame ja suurte veresoonte minimaalinvasiivsed radioloogilised menetlused;;F;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
G;rindkeresein, pleura, mediastiinum, diafragma ja trahhea, bronhid ja kopsud;rindkeresein, pleura, mediastiinum, diafragma ja trahhea, bronhid ja kopsud;rindkeresein, pleura, mediastiinum, diafragma ja trahhea, bronhid ja kopsud;;0;1.01.2008;;;Eesti E-tervise SA;1;
GA;rindkeresein, pleura ja diafragma;rindkeresein, pleura ja diafragma;rindkeresein, pleura ja diafragma;G;1;1.01.2008;;;Eesti E-tervise SA;1;
GB;trahhea;trahhea;trahhea;G;1;1.01.2008;;;Eesti E-tervise SA;1;
GC;bronhid;bronhid;bronhid;G;1;1.01.2008;;;Eesti E-tervise SA;1;
GD;kops;kops;kops;G;1;1.01.2008;;;Eesti E-tervise SA;1;
GE;mediastiinum;mediastiinum;mediastiinum;G;1;1.01.2008;;;Eesti E-tervise SA;1;
H;rinnanääre;rinnanääre;rinnanääre;;0;1.01.2008;;;Eesti E-tervise SA;1;
HA;rinnanääre;rinnanääre;rinnanääre;H;1;1.01.2008;;;Eesti E-tervise SA;1;
J;seedetrakt ja põrn;seedetrakt ja põrn;seedetrakt ja põrn;;0;1.01.2008;;;Eesti E-tervise SA;1;
JA;kõhusein, soolekinnisti, kõhukelme ja suurrasvik;kõhusein, soolekinnisti, kõhukelme ja suurrasvik;kõhusein, soolekinnisti, kõhukelme ja suurrasvik;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JB;diafragma ja gastroösofageaalne refluks;diafragma ja gastroösofageaalne refluks;diafragma ja gastroösofageaalne refluks;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JC;söögitoru;söögitoru;söögitoru;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JD;magu ja duodeenum;magu ja duodeenum;magu ja duodeenum;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JE;ussripik;ussripik;ussripik;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JF;sooled;sooled;sooled;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JG;pärasool;pärasool;pärasool;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JH;pärak ja perianaalne kude;pärak ja perianaalne kude;pärak ja perianaalne kude;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JJ;maks;maks;maks;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JK;sapiteed;sapiteed;sapiteed;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JL;pankreas;pankreas;pankreas;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JM;põrn;põrn;põrn;J;1;1.01.2008;;;Eesti E-tervise SA;1;
JN;kõhupiirkonna radioloogilised menetlused;kõhupiirkonna radioloogilised menetlused;kõhupiirkonna radioloogilised menetlused;J;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
JX;keha ja pea piirkonna radioloogilised menetlused;keha ja pea piirkonna radioloogilised menetlused;keha ja pea piirkonna radioloogilised menetlused;J;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
K;urotrakt, meessuguorganid ja retroperitoneaalruum;urotrakt, meessuguorganid ja retroperitoneaalruum;urotrakt, meessuguorganid ja retroperitoneaalruum;;0;1.01.2008;;;Eesti E-tervise SA;1;
KA;neer ja neeruvaagen;neer ja neeruvaagen;neer ja neeruvaagen;K;1;1.01.2008;;;Eesti E-tervise SA;1;
KB;ureeter;ureeter;ureeter;K;1;1.01.2008;;;Eesti E-tervise SA;1;
KC;kusepõis;kusepõis;kusepõis;K;1;1.01.2008;;;Eesti E-tervise SA;1;
KD;ureetra;ureetra;ureetra;K;1;1.01.2008;;;Eesti E-tervise SA;1;
KE;prostata ja seemnepõiekesed;prostata ja seemnepõiekesed;prostata ja seemnepõiekesed;K;1;1.01.2008;;;Eesti E-tervise SA;1;
KF;skrootum ja skrotaalorganid;skrootum ja skrotaalorganid;skrootum ja skrotaalorganid;K;1;1.01.2008;;;Eesti E-tervise SA;1;
KG;peenis;peenis;peenis;K;1;1.01.2008;;;Eesti E-tervise SA;1;
KK;retroperitoneaalruum;retroperitoneaalruum;retroperitoneaalruum;K;1;1.01.2008;;;Eesti E-tervise SA;1;
KX;muud kuseteede, meeste suguelundite või retroperitoneaalruumi radioloogilised diagnostilised menetlused;muud kuseteede, meeste suguelundite või retroperitoneaalruumi radioloogilised diagnostilised menetlused;muud kuseteede, meeste suguelundite või retroperitoneaalruumi radioloogilised diagnostilised menetlused;K;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
L;naissuguorganid;naissuguorganid;naissuguorganid;;0;1.01.2008;;;Eesti E-tervise SA;1;
LA;munasari;munasari;munasari;L;1;1.01.2008;;;Eesti E-tervise SA;1;
LB;munajuha;munajuha;munajuha;L;1;1.01.2008;;;Eesti E-tervise SA;1;
LC;emakas ja emakasidemed;emakas ja emakasidemed;emakas ja emakasidemed;L;1;1.01.2008;;;Eesti E-tervise SA;1;
LD;emakakael;emakakael;emakakael;L;1;1.01.2008;;;Eesti E-tervise SA;1;
LE;tupp;tupp;tupp;L;1;1.01.2008;;;Eesti E-tervise SA;1;
LF;välissuguelundid ja perineum;välissuguelundid ja perineum;välissuguelundid ja perineum;L;1;1.01.2008;;;Eesti E-tervise SA;1;
LX;muud günekoloogilised (sünnitusabi) radioloogilised menetlused;muud günekoloogilised (sünnitusabi) radioloogilised menetlused;muud günekoloogilised (sünnitusabi) radioloogilised menetlused;L;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
M;sünnitusabi protseduurid;;;;0;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
MA;rasedusega ja sünnitusega seotud radioloogilised menetlused;rasedusega ja sünnitusega seotud radioloogilised menetlused;rasedusega ja sünnitusega seotud radioloogilised menetlused;M;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
MB;surnud lootega seotud radioloogilised menetlused;surnud lootega seotud radioloogilised menetlused;surnud lootega seotud radioloogilised menetlused;M;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
N;lihase-skeletisüsteem;lihase-skeletisüsteem;lihase-skeletisüsteem;;0;1.01.2008;;;Eesti E-tervise SA;1;
NA;lülisammas ja kael;lülisammas ja kael;lülisammas ja kael;N;1;1.01.2008;;;Eesti E-tervise SA;1;
NB;õlg ja õlavars;õlg ja õlavars;õlg ja õlavars;N;1;1.01.2008;;;Eesti E-tervise SA;1;
NC;küünarnukk ja küünarvars;küünarnukk ja küünarvars;küünarnukk ja küünarvars;N;1;1.01.2008;;;Eesti E-tervise SA;1;
ND;ranne ja labakäsi;ranne ja labakäsi;ranne ja labakäsi;N;1;1.01.2008;;;Eesti E-tervise SA;1;
NE;vaagen;vaagen;vaagen;N;1;1.01.2008;;;Eesti E-tervise SA;1;
NF;puusaliiges ja reis;puusaliiges ja reis;puusaliiges ja reis;N;1;1.01.2008;;;Eesti E-tervise SA;1;
NG;põlv ja säär;põlv ja säär;põlv ja säär;N;1;1.01.2008;;;Eesti E-tervise SA;1;
NH;hüppeliiges ja labajalg;hüppeliiges ja labajalg;hüppeliiges ja labajalg;N;1;1.01.2008;;;Eesti E-tervise SA;1;
NJ;jäsemete radioloogilised menetlused;jäsemete radioloogilised menetlused;jäsemete radioloogilised menetlused;N;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
NK;lihaste, liigeste ja luude muud radioloogilised menetlused;lihaste, liigeste ja luude muud radioloogilised menetlused;lihaste, liigeste ja luude muud radioloogilised menetlused;N;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
NV;kolju ja näokolju kiiritusravi;kolju ja näokolju kiiritusravi;kolju ja näokolju kiiritusravi;N;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
NX;tugi- ja liikumiselundite radioloogilised väikemenetlused;tugi- ja liikumiselundite radioloogilised väikemenetlused;tugi- ja liikumiselundite radioloogilised väikemenetlused;N;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
P;perifeersed veresooned ja lümfisüsteem;perifeersed veresooned ja lümfisüsteem;perifeersed veresooned ja lümfisüsteem;;0;1.01.2008;;;Eesti E-tervise SA;1;
PA;aordikaare arterid ja nende harud;aordikaare arterid ja nende harud;aordikaare arterid ja nende harud;P;1;1.01.2008;;;Eesti E-tervise SA;1;
PB;ülajäseme arterid;ülajäseme arterid;ülajäseme arterid;P;1;1.01.2008;;;Eesti E-tervise SA;1;
PC;suprarenaalne  abdominaalaort ja vistseraalarterid;suprarenaalne  abdominaalaort ja vistseraalarterid;suprarenaalne  abdominaalaort ja vistseraalarterid;P;1;1.01.2008;;;Eesti E-tervise SA;1;
PD;infrarenaalne abdominaalaort ja niudearterid ning distaalsed ühendused;infrarenaalne abdominaalaort ja niudearterid ning distaalsed ühendused;infrarenaalne abdominaalaort ja niudearterid ning distaalsed ühendused;P;1;1.01.2008;;;Eesti E-tervise SA;1;
PE;reiearter ja tema harud ning ühendus põlveõndla arteriga;reiearter ja tema harud ning ühendus põlveõndla arteriga;reiearter ja tema harud ning ühendus põlveõndla arteriga;P;1;1.01.2008;;;Eesti E-tervise SA;1;
PF;reie ja säärearterid ning põlveõndlaarter ja sääre ja labajala arter;reie ja säärearterid ning põlveõndlaarter ja sääre ja labajala arter;reie ja säärearterid ning põlveõndlaarter ja sääre ja labajala arter;P;1;1.01.2008;;;Eesti E-tervise SA;1;
PH;veenid;veenid;veenid;P;1;1.01.2008;;;Eesti E-tervise SA;1;
PJ;lümfisüsteem;lümfisüsteem;lümfisüsteem;P;1;1.01.2008;;;Eesti E-tervise SA;1;
PX;muud perifeersete veresoonte või lümfideede radioloogilised diagnostilised menetlused;muud perifeersete veresoonte või lümfideede radioloogilised diagnostilised menetlused;muud perifeersete veresoonte või lümfideede radioloogilised diagnostilised menetlused;P;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
Q;nahk;nahk;nahk;;0;1.01.2008;;;Eesti E-tervise SA;1;
QA;pea ja kael;pea ja kael;pea ja kael;Q;1;1.01.2008;;;Eesti E-tervise SA;1;
QB;kehatüvi;kehatüvi;kehatüvi;Q;1;1.01.2008;;;Eesti E-tervise SA;1;
QC;ülajäse;ülajäse;ülajäse;Q;1;1.01.2008;;;Eesti E-tervise SA;1;
QD;alajäse;alajäse;alajäse;Q;1;1.01.2008;;;Eesti E-tervise SA;1;
QX;(määratlemata piirkond) naha ja pehmete kudede radioloogilised menetlused;naha ja pehmete kudede radioloogilised menetlused;naha ja pehmete kudede radioloogilised menetlused;Q;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
X;;;;;0;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
XF;südamelihaste isotoopuuringud;südamelihaste isotoopuuringud;südamelihaste isotoopuuringud;X;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
XW;muu pindmise ja siseelundi radioloogilised menetlused;muu pindmise ja siseelundi radioloogilised menetlused;muu pindmise ja siseelundi radioloogilised menetlused;X;1;1.01.2008;;;Eesti E-tervise SA;1;ainult radioloogiliste uuringute puhul
Z;kõikides teistes peatükkides esinevad piiritlejad;kõikides teistes peatükkides esinevad piiritlejad;kõikides teistes peatükkides esinevad piiritlejad;;0;1.01.2008;;;Eesti E-tervise SA;1;
