Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
245728004;Juure seisund;Juure seisund;Juure seisund;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
Pt;Juurepõletik;Juurepõletik;Juuretipu piirkonna põletik  (Periodontitis apicalis);245728004;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
R;Hambajuur;Hambajuur;Hambajuur  (Radix);245728004;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Rr;Jäänukjuur;Jäänukjuur;Jäänukjuur lõualuus eemaldamise järgselt  (Radix relicta);245728004;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
256532008;Juuretäidis;Juuretäidis;Juuretäidis;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
JT;Juuretäidis;Juuretäidis;Juuretäidis;256532008;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
287451003;Täidis;Täidis;Täidis;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
Z;Täidise ülemäär;Täidise ülemäär;"Täidise ülemäär (""igemel rippuv"" täidis või krooniserv)";287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
M;Murdunud täidis või kroon;Murdunud täidis või kroon;Murdunud täidis või kroon  (fraktuur);287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
A;Amalgaam;Amalgaam;Amalgaam;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
K;Komposiit;Komposiit;Komposiit (sh ka valguskõvastuv komposiit);287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Kl;Klaasionomeer;Klaasionomeer;Klaasionomeer;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Ko;Kompomeer;Kompomeer;Kompomeer;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
S;Silant;Silant;Silant;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Ke;Keraamiline panus;Keraamiline panus;Keraamiline täidis ehk keraamiline panus;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Au;Kuldpanus;Kuldpanus;Kuldtäidis ehk -panus;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
PPT;Parapulpaartihvt;Parapulpaartihvt;Parapulpaartihvt;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
AT;Ajutine täidis;Ajutine täidis;Ajutine täidis;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
FT;Fiibertihvt;Fiibertihvt;Fiibertihvt;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
JK;Juurekanalikruvi;Juurekanalikruvi;Juurekanalikruvi;287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
W;Täpsustamata täidis;Täpsustamata täidis;Täpsustamata täidis (materjali ei saa määrata);287451003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
278651003;Mittekarioosne diagnoos;Mittekarioosne diagnoos;Mittekarioosne diagnoos;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
FK;Fluoroosi kahjustus;Fluoroosi kahjustus;Fluoroosi kahjustus;278651003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
AH;Hamba arenguhäire;Hamba arenguhäire;Hamba arenguhäire (täpsustamata);278651003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Atr;Atritsioon;Atritsioon;Atritsioon (vastashamba põhjustatud kulumine);278651003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Abr;Abrasioon;Abrasioon;Abrasioon (võõrkeha poolt põhjustatud patoloogiline kulumine);278651003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Ero;Erosioon;Erosioon;Erosioon (happeline söövitus);278651003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Abfr;Abfraktsioon;Abfraktsioon;Abfraktsioon (ebasoodsast mälumisrõhust tingitud hambakaeladefekt);278651003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
V;Värvimuutus;Värvimuutus;Värvimuutus;278651003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
U;Uuendamist vajav täidis;Uuendamist vajav täidis;Uuendamist vajav täidis;278651003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
278615005;Proteesid;Proteesid;Proteesid;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
278615005.1;Kinnitused;Kinnitused;Kinnitused;278615005;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
TH;Tihvthammas;Tihvthammas;Tihvthammas;278615005.1;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
TKP;Tihvtköntpanus;Tihvtköntpanus;Tihvtköntpanus;278615005.1;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
JA;Juureankur;Juureankur;Juureankur ehk kombineeritud proteesi kattekinnituselement;278615005.1;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
278615005.2;Kroonid-poolkroonid;Kroonid-poolkroonid;Kroonid-poolkroonid;278615005;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
Kr;Kroon;Kroon;Täpsustamata materjalist kroon;278615005.2;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
PKr;Poolkroon;Poolkroon;Poolkroon (kinnitus);278615005.2;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
F;Fassett;Fassett ehk laminaat;Fassett ehk indirektne laminaat (tavaliselt keraamiline);278615005.2;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
VL;Vahelüli;Vahelüli;Vahelüli sildproteesis;278615005.2;;31.01.2015;;;Eesti Hambaarstide Liit;1;
RH;Ripphammas;Ripphammas;Ripphammas ehk konsool;278615005.2;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
278615005.3;Implantaat;Implantaat;Implantaat;278615005;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
IMP;Implantaat;Implantaat;Implantaat;278615005.3;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
278615005.4;Suust eemaldatavad proteesid;Suust eemaldatavad proteesid;Suust eemaldatavad proteesid;278615005;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
TP;Totaalprotees;Totaalprotees;Totaalprotees;278615005.4;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
PP;Partsiaalprotees;Partsiaalprotees;Partsiaalprotees;278615005.4;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
BP;Büügelprotees;Büügelprotees;Büügelprotees;278615005.4;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
KP;Katteprotees;Katteprotees;Katteprotees ehk lukustava elemendiga protees;278615005.4;2;31.01.2015;;;Eesti Hambaarstide Liit;1;
110585009;Furkatsioon;Furkatsioon;Furkatsioon;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
FU ;Furkatsioon;Furkatsioon;Furkatsioon;110585009;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
6288001;Ladestus;Ladestus;Ladestus;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
HK;Igemepealne hambakivi;Igemepealne hambakivi;Supragingivaalne hambakivi;6288001;1;31.01.2015;;18.06.2015;Eesti Hambaarstide Liit;1;
HKS;Igemealune hambakivi;Igemealune hambakivi;Subgingivaalne hambakivi;6288001;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
IV;Igeme veritsus;Igeme veritsus;Igeme veritsus;6288001;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
HKA;Hambakatt;Hambakatt;Hambakatt;6288001;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
HKR;Katu retentsioon ;Katu retentsioon ;Katu retentsioon ehk raskesti puhastatav koht;6288001;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
66383009;Gingiviit;Gingiviit;Gingiviit;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
G;Gingiviit;Gingiviit;Gingiviit;66383009;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
286546002;Igemetasku sügavus;Igemetasku sügavus;Igemetasku sügavus;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
ITS;Igemetasku sügavus;Igemetasku sügavus;Igemetasku sügavus;286546002;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
4356008;Igeme taandumine;Igeme taandumine;Igeme taandumine;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
IT;Igeme taandumine;Igeme taandumine;Igeme taandumine;4356008;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
283021003;Hamba liikuvus;Hamba liikuvus;Hamba liikuvus;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;
Li;Hamba liikuvus;Hamba liikuvus;Hamba liikuvus;283021003;1;31.01.2015;;;Eesti Hambaarstide Liit;1;
