Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
RGULS017;Rinnalülid AP lamades;Rinnalülide röntgenülesvõte (lamades, otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS018;Rinnalülid LAT lamades;Rinnalülide röntgenülesvõte (lamades, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS019;Rinnalülid ettepainutus LAT;Rinnalülide röntgenülesvõte (ettepainutusega, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS020;Rinnalülid tahapainutus LAT;Rinnalülide röntgenülesvõte (tahapainutusega, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS021;Rinnalülid ettepainutus tahapainutus LAT;Rinnalülide röntgenülesvõtted (ette- ja tahapainutusega, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS022;Rinnalülid AP LAT seistes;Rinnalülide röntgenülesvõtted (seistes, otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS023;Rinnalülid AP LAT lamades;Rinnalülide röntgenülesvõtted (lamades, otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS024;Rinnalülid poolpõiki;Rinnalülide röntgenülesvõte (poolpõiki);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS025;Rinnalülid poolpõiki;Rinnalülide röntgenülesvõtted poolpõiki parem ja vasak;;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS026;Rinnalülid nimmelülid üleminek AP;Alumiste rinna- ja ülemiste nimmelülide röntgenülesvõte (otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS027;Rinnalülid nimmelülid üleminek LAT;Alumiste rinna- ja ülemiste nimmelülide röntgenülesvõte (külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS028;Rinnalülid nimmelülid üleminek AP LAT;Alumiste rinna- ja ülemiste nimmelülide röntgenülesvõtted (otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS029;Nimmelülid AP seistes;Nimmelülide röntgenülesvõte (seistes, otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS030;Nimmelülid LAT seistes;Nimmelülide röntgenülesvõte (seistes, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS031;Nimmelülid AP LAT seistes;Nimmelülide röntgenülesvõtted (seistes, otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS032;Nimmelülid AP lamades;Nimmelülide röntgenülesvõte (lamades, otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS033;Nimmelülid LAT lamades;Nimmelülide röntgenülesvõte (lamades, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS034;Nimmelülid AP LAT lamades;Nimmelülide röntgenülesvõtted (lamades, otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS035;Nimmelülid ettepainutus LAT;Nimmelülide röntgenülesvõte (ettepainutusega, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS036;Nimmelülid tahapainutus LAT;Nimmelülide röntgenülesvõte (tahapainutusega, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS037;Nimmelülid ettepainutus tahapainutus LAT;Nimmelülide röntgenülesvõte (ette- ja tahapainutusega, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS038;Nimmelülid poolpõiki;Nimmelülide röntgenülesvõte (poolpõiki);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS039;Nimmelülid poolpõiki;Nimmelülide röntgenülesvõtted poolpõiki parem ja vasak;;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS040;Nimmelülid puusaliigesed seistes AP;Nimmelülide ja puusaliigeste röntgenülesvõte (seistes, otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS041;Sakroiliakaalliigesed AP;Sakroiliakaalliigeste röntgenülesvõte (otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS042;Sakroiliakaalliigesed poolpõiki parem;Sakroiliakaalliigese röntgenülesvõte (poolpõiki), parem;;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS043;Sakroiliakaalliigesed poolpõiki vasak;Sakroiliakaalliigese röntgenülesvõte (poolpõiki), vasak;;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS044;Sakroiliakaalliigesed poolpõiki;Sakroiliakaalliigeste röntgenülesvõtted (poolpõiki), mõlemad;;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS045;Sakroiliakaalliigesed aksiaalne;Sakroiliakaalliigeste röntgenülesvõte (aksiaalselt);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS046;Nimme-ristluu üleminek AP;Nimme-ristluu üleminekuala röntgenülesvõte (otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS047;Nimme-ristluu üleminek LAT;Nimme-ristluu üleminekuala röntgenülesvõte (külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS048;Nimme-ristluu üleminek AP LAT;Nimme-ristluu üleminekuala röntgenülesvõtted (otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS049;Nimme-ristluu üleminek ja sakroiliakaalliigesed AP;Nimme-ristluu ja sakroiliakaalliigeste röntgenülesvõte (otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS050;Nimme-ristluu üleminek ja sakroiliakaalliigesed PA;Nimme-ristluu ja sakroiliakaalliigeste röntgenülesvõte (otseülesvõte PA);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS051;Ristluu AP;Ristluu röntgenülesvõte (otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS052;Ristluu LAT;Ristluu röntgenülesvõte (külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS053;Ristluu AP LAT;Ristluu röntgenülesvõtted (otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS054;Õndralülid AP;Õndralülide röntgenülesvõte (otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS055;Õndralülid LAT;Õndralülide röntgenülesvõte (külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS056;Õndralülid LAT istudes;Õndralülide röntgenülesvõte (istudes, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS057;Õndralülid AP LAT;Õndralülide röntgenülesvõtted (otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS058;Ristluu õndralülid AP;Ristluu ja õndralülide röntgenülesvõte (otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS059;Ristluu õndralülid LAT;Ristluu ja õndralülide röntgenülesvõte (külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS060;Ristluu õndralülid AP LAT;Ristluu ja õndralülide röntgenülesvõttede (otseülesvõte ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS061;Kogu lülisammas AP seistes;Lülisamba röntgenülesvõte kogu pikkuses (seistes, otseülesvõte AP);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS062;Kogu lülisammas LAT seistes;Lülisamba röntgenülesvõte kogu pikkuses (seistes, külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGULS063;Kogu lülisammas AP LAT seistes;Lülisamba röntgenülesvõtted kogu pikkuses (seistes, otseülesvõte AP ja külgülesvõte);;RGULS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ;Ülajäseme piirkonna röntgenülesvõtted;Ülajäseme piirkonna röntgenülesvõtted;;RGU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ001;Õlg AP parem;Õlaliigese röntgenülesvõte (neutraalasendis, otseülesvõte AP), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ002;Õlg AP vasak;Õlaliigese röntgenülesvõte (neutraalasendis, otseülesvõte AP), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ003;Õlg Y parem;Õlaliigese röntgenülesvõte (poolpõiki, Y-vaates), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ004;Õlg Y vasak;Õlaliigese röntgenülesvõte (poolpõiki, Y-vaates), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ005;Õlg aksiaalne parem;Õlaliigese röntgenülesvõte (aksiaalselt), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ006;Õlg aksiaalne vasak;Õlaliigese röntgenülesvõte (aksiaalselt), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ007;Õlg Grashey parem;Õlaliigese röntgenülesvõte (tagumine põikiülesvõte, Grashey), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ008;Õlg Grashey vasak;Õlaliigese röntgenülesvõte (tagumine põikiülesvõte, Grashey), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ009;Õlg AP siserotatsioonis parem;Õlaliigese röntgenülesvõte (siserotatsioonis, otseülesvõte AP), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ010;Õlg AP siserotatsioonis vasak;Õlaliigese röntgenülesvõte (siserotatsioonis, otseülesvõte AP), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ011;Õlg AP välisrotatsioonis parem;Õlaliigese röntgenülesvõte (välisrotatsioonis, otseülesvõte AP), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ012;Õlg AP välisrotatsioonis vasak;Õlaliigese röntgenülesvõte (välisrotatsioonis, otseülesvõte AP), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ013;Õlg transtorakaalne LAT parem;Õlaliigese röntgenülesvõte (transtorakaalselt, külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ014;Õlg transtorakaalne LAT vasak;Õlaliigese röntgenülesvõte (transtorakaalselt, külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ015;Õlg AP Grashey parem;Õlaliigese röntgenülesvõtted (neutraalasendis otseülesvõte AP ja tagumine põikiülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ016;Õlg AP Grashey vasak;Õlaliigese röntgenülesvõtted (neutraalasendis otseülesvõte AP ja tagumine põikiülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ017;Õlg protees parem;Proteesiga õlaliigese röntgenülesvõte (eriprojektsioon), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ018;Õlg protees vasak;Proteesiga õlaliigese röntgenülesvõte (eriprojektsioon), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ019;Õlavarreluu AP parem;Õlavarreluu röntgenülesvõte (otseülesvõte AP), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ020;Õlavarreluu AP vasak;Õlavarreluu röntgenülesvõte (otseülesvõte AP), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ021;Õlavarreluu LAT parem;Õlavarreluu röntgenülesvõte (külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ022;Õlavarreluu LAT vasak;Õlavarreluu röntgenülesvõte (külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ023;Õlavarreluu transtorakaalne parem;Õlavarreluu röntgenülesvõte (transtorakaalselt, külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ024;Õlavarreluu transtorakaalne vasak;Õlavarreluu röntgenülesvõte (transtorakaalselt, külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ025;Õlavarreluu AP LAT parem;Õlavarreluu röntgenülesvõtted (otseülesvõte AP ja külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ026;Õlavarreluu AP LAT vasak;Õlavarreluu röntgenülesvõtted (otseülesvõtted AP ja külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ027;Küünarliiges AP parem;Küünarliigese röntgenülesvõte (otseülesvõte AP), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ028;Küünarliiges AP vasak;Küünarliigese röntgenülesvõte (otseülesvõte AP), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ029;Küünarliiges LAT parem;Küünarliigese röntgenülesvõte (külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ030;Küünarliiges LAT vasak;Küünarliigese röntgenülesvõte (külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ031;Küünarliiges AP LAT parem;Küünarliigese röntgenülesvõtted (otseülesvõte AP ja külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ032;Küünarliiges AP LAT vasak;Küünarliigese röntgenülesvõtted (otseülesvõte AP ja külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ033;Küünarnukk aksiaalne parem;Küünarnuki röntgenülesvõte (aksiaalselt PA), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ034;Küünarnukk aksiaalne vasak;Küünarnuki röntgenülesvõte (aksiaalselt PA), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ035;Küünarvarreluud AP parem;Küünarvarreluude röntgenülesvõte (otseülesvõte AP), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ036;Küünarvarreluud AP vasak;Küünarvarreluude röntgenülesvõte (otseülesvõte AP), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ037;Küünarvarreluud LAT parem;Küünarvarreluude röntgenülesvõte (külgülesvõte) parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ038;Küünarvarreluud LAT vasak;Küünarvarreluude röntgenülesvõte (külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ039;Küünarvarreluud AP LAT parem;Küünarvarreluude röntgenülesvõtted (otseülesvõte AP ja külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ040;Küünarvarreluud AP LAT vasak;Küünarvarreluude röntgenülesvõtted (otseülesvõte AP ja külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ041;Ranne PA parem;Randmeliigese röntgenülesvõte (otseülesvõte PA), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ042;Ranne PA vasak;Randmeliigese röntgenülesvõte (otseülesvõte PA), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ043;Ranne LAT parem;Randmeliigese röntgenülesvõte (külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ044;Ranne LAT vasak;Randmeliigese röntgenülesvõte (külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ045;Ranne lodiluu poolpõiki parem;Randmeliigese röntgenülesvõte (poolpõiki PA, lodiluu), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ046;Ranne lodiluu poolpõiki vasak;Randmeliigese röntgenülesvõte (poolpõiki PA, lodiluu), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ047;Ranne lodiluu ulnaardeviatsioonis parem;Randmeliigese röntgenülesvõte (ulnaardeviatsioonis PA, lodiluu), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ048;Ranne lodiluu ulnaardeviatsioonis vasak;Randmeliigese röntgenülesvõte (ulnaardeviatsioonis PA, lodiluu), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ049;Ranne eriprojektsioon parem;Randmeliigese röntgenülesvõte (eriprojektsioon), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ050;Ranne eriprojektsioon vasak;Randmeliigese röntgenülesvõte (eriprojektsioon), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ051;Ranne PA LAT parem;Randmeliigese röntgenülesvõtted (otseülesvõte PA ja külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ052;Ranne PA LAT vasak;Randmeliigese röntgenülesvõtted (otseülesvõte PA ja külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ053;Labakäsi PA parem;Labakäe röntgenülesvõte (otseülesvõte PA), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ054;Labakäsi PA vasak;Labakäe röntgenülesvõte (otseülesvõte PA), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ055;Labakäsi poolpõiki parem;Labakäe röntgenülesvõte (poolpõiki PA), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ056;Labakäsi poolpõiki vasak;Labakäe röntgenülesvõte (poolpõiki PA), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ057;Labakäsi LAT parem;Labakäe röntgenülesvõte (täiskülg), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ058;Labakäsi LAT vasak;Labakäe röntgenülesvõte (täiskülg), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ059;Labakäsi PA poolpõiki parem;Labakäe röntgenülesvõtted (otseülesvõte ja poolpõiki PA), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ060;Labakäsi PA poolpõiki vasak;Labakäe röntgenülesvõtted (otseülesvõte ja poolpõiki PA), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ061;Labakäed PA;Labakäte röntgenülesvõte (otseülesvõte PA);;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ062;Labakäsi luuline vanus;Labakäe röntgeniülesvõte luulise vanuse määramiseks;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ063;I sõrm PA parem;I sõrme röntgenülesvõte (otseülesvõte PA), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ064;I sõrm PA vasak;I sõrme röntgenülesvõte (otseülesvõte PA), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ065;I sõrm LAT parem;I sõrme röntgenülesvõte (külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ066;I sõrm LAT vasak;I sõrme röntgenülesvõte (külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ067;I sõrm PA LAT parem;I sõrme röntgenülesvõtted (otseülesvõte PA ja külgülesvõte), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ068;I sõrm PA LAT vasak;I sõrme röntgenülesvõtted (otseülesvõte PA ja külgülesvõte), vasak;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGUUJ069;II sõrm PA parem;II sõrme röntgenülesvõte (otseülesvõte PA), parem;;RGUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
